num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
185,599670.6063,441353.1774,158317.4289,765.2307928,9.99E+01,
186,440429.2791,404581.5077,35847.7714,1401.717228,1.34E+02,
187,608175.4124,531248.2825,76927.1299,463.5074394,6.14E+01,
188,606826.8989,579759.6883,27067.2106,2082.78879,2.75E+02,
189,585307.6207,573563.6181,11744.0026,335.5002462,4.28E+01,
190,560291.4452,532768.243,27523.2022,18.65157149,2.28E+00,
191,597246.2324,514073.0498,83173.1826,276.4288708,3.59E+01,
192,650965.9481,643873.6323,7092.3158,779.0516504,1.10E+02,
193,559454.0587,539487.0398,19967.0189,1397.851554,1.70E+02,
194,747021.9017,745287.2469,1734.6548,0.058064883,9.44E-03,
195,624953.1145,617195.2054,7757.9091,768.4921023,1.05E+02,
196,594939.3704,439019.6337,155919.7367,2570.008504,3.33E+02,
197,747251.9798,744884.9369,2367.0429,596.508066,9.71E+01,
198,615061.9871,608295.5029,6766.4842,1190.290257,1.59E+02,
199,472627.1604,419798.5096,52828.6508,2572.946921,2.65E+02,
200,630621.7453,629711.4435,910.3018,19.59265067,2.69E+00,
201,581496.5317,580883.2917,613.24,3319.60921,4.20E+02,
202,416940.0811,415699.413,1240.6681,1818.221543,1.65E+02,
205,564305.1819,563691.9419,613.24,1176.268199,1.45E+02,
206,470594.7031,470594.7031,0,3788.913002,3.88E+02,
207,334235.2435,334235.2435,0,3293.28886,2.40E+02,
208,646214.1148,639296.0059,6918.1089,0.000106658,1.50E-05,
209,416643.865,416643.865,0,888.3124827,8.06E+01,
210,591849.2664,590325.7246,1523.5418,1051.113321,1.35E+02,
211,574509.1902,573895.9503,613.2399,880.1982681,1.10E+02,
212,450404.786,450404.786,0,2241.42511,2.20E+02,
213,421713.8553,421201.8302,512.0251,732.4879464,6.73E+01,
214,301110.0219,263222.0435,37887.9784,1761.467124,1.15E+02,
215,687395.8545,685872.3126,1523.5419,1537.885857,2.30E+02,
216,395633.1338,395633.1338,0,178.2657128,1.54E+01,
217,517433.6887,517120.9486,312.7401,422.0436021,4.75E+01,
218,432414.2607,432414.2607,0,1438.397717,1.35E+02,
219,433588.0272,433588.0272,0,1533.723374,1.45E+02,
220,361075.5363,324633.5448,36441.9915,880.3732715,6.92E+01,
221,143340.4475,143340.4475,0,1456.997777,4.55E+01,
222,433501.2743,433501.2743,0,0.000106658,1.01E-05,
223,58253.43987,58253.43987,0,524.8379544,6.66E+00,
224,503984.7983,503984.7983,0,0.000106658,1.17E-05,
225,78841.58559,78841.58559,0,0.000106658,1.83E-06,
226,90553.53979,90553.53979,0,1780.474452,3.51E+01,
227,208498.3518,208498.3518,0,3008.323102,1.37E+02,
228,254817.22,218467.3252,36349.8948,2692.316866,1.49E+02,
229,175894.7371,164668.5663,11226.1708,3334.655024,1.28E+02,
230,75715.34645,75715.34645,0,3590.056708,5.92E+01,
231,161914.2738,161914.2738,0,2661.349366,9.38E+01,
232,237218.9607,237218.9607,0,1745.419444,9.02E+01,
233,210765.9815,210765.9815,0,2017.405038,9.26E+01,
236,140646.4762,140646.4762,0,1422.957496,4.36E+01,
237,86075.25801,86075.25801,0,1643.675357,3.08E+01,
238,95617.40411,95617.40411,0,342.8875586,7.14E+00,
239,334482.4059,334482.4059,0,625.9179253,4.56E+01,
240,549717.3861,549104.1461,613.24,1301.419214,1.56E+02,
241,99051.17357,99051.17357,0,1628.008541,3.51E+01,
242,192899.9613,192899.9613,0,2617.974598,1.10E+02,
243,213602.5096,213602.5096,0,1173.830968,5.46E+01,
244,545795.6509,545795.6509,0,553.0395378,6.57E+01,
245,307154.0562,307154.0562,0,2212.322931,1.48E+02,
246,258574.8255,258574.8255,0,1917.14988,1.08E+02,
247,321713.114,321713.114,0,1191.479637,8.35E+01,
248,360390.4322,360390.4322,0,1636.834087,1.28E+02,
249,364607.7169,364607.7169,0,1571.425648,1.25E+02,
250,126703.4738,126703.4738,0,1418.779207,3.91E+01,
251,73531.84092,73531.84092,0,3283.828509,5.26E+01,
252,110316.3572,110316.3572,0,1812.468904,4.35E+01,
253,57746.27346,57746.27346,0,2197.184302,2.76E+01,
254,452590.2474,452590.2474,0,755.8512121,7.45E+01,
255,322396.6794,322396.6794,0,1102.50463,7.74E+01,
256,191964.511,191964.511,0,1326.111275,5.54E+01,
257,93446.28139,93446.28139,0,1462.122678,2.97E+01,
258,204693.901,204693.901,0,2632.802691,1.17E+02,
259,90204.0012,90204.0012,0,1728.913998,3.40E+01,
260,79086.84443,79086.84443,0,1491.125109,2.57E+01,
261,61089.34445,61089.34445,0,2561.214821,3.41E+01,
262,94947.28603,94947.28603,0,1202.100878,2.49E+01,
263,54043.05679,54043.05679,0,9.96E-05,1.17E-06,
264,337505.4331,337505.4331,0,9.96E-05,7.32E-06,
265,47060.56599,47060.56599,0,30.00261394,3.07E-01,
266,76903.59664,76903.59664,0,9.96E-05,1.67E-06,
267,43515.82652,43515.82652,0,780.0654966,7.39E+00,
268,207485.7146,207485.7146,0,1428.763101,6.45E+01,
270,371603.5165,371603.5165,0,2268.788629,1.84E+02,
271,386853.9118,386853.9118,0,1856.692116,1.56E+02,
272,146451.0923,146451.0923,0,686.927444,2.19E+01,
273,155405.3193,155405.3193,0,4770.646254,1.61E+02,
274,327176.9363,327176.9363,0,1222.797266,8.71E+01,
275,241638.8063,241638.8063,0,674.8881531,3.55E+01,
276,89936.18254,89936.18254,0,2632.172885,5.15E+01,
277,264170.8058,264170.8058,0,1461.757628,8.41E+01,
278,77731.7034,77731.7034,0,3054.493426,5.17E+01,
279,418131.7953,418131.7953,0,0.00010416,9.48E-06,
280,62849.98267,62849.98267,0,3371.402158,4.61E+01,
281,140439.4526,140439.4526,0,1027.829607,3.14E+01,
282,48231.63153,48231.63153,0,1062.217232,1.12E+01,
283,164759.8951,164759.8951,0,1100.8175,3.95E+01,
284,170373.0402,170373.0402,0,1099.528193,4.08E+01,
285,106466.5851,106466.5851,0,711.1931635,1.65E+01,
286,39230.60469,39230.60469,0,2441.284112,2.09E+01,
287,76483.9238,76483.9238,0,948.8427096,1.58E+01,
288,50830.04846,50830.04846,0,879.5960968,9.73E+00,
289,53395.36063,53395.36063,0,612.2937588,7.12E+00,
290,44091.15162,44091.15162,0,1100.8175,1.06E+01,
291,463595.0517,463595.0517,0,299.9559998,3.03E+01,
292,281518.7987,281518.7987,0,440.2949646,2.70E+01,
300,25263.13872,25263.13872,0,2314.259039,1.27E+01,
301,20851.82179,20851.82179,0,1937.487865,8.80E+00,
302,14496.32708,14496.32708,0,2710.028616,8.55E+00,
303,16122.91254,16122.91254,0,1163.285346,4.08E+00,
304,21193.46857,21193.46857,0,3039.444658,1.40E+01,
305,73922.60948,73922.60948,0,972.8453837,1.57E+01,
306,20887.55254,20887.55254,0,1454.954356,6.62E+00,
307,30888.99394,30888.99394,0,1460.411786,9.82E+00,
308,19264.17484,19264.17484,0,2252.709441,9.45E+00,
309,256002.701,256002.701,0,569.5424829,3.17E+01,
310,29906.87364,29906.87364,0,1638.367218,1.07E+01,
311,7270.880442,7270.880442,0,3660.466096,5.79E+00,
312,14554.31749,14554.31749,0,1326.557155,4.20E+00,
313,11895.20034,11895.20034,0,843.3960704,2.18E+00,
314,30385.61311,30385.61311,0,1603.046017,1.06E+01,
315,31507.61984,31507.61984,0,976.1984711,6.70E+00,
316,104723.3136,104723.3136,0,2212.493286,5.04E+01,
317,90548.71812,90548.71812,0,3747.431467,7.39E+01,
318,47831.80019,47831.80019,0,873.2912473,9.09E+00,
319,218715.7907,218715.7907,0,2531.495244,1.21E+02,
320,160509.5276,160509.5276,0,2761.25553,9.65E+01,
321,65962.60533,65962.60533,0,3540.694784,5.09E+01,
322,89531.0666,89531.0666,0,1139.380745,2.22E+01,
323,36114.40707,36114.40707,0,1543.49496,1.21E+01,
324,35578.62807,35578.62807,0,1560.230556,1.21E+01,
325,59216.21395,59216.21395,0,1432.232182,1.85E+01,
328,158034.2379,158034.2379,0,1166.549497,4.01E+01,
329,52240.83568,52240.83568,0,2122.310797,2.41E+01,
330,38419.66621,38419.66621,0,36.85161292,3.08E-01,
331,294206.0408,294206.0408,0,2544.359715,1.63E+02,
332,27103.11587,27103.11587,0,4.747803802,2.80E-02,
333,63427.68091,63427.68091,0,1652.965387,2.28E+01,
334,1324.564465,1324.564465,0,751.2151891,2.17E-01,
400,9822.437832,9822.437832,0,0.001344959,2.88E-06,
401,11972.64092,11972.64092,0,188.1542217,4.90E-01,
402,12743.61847,12743.61847,0,0.001344959,3.73E-06,
405,14869.95719,14869.95719,0,2458.01511,7.96E+00,
406,18489.89656,18489.89656,0,2875.215287,1.16E+01,
407,15947.49975,15947.49975,0,766.0710867,2.66E+00,
408,30654.99284,30654.99284,0,5026.932709,3.36E+01,
409,60449.3925,60449.3925,0,0.000103298,1.36E-06,
410,109104.8062,109104.8062,0,13.20672863,3.14E-01,
411,421255.3222,421255.3222,0,6396.306085,5.87E+02,
412,63091.42451,63091.42451,0,2923.389117,4.02E+01,
413,24383.03526,24383.03526,0,3968.416976,2.11E+01,
414,63715.9144,63715.9144,0,2752.859835,3.82E+01,
415,18086.19138,18086.19138,0,2832.582041,1.12E+01,
416,37056.13105,37056.13105,0,2871.996293,2.32E+01,
417,10342.41337,10342.41337,0,2999.378897,6.75E+00,
418,89858.50416,89858.50416,0,846.863926,1.66E+01,
420,45854.9255,44315.05529,1539.87021,1247.982619,1.25E+01,
421,14957.6157,14957.6157,0,1425.943213,4.64E+00,
422,15834.49255,15834.49255,0,2537.678521,8.75E+00,
423,13809.19898,13591.73974,217.45924,8.76E-05,2.63E-07,
424,78187.61289,14954.6988,63232.91409,3075.033931,5.23E+01,
425,16510.87825,14279.8513,2231.02695,3570.361542,1.28E+01,
426,15678.28823,15190.8697,487.41853,8.76E-05,2.99E-07,
428,9693.814308,9693.814308,0,1.942623951,4.10E-03,
429,8396.657101,8396.657101,0,1.942623951,3.55E-03,
430,4668.531469,4668.531469,0,1.942623951,1.97E-03,
433,109995.3022,109995.3022,0,28.34772823,6.79E-01,
434,22853.95664,22853.95664,0,27.43322096,1.37E-01,
435,3402.145302,3402.145302,0,8.43E-05,6.24E-08,
500,64866.16198,64866.16198,0,2118.3223,2.99E+01,
501,30413.22029,30413.22029,0,4160.293619,2.75E+01,
502,36334.55147,36334.55147,0,2877.416349,2.28E+01,
503,26050.3985,26050.3985,0,3113.476976,1.77E+01,
504,25701.54947,25701.54947,0,3641.912196,2.04E+01,
505,31763.55606,31763.55606,0,3747.57856,2.59E+01,
508,18431.46105,18431.46105,0,4127.419959,1.66E+01,
509,18845.24937,18845.24937,0,3044.183114,1.25E+01,
510,18570.2611,18570.2611,0,4870.6753,1.97E+01,
511,27598.16689,27598.16689,0,4065.658178,2.44E+01,
512,24975.75513,24975.75513,0,2532.908966,1.38E+01,
513,22105.32417,22105.32417,0,2011.097504,9.68E+00,
514,23988.75682,23988.75682,0,2119.056979,1.11E+01,
517,517448.7373,505109.7609,12338.9764,789.276579,8.89E+01,
518,310728.2304,305243.808,5484.4224,1007.119856,6.81E+01,
519,168017.5343,168017.5343,0,2080.351257,7.61E+01,
520,255780.6389,215741.1554,40039.4835,2383.700569,1.33E+02,
521,110364.0265,110364.0265,0,2291.915717,5.51E+01,
522,50126.94426,47779.04943,2347.89483,1967.840995,2.15E+01,
523,66306.2613,56643.79594,9662.46536,3279.019744,4.73E+01,
524,34616.19043,34616.19043,0,2702.023151,2.04E+01,
525,473769.3972,396580.5697,77188.8275,1559.752131,1.61E+02,
527,32382.22056,16785.71521,15596.50535,2.87702556,2.03E-02,
530,14753.63547,14753.63547,0,1538.118538,4.94E+00,
531,120796.7447,120796.7447,0,2010.809879,5.29E+01,
532,33297.34064,33297.34064,0,2330.754603,1.69E+01,
533,18253.93781,18253.93781,0,2165.268005,8.61E+00,
534,343835.8083,343835.8083,0,1511.870197,1.13E+02,
535,94243.14884,94243.14884,0,868.6523493,1.78E+01,
536,200645.5273,200645.5273,0,492.0863265,2.15E+01,
537,445573.2806,444844.6376,728.643,1091.697457,1.06E+02,
538,15733.54769,15733.54769,0,1767.558827,6.06E+00,
539,519051.1595,503027.8145,16023.345,1566.52546,1.77E+02,
540,10752.94736,10752.94736,0,2089.486246,4.89E+00,
541,288456.4343,288456.4343,0,1364.232267,8.57E+01,
542,31867.56312,31867.56312,0,1431.665336,9.93E+00,
543,24679.21497,24679.21497,0,1124.40323,6.04E+00,
544,24217.01169,24217.01169,0,1299.806394,6.85E+00,
545,36291.22748,36291.22748,0,3892.064883,3.08E+01,
548,6632.596415,6632.596415,0,3087.921967,4.46E+00,
549,6319.232767,6319.232767,0,3260.416726,4.49E+00,
550,19062.92717,19062.92717,0,3392.433596,1.41E+01,
551,8137.571854,8137.571854,0,1781.22771,3.16E+00,
554,178435.1173,178435.1173,0,163.8517859,6.37E+00,
555,389905.3389,297712.7162,92192.6227,1897.676492,1.61E+02,
556,465789.0886,402571.5979,63217.4907,1619.075333,1.64E+02,
557,347116.4009,227066.4277,120049.9732,2693.797695,2.04E+02,
558,365452.8806,303165.2181,62287.6625,2634.967264,2.10E+02,
559,502422.925,394301.3813,108121.5437,1207.292551,1.32E+02,
560,311025.0676,206737.0978,104287.9698,159.2700973,1.08E+01,
561,501690.6548,242560.9741,259129.6807,1552.136504,1.70E+02,
562,439872.0805,283675.4516,156196.6289,1558.450175,1.49E+02,
563,517074.2791,340554.2502,176520.0289,222.0617395,2.50E+01,
564,355415.8183,84255.66259,271160.1557,2536.982929,1.96E+02,
565,142798.0103,142798.0103,0,0.000103157,3.21E-06,
566,180770.5598,168280.9708,12489.589,0.000103157,4.06E-06,
567,88993.96962,88993.96962,0,34.56020565,6.70E-01,
570,1746.533132,1746.533132,0,899.343123,3.42E-01,
571,4219.406737,4219.406737,0,1877.192457,1.72E+00,
572,5662.193709,5662.193709,0,1662.924016,2.05E+00,
573,9370.568323,9370.568323,0,2091.703634,4.27E+00,
574,10147.71408,10147.71408,0,3546.087232,7.84E+00,
575,3235.722042,3235.722042,0,2492.749538,1.76E+00,
577,103070.2968,100875.2743,2195.0225,2646.404527,5.94E+01,
578,420281.4693,180165.151,240116.3183,3113.072967,2.85E+02,
579,361799.0487,340741.1668,21057.8819,1503.44136,1.18E+02,
580,103161.0335,103161.0335,0,794.0811464,1.78E+01,
600,36623.22002,36623.22002,0,1436.253013,1.15E+01,
601,19013.9567,19013.9567,0,3357.915455,1.39E+01,
602,31121.91487,31121.91487,0,3370.899661,2.28E+01,
603,17824.36643,17824.36643,0,3306.36293,1.28E+01,
604,31793.69648,31793.69648,0,4246.706777,2.94E+01,
605,33606.65756,33606.65756,0,2809.125173,2.06E+01,
606,29044.1491,29044.1491,0,2864.9511,1.81E+01,
607,17435.51754,17435.51754,0,1713.915258,6.51E+00,
608,23136.88817,23136.88817,0,4189.870633,2.11E+01,
609,77871.53636,75617.0236,2254.51276,2934.489672,4.98E+01,
610,38289.7653,38289.7653,0,1269.013158,1.06E+01,
611,251979.9871,207488.0945,44491.8926,3474.275445,1.91E+02,
612,37665.7225,37665.7225,0,3195.47453,2.62E+01,
613,256251.6041,223122.3921,33129.212,2818.870227,1.57E+02,
614,36675.46885,36675.46885,0,1862.873811,1.49E+01,
615,63922.1692,60481.51858,3440.65062,3412.731785,4.75E+01,
616,21173.51893,21173.51893,0,0.000105442,4.86E-07,
617,36317.41636,36317.41636,0,946.7740973,7.49E+00,
618,72668.91761,70816.30731,1852.6103,2732.47367,4.32E+01,
