num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
330,372834.8377,356125.4005,16709.4372,36.85161292,2.99E+00,
331,873294.4044,865429.8265,7864.5779,2544.359715,4.84E+02,
332,305956.2433,287351.7504,18604.4929,4.747803802,3.16E-01,
333,759468.3747,758637.5411,830.8336,1652.965387,2.73E+02,
334,4382.132961,4382.132961,0,751.2151891,7.17E-01,
400,22073.35267,22073.35267,0,0.001344959,6.46E-06,
401,43337.11311,40494.64026,2842.47285,188.1542217,1.78E+00,
402,47401.87812,39094.8831,8306.99502,0.001344959,1.39E-05,
405,86111.17877,85669.99159,441.18718,2458.01511,4.61E+01,
406,72883.65966,72883.65966,0,2875.215287,4.56E+01,
407,86649.78684,86269.52063,380.26621,766.0710867,1.45E+01,
408,137015.6787,129200.4078,7815.2709,5026.932709,1.50E+02,
409,625528.9715,588320.5915,37208.38,0.000103298,1.41E-05,
410,773493.608,742590.8715,30902.7365,13.20672863,2.22E+00,
411,935529.0906,901882.0407,33647.0499,6396.306085,1.30E+03,
412,499374.3455,445178.9183,54195.4272,2923.389117,3.18E+02,
413,222444.1575,206215.3574,16228.8001,3968.416976,1.92E+02,
414,603632.5771,557503.9918,46128.5853,2752.859835,3.62E+02,
415,183983.8985,154224.3024,29759.5961,2832.582041,1.13E+02,
416,189786.7001,178038.6197,11748.0804,2871.996293,1.19E+02,
417,136138.5129,131403.2599,4735.253,2999.378897,8.89E+01,
418,708581.2051,666642.7765,41938.4286,846.863926,1.31E+02,
420,581517.9703,474478.3846,107039.5857,1247.982619,1.58E+02,
421,93581.3622,91518.67134,2062.69086,1425.943213,2.91E+01,
422,110822.6865,103114.2077,7708.4788,2537.678521,6.12E+01,
423,92371.39337,85964.70335,6406.69002,8.76E-05,1.76E-06,
424,84335.50375,78252.28439,6083.21936,3075.033931,5.65E+01,
425,355076.4672,63420.36367,291656.1035,3570.361542,2.76E+02,
426,178357.9239,108573.0958,69784.8281,8.76E-05,3.40E-06,
428,123447.4105,35035.33831,88412.07219,1.942623951,5.22E-02,
429,46278.91489,35565.38638,10713.52851,1.942623951,1.96E-02,
430,11826.65479,11826.65479,0,1.942623951,5.00E-03,
433,752169.4608,742311.3885,9858.0723,28.34772823,4.64E+00,
434,492070.2379,484806.4364,7263.8015,27.43322096,2.94E+00,
435,9499.054547,9499.054547,0,8.43E-05,1.74E-07,
500,614427.8748,542329.8418,72098.033,2118.3223,2.83E+02,
501,474310.5637,443977.6161,30332.9476,4160.293619,4.30E+02,
502,556361.5369,503379.4427,52982.0942,2877.416349,3.49E+02,
503,326734.6706,309658.237,17076.4336,3113.476976,2.21E+02,
504,434382.1283,300424.9295,133957.1988,3641.912196,3.44E+02,
505,548913.6406,331986.7277,216926.9129,3747.57856,4.48E+02,
508,180049.4095,176196.9308,3852.4787,4127.419959,1.62E+02,
509,102660.3589,93961.70367,8698.65523,3044.183114,6.80E+01,
510,101093.3622,92394.70698,8698.65522,4870.6753,1.07E+02,
511,456391.9245,431173.4846,25218.4399,4065.658178,4.04E+02,
512,334272.6357,316544.6471,17727.9886,2532.908966,1.84E+02,
513,176751.9549,172899.4762,3852.4787,2011.097504,7.74E+01,
514,292604.4469,281840.2469,10764.2,2119.056979,1.35E+02,
517,920509.2024,844767.0265,75742.1759,789.276579,1.58E+02,
518,811131.7733,713471.5893,97660.184,1007.119856,1.78E+02,
519,704724.9554,633013.3412,71711.6142,2080.351257,3.19E+02,
520,745362.6189,667620.0945,77742.5244,2383.700569,3.87E+02,
521,731812.9156,603252.9182,128559.9974,2291.915717,3.65E+02,
522,813406.3519,529601.3473,283805.0046,1967.840995,3.49E+02,
523,728018.425,552725.9696,175292.4554,3279.019744,5.20E+02,
524,671658.5326,361121.7656,310536.767,2702.023151,3.95E+02,
525,846843.7104,766297.9094,80545.801,1559.752131,2.88E+02,
527,294804.4976,291962.0248,2842.4728,2.87702556,1.85E-01,
530,496924.201,485692.2211,11231.9799,1538.118538,1.66E+02,
531,633158.1584,600001.222,33156.9364,2010.809879,2.77E+02,
532,531481.1634,505881.6933,25599.4701,2330.754603,2.70E+02,
533,421834.6712,409675.5365,12159.1347,2165.268005,1.99E+02,
534,786922.5598,731962.8689,54959.6909,1511.870197,2.59E+02,
535,622143.0196,590101.6247,32041.3949,868.6523493,1.18E+02,
536,698817.512,639738.9578,59078.5542,492.0863265,7.49E+01,
537,848617.8594,802409.2028,46208.6566,1091.697457,2.02E+02,
538,421850.2896,408210.9667,13639.3229,1767.558827,1.62E+02,
539,927062.5599,884773.9143,42288.6456,1566.52546,3.16E+02,
540,231252.8505,222554.1952,8698.6553,2089.486246,1.05E+02,
541,766842.0966,694681.9719,72160.1247,1364.232267,2.28E+02,
542,492032.8705,474020.4629,18012.4076,1431.665336,1.53E+02,
543,331428.7587,313964.0881,17464.6706,1124.40323,8.11E+01,
544,329373.0208,310253.0069,19120.0139,1299.806394,9.32E+01,
545,560521.3855,504315.6136,56205.7719,3892.064883,4.75E+02,
548,34289.2754,34289.2754,0,3087.921967,2.31E+01,
549,36004.94314,36004.94314,0,3260.416726,2.56E+01,
550,104879.2041,96180.54888,8698.65522,3392.433596,7.75E+01,
551,34025.32045,34025.32045,0,1781.22771,1.32E+01,
554,643075.4957,611141.2849,31934.2108,163.8517859,2.29E+01,
555,702534.2265,687591.768,14942.4585,1897.676492,2.90E+02,
556,800638.2793,779965.0996,20673.1797,1619.075333,2.82E+02,
557,678215.0368,660022.7182,18192.3186,2693.797695,3.98E+02,
558,760685.3686,699025.6445,61659.7241,2634.967264,4.36E+02,
559,779948.7172,779948.7172,0,1207.292551,2.05E+02,
560,646962.2245,634570.8102,12391.4143,159.2700973,2.24E+01,
561,721517.4103,659407.0154,62110.3949,1552.136504,2.44E+02,
562,720452.9692,697337.6709,23115.2983,1558.450175,2.44E+02,
563,787385.5945,748919.6591,38465.9354,222.0617395,3.81E+01,
564,622620.0585,603815.8468,18804.2117,2536.982929,3.44E+02,
565,681114.0176,680613.8181,500.1995,0.000103157,1.53E-05,
566,707808.6262,707490.8363,317.7899,0.000103157,1.59E-05,
567,593569.1812,583463.1878,10105.9934,34.56020565,4.47E+00,
570,10352.75193,10352.75193,0,899.343123,2.03E+00,
571,32003.19624,32003.19624,0,1877.192457,1.31E+01,
572,33929.63133,33929.63133,0,1662.924016,1.23E+01,
573,53973.09356,53973.09356,0,2091.703634,2.46E+01,
574,147297.6135,146466.7799,830.8336,3546.087232,1.14E+02,
575,15778.73962,15778.73962,0,2492.749538,8.56E+00,
577,612875.9279,583245.8705,29630.0574,2646.404527,3.53E+02,
578,707399.2902,633523.5325,73875.7577,3113.072967,4.79E+02,
579,824201.2467,725873.6898,98327.5569,1503.44136,2.70E+02,
580,679395.8954,608110.0942,71285.8012,794.0811464,1.17E+02,
600,520712.1763,358476.5619,162235.6144,1436.253013,1.63E+02,
601,216912.6835,154627.2753,62285.4082,3357.915455,1.59E+02,
602,433570.9224,328399.3535,105171.5689,3370.899661,3.18E+02,
603,228495.7136,149384.2029,79111.5107,3306.36293,1.64E+02,
604,417857.3337,184477.1358,233380.1979,4246.706777,3.86E+02,
605,458906.5443,192936.333,265970.2113,2809.125173,2.81E+02,
606,270882.7594,153207.4037,117675.3557,2864.9511,1.69E+02,
