source_no_shapes_zip,scenario_original_zip,member_path,member_sha256,member_bytes,original_zip_entry_compressed_bytes,component_group,component_parts,component_gzip_bytes,component_gzip_sha256,representative_no_shapes_zip,representative_member_path
data/scenario_gtfs_no_shapes/alt_metro_coogee_no_shapes.zip,alt_metro_coogee.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/alt_metro_coogee_no_shapes.zip,alt_metro_coogee.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/alt_metro_coogee_no_shapes.zip,alt_metro_coogee.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,stop_times.txt,4aceea3628328cd98507cdde601a347f77c1728c930e353f11309307672feca9,290094041,42617808,4aceea3628328cd9,data/scenario_gtfs_components/4aceea3628328cd9/stop_times.txt.gz.part01,42617826,4cba657d7fd617918dd86d23751e3ecf4d6fd91d73321101a441414e08b174ff,data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,stops.txt,c6148d91a925c3b41c91d2d2cc602acbb4f4d10dfe48358824f5c0e836d69ca8,16145060,4484478,c6148d91a925c3b4,data/scenario_gtfs_components/c6148d91a925c3b4/stops.txt.gz.part01,4484496,5ee743592cf058ad7984e28caaa83bd140d58b9aeec40220b4d438e449d84552,data/scenario_gtfs_no_shapes/alt_metro_coogee_maroubra_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/alt_metro_maroubra_no_shapes.zip,alt_metro_maroubra.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,stop_times.txt,fd689ba353d09d805ff872c0d489355f52411cc2686834f2ca69dbb4338f5607,290248503,42629770,fd689ba353d09d80,data/scenario_gtfs_components/fd689ba353d09d80/stop_times.txt.gz.part01,42629788,69d80f5cb17d45eff62ac9bab033ebb0785d6263feb4f3710dcb7c5042151e90,data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,stops.txt,13001934bf69ef4f12bdc2af980802aa444818984aeb969edc22854bffa10b90,16142211,4483931,13001934bf69ef4f,data/scenario_gtfs_components/13001934bf69ef4f/stops.txt.gz.part01,4483949,fd8d0cdc79f3cee25f0897bb64b665d8ec574c038b345569e79784ccf9b2ecef,data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,bradfield_malabar&sydenham.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,stop_times.txt,3f6f0e423e696a140e10746651ac8b0c74140873129b7c57319f9b73cd61afe9,290248171,42623978,3f6f0e423e696a14,data/scenario_gtfs_components/3f6f0e423e696a14/stop_times.txt.gz.part01,42623996,7f0e6eb270493f85d5824882cd90d627a243b6cf5611a1fbbeaf07a0a47fabb6,data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,stops.txt,13001934bf69ef4f12bdc2af980802aa444818984aeb969edc22854bffa10b90,16142211,4483931,13001934bf69ef4f,data/scenario_gtfs_components/13001934bf69ef4f/stops.txt.gz.part01,4483949,fd8d0cdc79f3cee25f0897bb64b665d8ec574c038b345569e79784ccf9b2ecef,data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1_no_shapes.zip,bradfield_staged_part1.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,stops.txt,13001934bf69ef4f12bdc2af980802aa444818984aeb969edc22854bffa10b90,16142211,4483931,13001934bf69ef4f,data/scenario_gtfs_components/13001934bf69ef4f/stops.txt.gz.part01,4483949,fd8d0cdc79f3cee25f0897bb64b665d8ec574c038b345569e79784ccf9b2ecef,data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,stop_times.txt,dda0af8cbee053ca54b5f52c241c6e4cbb95f579bedefe71eef1b2dccead1248,290150697,42615294,dda0af8cbee053ca,data/scenario_gtfs_components/dda0af8cbee053ca/stop_times.txt.gz.part01,42615312,a10f8af050359c51b4d27a4d719871d2cb12c80d432eee1cb9c105877b18f508,data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,bradfield_staged_part1and2.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,stop_times.txt,9b92c53dc5b3a598007c2404710ab24e23a4568ff038a3aba2bed65e310f87f4,290248520,42623858,9b92c53dc5b3a598,data/scenario_gtfs_components/9b92c53dc5b3a598/stop_times.txt.gz.part01,42623876,b89313c61276ee5f48254386468f3805b4c9e873c439ad4ad1deb1e5e0c8f484,data/scenario_gtfs_no_shapes/Mills_v4_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,stops.txt,13001934bf69ef4f12bdc2af980802aa444818984aeb969edc22854bffa10b90,16142211,4483931,13001934bf69ef4f,data/scenario_gtfs_components/13001934bf69ef4f/stops.txt.gz.part01,4483949,fd8d0cdc79f3cee25f0897bb64b665d8ec574c038b345569e79784ccf9b2ecef,data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part2_no_shapes.zip,bradfield_staged_part2.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,stops.txt,13001934bf69ef4f12bdc2af980802aa444818984aeb969edc22854bffa10b90,16142211,4483931,13001934bf69ef4f,data/scenario_gtfs_components/13001934bf69ef4f/stops.txt.gz.part01,4483949,fd8d0cdc79f3cee25f0897bb64b665d8ec574c038b345569e79784ccf9b2ecef,data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,stop_times.txt,dda0af8cbee053ca54b5f52c241c6e4cbb95f579bedefe71eef1b2dccead1248,290150697,42615294,dda0af8cbee053ca,data/scenario_gtfs_components/dda0af8cbee053ca/stop_times.txt.gz.part01,42615312,a10f8af050359c51b4d27a4d719871d2cb12c80d432eee1cb9c105877b18f508,data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
