num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
142,1433631.863,1431011.374,2620.489074,365.1748832,1.14E+02,
143,1467555.646,1464323.018,3232.627569,0.00010299,3.29E-05,
144,1396868,1391643.945,5224.054688,1119.399227,3.40E+02,
145,1471149.806,1467470.861,3678.945225,56.6822071,1.82E+01,
146,1579994.717,1577093.343,2901.374497,140.1721887,4.82E+01,
147,817993.5387,792492.2998,25501.2389,0.00010299,1.83E-05,
148,898350.5238,849571.4291,48779.09469,0.00010299,2.01E-05,
149,1408259.368,1389819.671,18439.69681,802.8836932,2.46E+02,
150,1364042.733,1347281.102,16761.63101,0.00010299,3.06E-05,
151,1321056.53,1262048.704,59007.82558,401.8165556,1.16E+02,
152,1253687.099,1185115.684,68571.41524,3737.743639,1.02E+03,
153,1362343.367,1314338.637,48004.72963,1510.146795,4.48E+02,
154,1483889.292,1434643.585,49245.7066,1559.560076,5.04E+02,
155,1402954.493,1342365.593,60588.89953,943.8032282,2.88E+02,
156,1319514.375,1281744.27,37770.10493,3633.875283,1.04E+03,
157,1233900.421,1200485.161,33415.25961,3800.730356,1.02E+03,
158,1200056.336,1189368.718,10687.6179,3283.296511,8.58E+02,
159,1245418.187,1236645.587,8772.60036,1500.507026,4.07E+02,
160,1337054.522,1329881.036,7173.486394,875.2958609,2.55E+02,
161,1576129.906,1559221.161,16908.74526,106.3106535,3.65E+01,
162,1529718.896,1518312.091,11406.80542,156.4057365,5.21E+01,
163,1019120.826,956857.344,62263.48218,4206.023084,9.33E+02,
164,1173965.308,1051222.359,122742.9489,400.996756,1.02E+02,
165,1286769.559,1184271.48,102498.0792,1920.097246,5.38E+02,
166,1107679.07,1074091.055,33588.01541,1941.237516,4.68E+02,
167,1054967.995,1010780.121,44187.87365,3317.857257,7.62E+02,
168,1407015.908,1321189.67,85826.23755,962.3629579,2.95E+02,
169,1321357.666,1243095.91,78261.75625,988.023129,2.84E+02,
170,1294751.043,1252649.847,42101.19567,1398.124242,3.94E+02,
171,1328074.384,1307230.715,20843.66893,2755.475013,7.97E+02,
172,1235935.289,1218190.401,17744.88848,855.8816531,2.30E+02,
173,1136428.115,1105440.715,30987.39953,4026.921145,9.96E+02,
174,1537230.498,1525823.693,11406.8054,0.00010299,3.45E-05,
175,1380704.891,1231243.819,149461.0723,416.7384014,1.25E+02,
176,1398140.526,1359123.677,39016.84891,396.9347117,1.21E+02,
177,1397606.213,1354775.619,42830.59402,431.3345821,1.31E+02,
178,1336793.769,1290791.063,46002.7058,1694.388197,4.93E+02,
