num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
524,868563.0535,739122.3635,129440.69,2702.023151,5.11E+02,
525,1174610.839,1160834.837,13776.0015,1559.752131,3.99E+02,
527,796433.5887,755623.9311,40809.65765,2.87702556,4.99E-01,
530,838816.8026,832003.8734,6812.929204,1538.118538,2.81E+02,
531,986684.3222,966621.3605,20062.96168,2010.809879,4.32E+02,
532,963399.5684,855764.6883,107634.8801,2330.754603,4.89E+02,
533,839456.9326,767721.8767,71735.0559,2165.268005,3.96E+02,
534,1164553.38,1141921.377,22632.00319,1511.870197,3.83E+02,
535,988299.9892,950995.4326,37304.55659,868.6523493,1.87E+02,
536,1100595.627,1024634.566,75961.06094,492.0863265,1.18E+02,
537,1229749.072,1219656.855,10092.21705,1091.697457,2.92E+02,
538,814453.5581,771253.8832,43199.6749,1767.558827,3.13E+02,
539,1276949.086,1272131.285,4817.800688,1566.52546,4.36E+02,
540,685797.3169,653720.5399,32076.777,2089.486246,3.12E+02,
541,1134541.078,1100117.198,34423.87965,1364.232267,3.37E+02,
542,843882.5121,806393.8131,37488.69902,1431.665336,2.63E+02,
543,732343.704,711747.6352,20596.06883,1124.40323,1.79E+02,
544,718719.6131,701348.4105,17371.20261,1299.806394,2.03E+02,
545,863548.9507,826451.8866,37097.06412,3892.064883,7.32E+02,
548,484842.189,240745.0979,244097.0911,3087.921967,3.26E+02,
549,470198.6629,330597.5378,139601.1251,3260.416726,3.34E+02,
550,592020.5683,585143.9817,6876.586628,3392.433596,4.37E+02,
551,454409.7611,327992.0021,126417.759,1781.22771,1.76E+02,
554,1056777.107,978622.9953,78154.11204,163.8517859,3.77E+01,
555,1208470.195,1064275.188,144195.0074,1897.676492,4.99E+02,
556,1237393.84,1167884.604,69509.23624,1619.075333,4.36E+02,
557,1194769.375,1002102.949,192666.426,2693.797695,7.01E+02,
558,1139753.472,1078378.438,61375.03384,2634.967264,6.54E+02,
559,1243750.026,1175393.912,68356.11439,1207.292551,3.27E+02,
560,1095224.79,968361.9451,126862.8446,159.2700973,3.80E+01,
561,1196785.801,1000601.844,196183.9565,1552.136504,4.04E+02,
562,1172356.861,1030261.588,142095.2734,1558.450175,3.98E+02,
563,1233286.159,1090556.433,142729.7262,222.0617395,5.96E+01,
564,1008717.482,981813.4798,26904.00231,2536.982929,5.57E+02,
565,1086853.541,1034483.255,52370.28591,0.000103157,2.44E-05,
566,1088010.803,1077620.026,10390.77712,0.000103157,2.44E-05,
567,1046509.448,954962.7429,91546.70507,34.56020565,7.87E+00,
570,313826.4678,124340.0808,189486.387,899.343123,6.15E+01,
