num_opportunities,EMP_2016,ERP_2016,,
984,3024.268264,16.93340339,1.12E-02,
999,37481.17119,892.3247612,7.28E+00,
1000,9102.390479,4493.102044,8.90E+00,
1001,5976.302988,15.16222228,1.97E-02,
1002,10370.90003,2348.458647,5.30E+00,
1003,13588.61627,2296.308281,6.79E+00,
1004,3823.204548,2678.90129,2.23E+00,
1005,4097.453189,2517.845014,2.25E+00,
1006,46838.22196,1093.064524,1.11E+01,
1007,103879.3089,2087.252214,4.72E+01,
1008,4167.539356,1457.067515,1.32E+00,
1009,76153.40605,2433.983896,4.04E+01,
1010,31374.42986,1767.340945,1.21E+01,
1011,50970.11379,2736.291866,3.04E+01,
1012,22159.26602,1851.581683,8.93E+00,
1013,64062.24201,800.3150964,1.12E+01,
1014,898.8967064,490.225248,9.59E-02,
1015,58984.21447,549.9923233,7.06E+00,
1016,36750.03388,2579.723706,2.06E+01,
1017,49383.04319,983.2056408,1.06E+01,
1018,54884.15701,249.0483285,2.98E+00,
1019,81522.84738,2327.566002,4.13E+01,
1020,52767.19291,2869.728924,3.30E+01,
1021,60585.03934,1820.687987,2.40E+01,
1022,34607.63273,2315.160602,1.74E+01,
1023,81270.30756,281.3528769,4.98E+00,
1024,65851.11667,1319.847305,1.89E+01,
1025,89622.21987,19.3706589,3.78E-01,
1026,80045.71793,2002.787831,3.49E+01,
1027,70649.88282,2328.500232,3.58E+01,
1028,56813.14789,1259.915958,1.56E+01,
1029,66460.97588,1674.886377,2.42E+01,
1030,222862.4044,0.748727969,3.63E-02,
1031,17856.72843,1505.939859,5.86E+00,
1032,2647.176045,2587.725425,1.49E+00,
1033,4836.413884,369.3923726,3.89E-01,
1034,4410.515376,2687.861439,2.58E+00,
1035,8649.905449,1028.080904,1.94E+00,
1036,81009.52209,4.285270465,7.56E-02,
1037,33645.21563,1589.011121,1.16E+01,
1038,14819.00457,1480.284065,4.78E+00,
1039,12740.14451,1450.482685,4.02E+00,
1040,7906.143347,3261.39602,5.61E+00,
1041,26806.8481,1128.288019,6.59E+00,
1042,26846.9407,1645.868389,9.62E+00,
1043,51519.96806,861.8365894,9.67E+00,
1044,41989.39842,1748.61047,1.60E+01,
1045,54306.97248,518.5176063,6.13E+00,
1046,55578.42776,1137.873898,1.38E+01,
1047,38067.32171,2294.240743,1.90E+01,
1048,85503.28959,3984.305125,7.42E+01,
1049,87658.835,41.54808782,7.93E-01,
1050,116456.3608,139.6224235,3.54E+00,
1051,66854.3384,8.468703115,1.23E-01,
1052,93658.88147,22.37202729,4.56E-01,
1053,108129.7316,377.1265111,8.88E+00,
1054,92655.14738,103.3367737,2.08E+00,
1055,148631.0872,11.54378289,3.74E-01,
1056,95825.51882,1952.958415,4.07E+01,
1057,126922.6238,740.5252304,2.05E+01,
1058,110225.3007,112.501949,2.70E+00,
1059,146307.3087,402.3032915,1.28E+01,
1060,77207.34782,946.0443652,1.59E+01,
1061,85316.49355,1085.297322,2.02E+01,
1062,97162.75456,1101.712152,2.33E+01,
1063,67267.35253,2615.841907,3.83E+01,
1064,66058.99644,557.6191762,8.02E+00,
1065,73454.92444,1078.718162,1.73E+01,
1066,56402.91845,614.8394056,7.55E+00,
1067,57423.8132,3607.411521,4.51E+01,
1068,10124.45253,5.264339825,1.16E-02,
1069,68965.06908,1709.553282,2.57E+01,
1070,35384.52513,2189.503217,1.69E+01,
1071,6178.728176,0.000106287,1.43E-07,
1072,52835.72444,2628.141387,3.02E+01,
1073,73372.34963,0.331184743,5.29E-03,
1074,88433.29057,0.000106287,2.05E-06,
1075,15819.99323,1873.332983,6.45E+00,
1076,23782.44483,3632.495197,1.88E+01,
1077,25795.0312,2899.608449,1.63E+01,
1078,10063.02952,2126.794479,4.66E+00,
1079,17015.85571,1795.016061,6.65E+00,
1080,2587.797101,2206.429323,1.24E+00,
1081,29735.58054,2211.251647,1.43E+01,
1082,13667.93916,1101.398106,3.28E+00,
1083,5342.665958,2768.567084,3.22E+00,
1084,42968.02942,1955.106671,1.83E+01,
1085,83164.01821,1293.736086,2.34E+01,
1087,8995.972196,2030.786247,3.98E+00,
1088,22888.5128,3451.884017,1.72E+01,
1089,9321.129048,3206.317656,6.51E+00,
1090,4760.088232,2355.012081,2.44E+00,
1091,6340.888151,0.000106287,1.47E-07,
1092,3960.07888,0.000106287,9.16E-08,
1093,96455.81372,1227.870137,2.58E+01,
1095,91092.25404,1946.491353,3.86E+01,
1096,4398.410905,1212.132562,1.16E+00,
1097,67483.72761,1697.556417,2.49E+01,
1099,110121.1374,2261.012242,5.42E+01,
1100,2858.844047,1971.326337,1.23E+00,
1101,3313.768105,3073.920023,2.22E+00,
1102,8166.460181,3115.867881,5.54E+00,
1103,5714.535434,4030.784201,5.02E+00,
1104,4171.538123,988.9471299,8.98E-01,
1105,9285.778055,3639.08802,7.36E+00,
1106,9385.084807,1633.028259,3.34E+00,
1107,8622.879541,3194.828977,6.00E+00,
1108,10018.25797,1399.012387,3.05E+00,
1109,6878.788188,2960.296519,4.43E+00,
1110,9535.373085,651.7956149,1.35E+00,
1111,22162.80663,1393.360835,6.72E+00,
1112,37917.46775,538.138613,4.44E+00,
1113,4740.53224,1540.0353,1.59E+00,
1114,2062.052122,2247.7829,1.01E+00,
1115,3286.241498,1991.751523,1.43E+00,
1116,8834.240905,3084.791464,5.93E+00,
1117,24336.30355,101.2304989,5.36E-01,
1118,12532.6527,2897.750204,7.91E+00,
1119,37904.54345,12.10858535,9.99E-02,
1120,20516.30472,13.0206153,5.82E-02,
1121,7611.5158,7.451474937,1.23E-02,
1122,35611.10701,3406.410546,2.64E+01,
1123,16808.37468,2549.661326,9.33E+00,
1124,14467.78724,1998.527496,6.30E+00,
1125,44116.57684,241.5345911,2.32E+00,
1126,59556.80157,12.44402773,1.61E-01,
1127,2564.833352,1714.37497,9.57E-01,
1128,3247.124428,1727.58437,1.22E+00,
1129,6298.627344,2590.212007,3.55E+00,
1130,2332.056438,2192.912239,1.11E+00,
1131,9792.15593,2414.089894,5.15E+00,
1132,2487.942812,3945.638894,2.14E+00,
1133,2417.141317,949.4954794,5.00E-01,
1134,5896.81489,1568.687882,2.01E+00,
1135,3439.528722,1351.004264,1.01E+00,
1198,4512.206812,522.9720888,5.14E-01,
1200,6384.634456,4502.567137,6.26E+00,
1201,8751.678443,2340.297733,4.46E+00,
1202,6898.31669,0.000107313,1.61E-07,
1203,9068.827733,2698.545322,5.33E+00,
1204,5858.373285,1690.444315,2.16E+00,
1205,5523.004273,0.000107313,1.29E-07,
1206,8510.359244,3519.494343,6.52E+00,
1207,5891.850944,4444.650936,5.70E+00,
1209,21139.26415,8.86E-05,4.08E-07,
1210,12754.41902,4373.645299,1.21E+01,
1211,7213.629725,234.6795383,3.69E-01,
1212,9175.137755,2534.907577,5.06E+00,
1213,11123.22132,1131.102543,2.74E+00,
1214,9005.573159,2228.960392,4.37E+00,
1215,15796.75201,210.0040633,7.22E-01,
1216,7462.540674,3667.874201,5.96E+00,
1217,2952.130525,1667.826386,1.07E+00,
1218,38363.11988,1104.566495,9.23E+00,
1219,40949.62802,257.3812544,2.29E+00,
1220,83899.61117,249.10797,4.55E+00,
1221,22570.80475,794.1803331,3.90E+00,
1222,52437.80032,8.86E-05,1.01E-06,
1223,13862.52152,2747.687398,8.29E+00,
1224,83605.74601,1061.722482,1.93E+01,
1225,12840.07483,1004.384765,2.81E+00,
1226,31613.47319,3738.563633,2.57E+01,
1227,33025.85571,8.86E-05,6.37E-07,
1228,30063.89851,1480.007082,9.69E+00,
1229,7326.472346,1705.160277,2.72E+00,
1230,10633.46507,2495.698158,5.78E+00,
1231,7875.001379,5202.539889,8.92E+00,
1234,3537.95825,2109.972863,1.63E+00,
1235,1722.022844,1880.975819,7.05E-01,
1236,2750.615538,2387.387874,1.43E+00,
1237,3831.934982,1086.996286,9.07E-01,
1238,3681.550312,0.000101306,8.12E-08,
1239,4122.59405,3088.960223,2.77E+00,
1240,2320.2162,2709.975616,1.37E+00,
1241,2156.457034,3484.014903,1.64E+00,
1242,2748.029558,2641.979213,1.58E+00,
1243,2538.470572,2451.28229,1.35E+00,
1244,1891.471898,3344.970362,1.38E+00,
1245,6068.551674,2103.97294,2.78E+00,
1246,20108.65915,0.000101306,4.44E-07,
1249,8423.59843,1653.461494,3.03E+00,
1250,3959.194567,1170.104804,1.01E+00,
1251,6259.944904,2649.527246,3.61E+00,
1252,7241.518842,3421.919415,5.40E+00,
1253,27088.51572,2298.818854,1.36E+01,
1254,9601.537392,3938.613335,8.23E+00,
1255,10889.51072,2648.807972,6.28E+00,
1256,9236.574258,3514.012522,7.07E+00,
1257,6646.865557,777.734358,1.13E+00,
1260,3312.268994,2279.199565,1.64E+00,
1261,8937.21285,3517.791419,6.85E+00,
1262,3324.973339,1469.268684,1.06E+00,
1263,23155.96381,5019.453939,2.53E+01,
1264,12059.24469,1387.460958,3.64E+00,
1265,11810.10091,1687.456763,4.34E+00,
1266,13457.83144,3146.580768,9.22E+00,
1267,24540.27059,3018.606718,1.61E+01,
1270,5264.16649,2474.764286,2.84E+00,
1271,25623.53565,2171.825862,1.21E+01,
1272,26459.35244,4398.856654,2.53E+01,
1273,31831.34719,1827.56443,1.27E+01,
1274,31460.61145,1339.413688,9.18E+00,
1275,6539.791295,3520.1378,5.01E+00,
1276,24325.59302,3149.285541,1.67E+01,
1277,67248.41957,46.0845373,6.75E-01,
1278,9881.471831,2472.562266,5.32E+00,
1279,8840.546503,3371.041059,6.49E+00,
1280,8021.409025,2967.998111,5.18E+00,
1281,44222.55805,1999.465766,1.93E+01,
1283,7784.961644,2.627853643,4.45E-03,
1284,8114.879645,2.627853643,4.64E-03,
1285,5832.364674,2.627853643,3.34E-03,
1286,3333.466844,2.627853643,1.91E-03,
1289,12022.09706,13.18118634,3.45E-02,
1300,32782.18591,52.01640448,3.71E-01,
1301,25970.66593,46.04015663,2.60E-01,
1302,1126.215183,0.000104442,2.56E-08,
1303,17664.0326,2136.241688,8.22E+00,
1304,27722.17462,2491.755854,1.50E+01,
1305,34116.79353,3319.710613,2.47E+01,
1306,44077.31533,3935.235283,3.78E+01,
1307,6366.235954,3951.483961,5.48E+00,
1308,11665.79476,2536.052487,6.44E+00,
1309,95950.31608,2379.604548,4.97E+01,
1310,6504.398606,3212.962902,4.55E+00,
1311,8262.648461,4548.678921,8.18E+00,
1312,6058.121992,39.49899928,5.21E-02,
1313,10800.33927,3111.802015,7.32E+00,
1314,7444.216572,1726.84593,2.80E+00,
1315,7998.010768,2107.818743,3.67E+00,
1316,13541.4133,1455.718079,4.29E+00,
1317,11127.4754,1880.533312,4.56E+00,
1318,21605.36506,1592.451686,7.49E+00,
1319,3958.889754,2172.853714,1.87E+00,
1320,13889.33659,0.000115784,3.50E-07,
1321,35783.82641,0.000115784,9.02E-07,
1322,16237.50707,0.000115784,4.09E-07,
1323,25761.19255,1632.494693,9.16E+00,
1324,18441.45895,0.000115784,4.65E-07,
1325,47538.25286,3561.098996,3.69E+01,
1326,151690.8484,122.1571351,4.03E+00,
1327,27187.23913,3192.277073,1.89E+01,
1328,26807.1339,8.757434129,5.11E-02,
1329,19205.48694,270.9420996,1.13E+00,
1330,23054.35023,5356.246333,2.69E+01,
1331,13683.41529,1666.720263,4.97E+00,
1332,28760.31266,0.000115784,7.25E-07,
1333,6106.126527,9.16E-05,1.22E-07,
1334,25899.92294,3121.876841,1.76E+01,
1335,20030.13924,1447.333781,6.31E+00,
1336,14621.84876,3963.19294,1.26E+01,
1337,16495.6682,9.16E-05,3.29E-07,
1338,9340.384363,1946.794024,3.96E+00,
1339,7909.147098,3069.82888,5.29E+00,
1340,5286.741542,1504,1.73E+00,
1341,40962.09274,1455.692868,1.30E+01,
1342,3811.474479,2963.308378,2.46E+00,
1343,12113.65175,3754,9.90E+00,
1344,7381.474762,4022,6.46E+00,
1345,7437.567615,21.3004645,3.45E-02,
1346,1281.652971,2936.276775,8.19E-01,
1347,7404.028755,4491.27743,7.24E+00,
1348,12998.71323,728.4221052,2.06E+00,
1349,25027.60277,9.16E-05,4.99E-07,
1351,4768.185371,2.695244006,2.80E-03,
1400,3689.389575,2572.963204,2.07E+00,
1401,3689.389575,2123.092006,1.71E+00,
1402,18363.57783,1137.771149,4.55E+00,
1403,7134.004971,3108.374599,4.83E+00,
1404,13347.59325,2581.139411,7.50E+00,
1405,5160.379466,3002.395923,3.37E+00,
1406,133916.9839,1597.452654,4.66E+01,
1407,173804.8151,554.0280432,2.10E+01,
1408,12303.37943,2350.753049,6.30E+00,
1409,19810.48372,4106.034409,1.77E+01,
1410,7903.528214,4991.995552,8.59E+00,
1413,3575.573599,1431.295724,1.11E+00,
1414,9260.139223,2408.128111,4.86E+00,
1415,4754.691122,3595.677609,3.72E+00,
1416,4791.303534,1793.236684,1.87E+00,
1417,732.7784356,2736.297539,4.37E-01,
1418,4979.370878,1474.880441,1.60E+00,
1419,5464.810318,1933.44634,2.30E+00,
1420,12060.18965,3478.557454,9.13E+00,
1421,9846.607451,969.2002812,2.08E+00,
1422,7629.392874,1354.279817,2.25E+00,
1500,3847.111364,1099.457179,9.21E-01,
1501,18221.89451,1385.250578,5.50E+00,
1502,6974.145271,2472.231827,3.75E+00,
1503,17289.73155,2082.415333,7.84E+00,
1504,5354.134894,1515.368038,1.77E+00,
1505,4920.321789,2472.231827,2.65E+00,
1506,39136.66482,4246.985368,3.62E+01,
1507,35490.56283,1215.894056,9.40E+00,
1508,6820.776197,2469.503495,3.67E+00,
1509,6154.077052,1605.449357,2.15E+00,
1510,25900.74092,1076.403035,6.07E+00,
1511,7339.079454,2214.474826,3.54E+00,
1512,11679.23178,2345.335081,5.96E+00,
1515,11085.65749,1264.202064,3.05E+00,
1516,3123.023577,753.7167073,5.13E-01,
1517,13429.70798,2612.483976,7.64E+00,
1518,12520.07303,2338.915968,6.38E+00,
1519,12297.12416,2279.167067,6.10E+00,
1520,15787.18236,4228.584248,1.45E+01,
1521,14646.86395,930.8851545,2.97E+00,
1522,12229.60636,593.0448164,1.58E+00,
1525,17237.50573,3303.421867,1.24E+01,
1526,17562.13955,3266.297791,1.25E+01,
1527,9638.534432,1584.305443,3.32E+00,
1528,6768.843101,1848.37854,2.72E+00,
1529,3328.654046,852.5963578,6.18E-01,
1533,16776.0299,3711.171916,1.36E+01,
1534,50129.0874,3268.175095,3.57E+01,
1535,47792.70738,2762.702389,2.87E+01,
1536,29528.00624,602.6300897,3.87E+00,
1537,86606.47029,475.3477018,8.96E+00,
1538,12894.25973,1467.73809,4.12E+00,
1539,116390.9821,0.0001053,2.67E-06,
1540,76761.72989,2339.390266,3.91E+01,
1541,76947.44047,1972.457774,3.30E+01,
1542,20066.9484,0.0001053,4.60E-07,
1543,91014.13614,912.6497411,1.81E+01,
1544,79284.19906,4.54617504,7.85E-02,
1545,88347.1502,2.447971078,4.71E-02,
1546,12694.85967,839.8695688,2.32E+00,
1547,68758.01586,0.699417198,1.05E-02,
1548,73843.33052,0.0001053,1.69E-06,
1549,53069.77193,3266.135452,3.77E+01,
1550,76344.1279,0.0001053,1.75E-06,
1551,16989.87542,38.85898883,1.44E-01,
1552,98618.88789,0.0001053,2.26E-06,
1553,173758.6191,1024.178846,3.87E+01,
1554,27384.85667,2150.011601,1.28E+01,
1555,45126.22759,2284.566807,2.24E+01,
1556,34036.87485,1688.728944,1.25E+01,
1557,60471.79062,1911.722512,2.52E+01,
1558,11107.28774,32.496507,7.86E-02,
1559,7965.786814,209.8085942,3.64E-01,
1560,2902.181196,2290.093807,1.45E+00,
1561,2956.000138,2190.571114,1.41E+00,
1562,252327.6106,0.000115712,6.36E-06,
1563,7187.39555,2346,3.67E+00,
1564,4804.531357,1338.824245,1.40E+00,
1565,20516.03869,4464.647351,1.99E+01,
1566,3351.058042,626.3856844,4.57E-01,
1567,10705.90313,2365.456217,5.51E+00,
1568,29106.80633,827.5094917,5.24E+00,
1569,19217.2388,2590.360735,1.08E+01,
1570,23267.38876,1628.002257,8.25E+00,
1571,37705.08047,4535.792227,3.72E+01,
1572,3792.905854,986.4553252,8.15E-01,
1573,29927.46868,1180.403548,7.69E+00,
1574,14221.66188,1586.21046,4.91E+00,
1575,23482.09388,2017.772698,1.03E+01,
1576,28046.99794,531.2603218,3.24E+00,
1577,16336.63116,1568.138507,5.58E+00,
1578,23759.07836,1926,9.96E+00,
1581,33150.36067,2061.780931,1.49E+01,
1582,9660.986867,2291.191456,4.82E+00,
1583,35079.253,2223.25436,1.70E+01,
1584,36981.33065,2425.853226,1.95E+01,
1585,29670.10821,1722.39919,1.11E+01,
1586,34444.76923,2617.811041,1.96E+01,
1587,30376.5145,154.221064,1.02E+00,
1588,4656.613922,2970.707561,3.01E+00,
1589,49145.21042,898.2512425,9.61E+00,
1590,21504.18012,3446.204584,1.61E+01,
1591,36193.94849,1512.106275,1.19E+01,
1600,354.3849514,2556.544586,1.97E-01,
1601,2389.094286,1733.13809,9.02E-01,
1602,205.2454598,2669.709409,1.19E-01,
1603,394.7728063,1576.704691,1.36E-01,
1604,1045.885647,3378.507242,7.69E-01,
1605,179.8953805,1274.837162,4.99E-02,
1606,865.7012949,1822.196567,3.43E-01,
1607,9483.836706,1483.103554,3.06E+00,
1608,236.7874216,1218.053048,6.28E-02,
1609,15539.23509,1143.20565,3.87E+00,
1612,290.5788461,311.1914325,1.97E-02,
1613,290.5788461,,0.00E+00,
1614,229.2911926,,0.00E+00,
1615,322.9601346,3074.369205,2.16E-01,
1616,463.4632515,2179.862511,2.20E-01,
1617,852.8161538,2181.341681,4.05E-01,
1618,238.9812642,2852.754639,1.48E-01,
1619,14619.35535,1716.908044,5.47E+00,
1620,13629.8509,851.6293125,2.53E+00,
1621,9222.958201,2058.232754,4.13E+00,
1622,732.1952186,3297.965807,5.26E-01,
1623,6782.431537,16.718015,2.47E-02,
1624,15026.92869,3423.356886,1.12E+01,
1625,20040.48006,394.2543827,1.72E+00,
1626,13390.6325,1202.095348,3.50E+00,
1627,22495.18298,545.4987836,2.67E+00,
1628,18189.83656,4186.367406,1.66E+01,
1629,11730.16216,2660.811952,6.80E+00,
1630,22568.66619,2045.334248,1.01E+01,
1631,19934.68736,3688.653892,1.60E+01,
1632,10530.42003,2670.735104,6.12E+00,
1633,15621.27026,1008.002611,3.43E+00,
1634,15081.71678,2665.918823,8.75E+00,
1635,19472.83518,819.5166308,3.47E+00,
1637,379.3032164,1450.872333,1.20E-01,
1638,2183.413156,3253.025728,1.55E+00,
1639,2277.438559,2372.426354,1.18E+00,
1640,10334.02087,997.4408047,2.24E+00,
1641,2541.525838,1428.859099,7.91E-01,
1642,3275.1728,2826.810153,2.02E+00,
1643,6735.037223,2470.485305,3.62E+00,
1644,6440.86332,2320.395073,3.25E+00,
1645,5979.494492,1998.68515,2.60E+00,
1700,917.7904584,1193.899672,2.39E-01,
1701,17624.56851,2765.912244,1.06E+01,
1702,299.0684531,3081.788006,2.01E-01,
1703,36697.56283,2611.086123,2.09E+01,
1704,5101.345041,2733.224133,3.04E+00,
1705,21386.48293,2692.499717,1.25E+01,
1706,9619.445749,3094.153084,6.48E+00,
1707,1073.237518,2020.205536,4.72E-01,
1708,3807.736272,1954.231485,1.62E+00,
1710,9766.810975,4241.933941,9.02E+00,
1711,37194.21003,3411.998579,2.76E+01,
1712,29980.5746,3267.775395,2.13E+01,
1713,9785.417648,4026.702367,8.58E+00,
1714,94149.78186,2778.707167,5.70E+01,
1715,778.3905656,1388.904595,2.35E-01,
1716,37490.1058,3448.081819,2.81E+01,
1717,2183.846436,1511.896137,7.19E-01,
1720,3700.75509,3296.563265,2.66E+00,
1721,11518.6758,1622.364429,4.07E+00,
1722,7421.654078,1480.47939,2.39E+00,
1723,824.1559731,1693.543894,3.04E-01,
1724,8195.707473,3403.262789,6.07E+00,
1725,13197.78142,3683.192522,1.06E+01,
1726,33336.41948,1833.593711,1.33E+01,
1729,272.491153,3265.005046,1.94E-01,
1730,2886.103709,4154.454886,2.61E+00,
1731,3094.745884,3518.775377,2.37E+00,
1732,8586.893606,3022.23785,5.65E+00,
1733,2388.004354,2223.270082,1.16E+00,
1734,3031.755429,1334.125388,8.81E-01,
1735,542.5527699,2242.690381,2.65E-01,
1736,4015.519535,1432.44099,1.25E+00,
1739,1494.326468,,0.00E+00,
1740,2013.073591,2484.594362,1.09E+00,
1741,1730.913933,2198.981679,8.29E-01,
1742,14014.81279,2528.923456,7.72E+00,
1743,2260.344969,3280.556258,1.61E+00,
1744,2766.994099,1548.653188,9.33E-01,
1745,1295.937366,3565.644733,1.01E+00,
1748,556.615942,2447.923182,2.97E-01,
1749,5491.042815,3076.673978,3.68E+00,
1750,1148.992757,1221.458651,3.06E-01,
1751,13596.67176,2721.978867,8.06E+00,
1752,4701.002424,2091.871494,2.14E+00,
1753,13572.34319,2015.459277,5.96E+00,
1754,2070.657745,3032.092567,1.37E+00,
1755,3203.198884,1828.541985,1.28E+00,
1800,35268.37814,2237.50675,1.72E+01,
1801,23075.76291,345.6861726,1.74E+00,
1802,55866.42017,1543.857948,1.88E+01,
1803,105601.3372,752.102758,1.73E+01,
1804,67821.35448,3987.201358,5.89E+01,
1805,277350.3018,643.1977435,3.88E+01,
1806,365299.829,2878.12612,2.29E+02,
1807,123925.5049,3560.719184,9.61E+01,
1808,132550.9051,2918.349836,8.42E+01,
1809,153397.628,3284.017758,1.10E+02,
1810,150446.2013,3749.594949,1.23E+02,
1811,241285.5904,1889.63187,9.93E+01,
1812,234580.3401,2219.007552,1.13E+02,
1813,23342.46782,2585.28811,1.31E+01,
1814,1758.33715,1879.692089,7.20E-01,
1815,42990.62964,3606.443984,3.38E+01,
1816,19165.57739,3174.96632,1.32E+01,
1817,18787.83467,1800.260005,7.36E+00,
1818,33800.43075,945.1866089,6.96E+00,
1819,55368.35527,3632.86862,4.38E+01,
1820,107193.3246,2380.98901,5.56E+01,
1821,20999.15564,1836.305253,8.40E+00,
1823,17460.83388,302.9512254,1.15E+00,
1824,19968.71033,1773.713946,7.71E+00,
1825,105496.388,639.8968656,1.47E+01,
1826,17241.70387,4173.228627,1.57E+01,
1827,13892.71925,3440.417851,1.04E+01,
1828,38359.48652,2198.078468,1.84E+01,
1829,51730.1327,1888.724115,2.13E+01,
1830,5409.272363,3506.429975,4.13E+00,
1831,109823.7599,3286.738471,7.86E+01,
1832,155149.1679,1242.358992,4.20E+01,
1833,4754.176175,1022.835086,1.06E+00,
1834,15241.42191,2152.652811,7.14E+00,
1835,22657.96873,1843.000985,9.09E+00,
1836,171664.8566,1403.32828,5.25E+01,
1837,225940.1751,1665.70547,8.19E+01,
1838,83273.20353,2.831986412,5.13E-02,
1839,181481.8341,2048.178582,8.09E+01,
1840,90833.56151,2156.030008,4.26E+01,
1841,108912.4514,20.1132422,4.77E-01,
1842,182931.9769,1609.943011,6.41E+01,
1843,146639.4289,28.89020419,9.22E-01,
1844,451056.1928,1795.52663,1.76E+02,
1845,238179.4958,397.4525872,2.06E+01,
1846,291342.0197,466.9725819,2.96E+01,
1847,452.3870846,,0.00E+00,
1848,23576.45759,2164.86178,1.11E+01,
1849,6829.890528,1257.393906,1.87E+00,
1850,239329.2194,3574.059921,1.86E+02,
1851,19843.72556,2481.695183,1.07E+01,
1852,3504.321608,2809.467871,2.14E+00,
1853,164738.0386,2699.580614,9.68E+01,
1854,185256.1622,2354.761926,9.50E+01,
1855,120590.7553,1724.043956,4.53E+01,
1856,14196.55137,,0.00E+00,
1857,243984.2735,2044.890505,1.09E+02,
1900,221769.0013,1752.601877,8.46E+01,
1901,11066.49386,1729.998414,4.17E+00,
1902,134010.5218,3898.734227,1.14E+02,
1903,150799.2819,3004.219453,9.86E+01,
1904,75216.91356,3022.445787,4.95E+01,
1905,244520.5457,3535.906402,1.88E+02,
1906,101572.7129,1179.741948,2.61E+01,
1907,7810.850754,2005.351892,3.41E+00,
1908,166255.5457,1258.121975,4.55E+01,
1910,130662.7834,1317.946744,3.75E+01,
1911,173065.7788,517.638811,1.95E+01,
1912,177878.7266,1069.387181,4.14E+01,
1913,277814.6564,2754.983467,1.67E+02,
1914,213204.5017,713.502104,3.31E+01,
1915,206855.9568,2324.706515,1.05E+02,
1916,325326.7167,3837.191533,2.72E+02,
1917,324896.7554,1030.281001,7.29E+01,
1918,388447.3301,1814.026979,1.53E+02,
1919,359433.2257,2448.213689,1.92E+02,
1922,27620.69607,2371.539436,1.43E+01,
1923,17924.37911,2961.804092,1.16E+01,
1924,16461.75049,3709.191436,1.33E+01,
1925,55154.16868,2036.658697,2.45E+01,
1926,120465.3318,558.5200305,1.46E+01,
1927,117606.7636,1766.470853,4.52E+01,
1928,14448.08964,1106.901527,3.48E+00,
1929,93551.51503,1883.533997,3.84E+01,
1930,18449.78635,1077.137144,4.33E+00,
1931,17545.85588,1176.95858,4.50E+00,
1932,5304.849773,1341.582488,1.55E+00,
1933,17119.15451,2592.831748,9.66E+00,
1934,18221.79353,2108.260598,8.36E+00,
1935,6484.143125,3532.943278,4.99E+00,
1936,13528.77432,2035.666,6.00E+00,
1937,5071.333131,9.58E-05,1.06E-07,
1940,400095.9315,1146.413499,9.99E+01,
1941,313484.3649,4016.664511,2.74E+02,
1942,167045.0095,4473.938382,1.63E+02,
1943,380319.9715,2089.377329,1.73E+02,
1944,50796.72074,3097.221863,3.43E+01,
1945,519230.3084,2099.210808,2.37E+02,
1946,281867.308,2189.173608,1.34E+02,
1947,538819.4377,284.4669254,3.34E+01,
1948,463682.002,654.7844827,6.61E+01,
1949,315545.7897,533.4920393,3.67E+01,
1950,395326.161,527.6930636,4.54E+01,
1951,573376.3811,1137.435079,1.42E+02,
1952,491741.9699,487.7779769,5.22E+01,
1953,510026.8469,376.5079216,4.18E+01,
1954,396288.975,798.3127999,6.89E+01,
1955,580875.9862,9.79E-05,1.24E-05,
1956,490418.2693,53.78443993,5.74E+00,
1957,540194.6237,622.0023147,7.32E+01,
1958,440354.1111,1363.785762,1.31E+02,
1959,300112.311,1500.583322,9.81E+01,
1960,575404.9259,2296.751445,2.88E+02,
1961,450520.2815,507.6081759,4.98E+01,
1962,583195.0861,9.79E-05,1.24E-05,
1963,584528.8705,224.0140586,2.85E+01,
2000,1425.972247,,0.00E+00,
2001,4238.426692,,0.00E+00,
2002,1425.054735,4653.344082,1.44E+00,
2003,1988.722274,1416.580796,6.13E-01,
2004,3371.119538,2275.596507,1.67E+00,
2007,51.87985583,,0.00E+00,
2008,2494.484712,601.7393706,3.27E-01,
2009,2494.484712,,0.00E+00,
2010,616.5950504,3023.337812,4.06E-01,
2011,89.71329405,382.1020559,7.46E-03,
2012,279.8578862,165.3078129,1.01E-02,
2013,191.1882052,504.6856164,2.10E-02,
2014,603.2131831,831.2943078,1.09E-01,
2015,1183.440121,3546.512266,9.14E-01,
2018,420.1839448,1223.35643,1.12E-01,
2019,9381.628605,2183.71938,4.46E+00,
2020,2286.527323,1994.055831,9.93E-01,
2021,2705.597373,3679.469132,2.17E+00,
2022,11382.07584,3578.416836,8.87E+00,
2023,9255.789928,1256.982391,2.53E+00,
2025,11172.65958,4344.882345,1.06E+01,
2026,7375.956133,2028.961518,3.26E+00,
2027,8119.808295,3451.741882,6.10E+00,
2028,18021.248,183.7583155,7.21E-01,
2029,21301.87336,215.4389697,9.99E-01,
2030,12937.37715,2868.473144,8.08E+00,
2031,10391.73653,70.32231944,1.59E-01,
2032,9702.648615,3045.515119,6.43E+00,
2033,14668.2809,598.1554361,1.91E+00,
2034,12237.03722,1466.247345,3.91E+00,
2035,8704.995117,,0.00E+00,
2036,3197.028072,2276.798499,1.58E+00,
2037,9502.677365,2929.600857,6.06E+00,
2100,5702.006081,2669.389188,3.31E+00,
2101,8848.234155,2764.800195,5.33E+00,
2102,14994.98665,2838.226947,9.27E+00,
