num_opportunities,EMP_2016,ERP_2016,,
983,972884.6662,3726.066597,7.89E+02,
984,61473.06814,16.93340339,2.27E-01,
999,729847.5041,892.3247612,1.42E+02,
1000,200462.0382,4493.102044,1.96E+02,
1001,149756.5835,15.16222228,4.94E-01,
1002,198836.5795,2348.458647,1.02E+02,
1003,414755.8403,2296.308281,2.07E+02,
1004,171188.289,2678.90129,9.99E+01,
1005,240782.8696,2517.845014,1.32E+02,
1006,860006.2693,1093.064524,2.05E+02,
1007,1303767.168,2087.252214,5.93E+02,
1008,175314.4454,1457.067515,5.56E+01,
1009,1135935.004,2433.983896,6.02E+02,
1010,347676.2751,1767.340945,1.34E+02,
1011,844267.114,2736.291866,5.03E+02,
1012,319813.0138,1851.581683,1.29E+02,
1013,821857.6974,800.3150964,1.43E+02,
1014,130128.8617,490.225248,1.39E+01,
1015,496476.3765,549.9923233,5.95E+01,
1016,314171.8575,2579.723706,1.76E+02,
1017,322515.8889,983.2056408,6.90E+01,
1018,366546.2699,249.0483285,1.99E+01,
1019,951475.6448,2327.566002,4.82E+02,
1020,364288.2727,2869.728924,2.28E+02,
1021,697128.5593,1820.687987,2.76E+02,
1022,264136.6935,2315.160602,1.33E+02,
1023,935330.7788,281.3528769,5.73E+01,
1024,768423.6764,1319.847305,2.21E+02,
1025,1017261.339,19.3706589,4.29E+00,
1026,1029765.633,2002.787831,4.49E+02,
1027,929514.8603,2328.500232,4.71E+02,
1028,480998.6837,1259.915958,1.32E+02,
1029,523666.6064,1674.886377,1.91E+02,
1030,1527692.63,0.748727969,2.49E-01,
1031,914630.178,1505.939859,3.00E+02,
1032,239977.7665,2587.725425,1.35E+02,
1033,211301.9186,369.3923726,1.70E+01,
1034,89989.98115,2687.861439,5.27E+01,
1035,178840.2496,1028.080904,4.00E+01,
1036,1016788.807,4.285270465,9.49E-01,
1037,729601.7144,1589.011121,2.52E+02,
1038,708374.6713,1480.284065,2.28E+02,
1039,578421.0578,1450.482685,1.83E+02,
1040,237299.1093,3261.39602,1.69E+02,
1041,375155.752,1128.288019,9.22E+01,
1042,262767.8635,1645.868389,9.42E+01,
1043,308374.9534,861.8365894,5.79E+01,
1044,588826.2459,1748.61047,2.24E+02,
1045,855890.0855,518.5176063,9.66E+01,
1046,769574.4947,1137.873898,1.91E+02,
1047,720714.726,2294.240743,3.60E+02,
1048,1084773.472,3984.305125,9.41E+02,
1049,1252087.183,41.54808782,1.13E+01,
1050,1359188.393,139.6224235,4.13E+01,
1051,823976.6472,8.468703115,1.52E+00,
1052,1286554.51,22.37202729,6.27E+00,
1053,1287319.922,377.1265111,1.06E+02,
1054,1275241.576,103.3367737,2.87E+01,
1055,1544090.405,11.54378289,3.88E+00,
1056,1177859.883,1952.958415,5.01E+02,
1057,1377311.945,740.5252304,2.22E+02,
1058,1313881.579,112.501949,3.22E+01,
1059,1457460.057,402.3032915,1.28E+02,
1060,1006900.492,946.0443652,2.07E+02,
1061,968265.298,1085.297322,2.29E+02,
1062,1189617.306,1101.712152,2.85E+02,
1063,947457.8146,2615.841907,5.40E+02,
1064,913588.907,557.6191762,1.11E+02,
1065,1015040.48,1078.718162,2.38E+02,
1066,774322.4861,614.8394056,1.04E+02,
1067,514139.6301,3607.411521,4.04E+02,
1068,234143.5774,5.264339825,2.68E-01,
1069,938367.5985,1709.553282,3.49E+02,
1070,335645.8441,2189.503217,1.60E+02,
1071,109862.7904,0.000106287,2.54E-06,
1072,522728.0704,2628.141387,2.99E+02,
1073,1007351.741,0.331184743,7.26E-02,
1074,1253946.916,0.000106287,2.90E-05,
1075,279683.3273,1873.332983,1.14E+02,
1076,562664.368,3632.495197,4.45E+02,
1077,264526.6033,2899.608449,1.67E+02,
1078,208715.1299,2126.794479,9.67E+01,
1079,285622.2566,1795.016061,1.12E+02,
1080,189396.8836,2206.429323,9.10E+01,
1081,301886.3054,2211.251647,1.45E+02,
1082,439069.8818,1101.398106,1.05E+02,
1083,240505.9798,2768.567084,1.45E+02,
1084,671734.7762,1955.106671,2.86E+02,
1085,1149879.649,1293.736086,3.24E+02,
1087,302046.6014,2030.786247,1.34E+02,
1088,516162.6908,3451.884017,3.88E+02,
1089,395033.1035,3206.317656,2.76E+02,
1090,195714.8714,2355.012081,1.00E+02,
1091,173450.6038,0.000106287,4.01E-06,
1092,94416.76371,0.000106287,2.19E-06,
1093,1227401.588,1227.870137,3.28E+02,
1095,1160440.738,1946.491353,4.92E+02,
1096,259339.9004,1212.132562,6.84E+01,
1097,1023423.477,1697.556417,3.78E+02,
1099,1208211.254,2261.012242,5.95E+02,
1100,239452.2754,1971.326337,1.03E+02,
1101,672629.8347,3073.920023,4.50E+02,
1102,387467.8244,3115.867881,2.63E+02,
1103,253860.9287,4030.784201,2.23E+02,
1104,215535.1543,988.9471299,4.64E+01,
1105,538656.5357,3639.08802,4.27E+02,
1106,342050.2021,1633.028259,1.22E+02,
1107,200528.5303,3194.828977,1.39E+02,
1108,341611.0206,1399.012387,1.04E+02,
1109,274536.3805,2960.296519,1.77E+02,
1110,325477.1832,651.7956149,4.62E+01,
1111,278349.6205,1393.360835,8.44E+01,
1112,280567.9407,538.138613,3.29E+01,
1113,222606.227,1540.0353,7.46E+01,
1114,149140.2995,2247.7829,7.30E+01,
1115,236506.8748,1991.751523,1.03E+02,
1116,218257.7438,3084.791464,1.47E+02,
1117,251622.3281,101.2304989,5.55E+00,
1118,305816.8342,2897.750204,1.93E+02,
1119,271951.8034,12.10858535,7.17E-01,
1120,242043.3684,13.0206153,6.86E-01,
1121,256712.9612,7.451474937,4.17E-01,
1122,293318.9197,3406.410546,2.18E+02,
1123,287088.643,2549.661326,1.59E+02,
1124,225589.7727,1998.527496,9.82E+01,
1125,376716.483,241.5345911,1.98E+01,
1126,355246.4419,12.44402773,9.63E-01,
1127,137788.3874,1714.37497,5.14E+01,
1128,221642.6338,1727.58437,8.34E+01,
1129,169744.8283,2590.212007,9.57E+01,
1130,238329.0845,2192.912239,1.14E+02,
1131,259031.5469,2414.089894,1.36E+02,
1132,144671.0271,3945.638894,1.24E+02,
1133,210920.5138,949.4954794,4.36E+01,
1134,166058.6837,1568.687882,5.67E+01,
1135,191142.5763,1351.004264,5.62E+01,
1198,244201.3785,522.9720888,2.78E+01,
1200,127901.3316,4502.567137,1.25E+02,
1201,202901.5183,2340.297733,1.03E+02,
1202,177797.4741,0.000107313,4.15E-06,
1203,238309.9797,2698.545322,1.40E+02,
1204,219133.5765,1690.444315,8.07E+01,
1205,142472.9696,0.000107313,3.33E-06,
1206,198553.2294,3519.494343,1.52E+02,
1207,146636.4311,4444.650936,1.42E+02,
1209,369100.5113,8.86E-05,7.12E-06,
1210,206194.0336,4373.645299,1.96E+02,
1211,165776.2097,234.6795383,8.47E+00,
1212,166904.5529,2534.907577,9.21E+01,
1213,192940.5975,1131.102543,4.75E+01,
1214,189498.0791,2228.960392,9.20E+01,
1215,203135.5147,210.0040633,9.29E+00,
1216,212063.1658,3667.874201,1.69E+02,
1217,126087.8688,1667.826386,4.58E+01,
1218,481627.0684,1104.566495,1.16E+02,
1219,516858.76,257.3812544,2.90E+01,
1220,1076215.319,249.10797,5.84E+01,
1221,411558.5191,794.1803331,7.12E+01,
1222,831388.856,8.86E-05,1.60E-05,
1223,330086.8615,2747.687398,1.97E+02,
1224,1054049.699,1061.722482,2.44E+02,
1225,301592.235,1004.384765,6.60E+01,
1226,593971.3408,3738.563633,4.83E+02,
1227,863222.882,8.86E-05,1.67E-05,
1228,509231.1938,1480.007082,1.64E+02,
1229,248645.3731,1705.160277,9.23E+01,
1230,346418.4386,2495.698158,1.88E+02,
1231,268386.273,5202.539889,3.04E+02,
1234,169442.6195,2109.972863,7.78E+01,
1235,168622.4098,1880.975819,6.91E+01,
1236,156636.4631,2387.387874,8.14E+01,
1237,215540.4762,1086.996286,5.10E+01,
1238,41897.06558,0.000101306,9.24E-07,
1239,157281.7662,3088.960223,1.06E+02,
1240,162611.1483,2709.975616,9.59E+01,
1241,148869.275,3484.014903,1.13E+02,
1242,152359.0945,2641.979213,8.76E+01,
1243,135273.6452,2451.28229,7.22E+01,
1244,140260.7436,3344.970362,1.02E+02,
1245,109643.4547,2103.97294,5.02E+01,
1246,181921.8625,0.000101306,4.01E-06,
1249,287021.2637,1653.461494,1.03E+02,
1250,206772.1232,1170.104804,5.27E+01,
1251,253618.6843,2649.527246,1.46E+02,
1252,265490.8586,3421.919415,1.98E+02,
1253,447965.1323,2298.818854,2.24E+02,
1254,271252.9913,3938.613335,2.33E+02,
1255,274581.6916,2648.807972,1.58E+02,
1256,247080.8873,3514.012522,1.89E+02,
1257,168497.9725,777.734358,2.85E+01,
1260,210922.6536,2279.199565,1.05E+02,
1261,299237.6382,3517.791419,2.29E+02,
1262,203471.4294,1469.268684,6.51E+01,
1263,310602.461,5019.453939,3.39E+02,
1264,217454.5645,1387.460958,6.57E+01,
1265,304312.3127,1687.456763,1.12E+02,
1266,253573.3483,3146.580768,1.74E+02,
1267,470534.6416,3018.606718,3.09E+02,
1270,272491.0826,2474.764286,1.47E+02,
1271,320394.6256,2171.825862,1.52E+02,
1272,283637.6662,4398.856654,2.72E+02,
1273,341936.0598,1827.56443,1.36E+02,
1274,322560.9207,1339.413688,9.41E+01,
1275,236422.4401,3520.1378,1.81E+02,
1276,336856.4983,3149.285541,2.31E+02,
1277,818773.6529,46.0845373,8.22E+00,
1278,273381.5338,2472.562266,1.47E+02,
1279,271961.3275,3371.041059,2.00E+02,
1280,313284.3674,2967.998111,2.02E+02,
1281,518717.2566,1999.465766,2.26E+02,
1283,139042.4051,2.627853643,7.96E-02,
1284,159787.5,2.627853643,9.14E-02,
1285,123670.7518,2.627853643,7.08E-02,
1286,172844.6344,2.627853643,9.89E-02,
1289,249720.9382,13.18118634,7.17E-01,
1300,410275.1757,52.01640448,4.65E+00,
1301,335142.7461,46.04015663,3.36E+00,
1302,1126.215183,0.000104442,2.56E-08,
1303,637112.2186,2136.241688,2.96E+02,
1304,709471.7441,2491.755854,3.85E+02,
1305,903616.6284,3319.710613,6.53E+02,
1306,1044577.502,3935.235283,8.95E+02,
1307,225138.7523,3951.483961,1.94E+02,
1308,692039.9053,2536.052487,3.82E+02,
1309,1264088.392,2379.604548,6.55E+02,
1310,218778.3382,3212.962902,1.53E+02,
1311,448150.9388,4548.678921,4.44E+02,
1312,155606.9273,39.49899928,1.34E+00,
1313,269704.2567,3111.802015,1.83E+02,
1314,173671.0888,1726.84593,6.53E+01,
1315,178295.2752,2107.818743,8.18E+01,
1316,794602.9002,1455.718079,2.52E+02,
1317,243252.5338,1880.533312,9.96E+01,
1318,940817.3243,1592.451686,3.26E+02,
1319,184593.8198,2172.853714,8.73E+01,
1320,353771.5859,0.000115784,8.92E-06,
1321,348762.7822,0.000115784,8.79E-06,
1322,198837.5399,0.000115784,5.01E-06,
1323,331484.3746,1632.494693,1.18E+02,
1324,225661.8867,0.000115784,5.69E-06,
1325,770798.1868,3561.098996,5.98E+02,
1326,1322404.566,122.1571351,3.52E+01,
1327,643592.3326,3192.277073,4.47E+02,
1328,727364.9686,8.757434129,1.39E+00,
1329,780567.2202,270.9420996,4.60E+01,
1330,803966.742,5356.246333,9.38E+02,
1331,539267.8249,1666.720263,1.96E+02,
1332,843882.8219,0.000115784,2.13E-05,
1333,198425.6801,9.16E-05,3.96E-06,
1334,748540.201,3121.876841,5.09E+02,
1335,531481.1101,1447.333781,1.67E+02,
1336,918453.9791,3963.19294,7.93E+02,
1337,392232.9538,9.16E-05,7.82E-06,
1338,737018.4603,1946.794024,3.12E+02,
1339,709404.103,3069.82888,4.74E+02,
1340,350535.8061,1504,1.15E+02,
1341,1185046.892,1455.692868,3.76E+02,
1342,677456.327,2963.308378,4.37E+02,
1343,644389.9588,3754,5.27E+02,
1344,309152.7354,4022,2.71E+02,
1345,412152.6536,21.3004645,1.91E+00,
1346,184870.5924,2936.276775,1.18E+02,
1347,347946.0231,4491.27743,3.40E+02,
1348,614294.7237,728.4221052,9.74E+01,
1349,475324.1149,9.16E-05,9.48E-06,
1351,156278.7144,2.695244006,9.17E-02,
1400,337334.0753,2572.963204,1.89E+02,
1401,336861.9786,2123.092006,1.56E+02,
1402,933897.3772,1137.771149,2.31E+02,
1403,567581.4336,3108.374599,3.84E+02,
1404,694246.9169,2581.139411,3.90E+02,
1405,315113.2523,3002.395923,2.06E+02,
1406,1328372.199,1597.452654,4.62E+02,
1407,1370158.522,554.0280432,1.65E+02,
1408,814471.3023,2350.753049,4.17E+02,
1409,854028.2617,4106.034409,7.64E+02,
1410,499306.7653,4991.995552,5.43E+02,
1413,110340.3271,1431.295724,3.44E+01,
1414,337598.3031,2408.128111,1.77E+02,
1415,524740.8381,3595.677609,4.11E+02,
1416,282564.4055,1793.236684,1.10E+02,
1417,131141.7515,2736.297539,7.81E+01,
1418,430516.7002,1474.880441,1.38E+02,
1419,417968.9148,1933.44634,1.76E+02,
1420,538222.5606,3478.557454,4.08E+02,
1421,585456.3189,969.2002812,1.24E+02,
1422,660488.3251,1354.279817,1.95E+02,
1500,376841.5708,1099.457179,9.02E+01,
1501,721095.045,1385.250578,2.17E+02,
1502,357144.0918,2472.231827,1.92E+02,
1503,778650.6671,2082.415333,3.53E+02,
1504,383550.5473,1515.368038,1.27E+02,
1505,333037.1123,2472.231827,1.79E+02,
1506,1159103.634,4246.985368,1.07E+03,
1507,1062485.033,1215.894056,2.81E+02,
1508,371023.7783,2469.503495,1.99E+02,
1509,359150.2786,1605.449357,1.26E+02,
1510,1003305.371,1076.403035,2.35E+02,
1511,317341.5095,2214.474826,1.53E+02,
1512,594693.6129,2345.335081,3.04E+02,
1515,673138.9742,1264.202064,1.85E+02,
1516,243493.2775,753.7167073,4.00E+01,
1517,666619.3324,2612.483976,3.79E+02,
1518,666563.7124,2338.915968,3.39E+02,
1519,744566.7079,2279.167067,3.69E+02,
1520,780317.5603,4228.584248,7.18E+02,
1521,890798.4546,930.8851545,1.81E+02,
1522,787927.1703,593.0448164,1.02E+02,
1525,885090.1542,3303.421867,6.37E+02,
1526,864960.7814,3266.297791,6.15E+02,
1527,759688.8089,1584.305443,2.62E+02,
1528,530477.9929,1848.37854,2.13E+02,
1529,457376.4541,852.5963578,8.49E+01,
1533,375063.009,3711.171916,3.03E+02,
1534,848328.5966,3268.175095,6.04E+02,
1535,637389.0262,2762.702389,3.83E+02,
1536,649534.3874,602.6300897,8.52E+01,
1537,1061200.473,475.3477018,1.10E+02,
1538,702900.4316,1467.73809,2.25E+02,
1539,1191782.911,0.0001053,2.73E-05,
1540,1010444.912,2339.390266,5.15E+02,
1541,996586.5128,1972.457774,4.28E+02,
1542,333844.6812,0.0001053,7.65E-06,
1543,1077658.871,912.6497411,2.14E+02,
1544,1096769.063,4.54617504,1.09E+00,
1545,1077233.009,2.447971078,5.74E-01,
1546,563240.1664,839.8695688,1.03E+02,
1547,957335.0691,0.699417198,1.46E-01,
1548,1004964.289,0.0001053,2.30E-05,
1549,877716.7595,3266.135452,6.24E+02,
1550,1009864.672,0.0001053,2.32E-05,
1551,853806.334,38.85898883,7.22E+00,
1552,1128799.469,0.0001053,2.59E-05,
1553,1313754.535,1024.178846,2.93E+02,
1554,869431.2798,2150.011601,4.07E+02,
1555,804232.8602,2284.566807,4.00E+02,
1556,771257.5481,1688.728944,2.84E+02,
1557,855054.9954,1911.722512,3.56E+02,
1558,721466.8773,32.496507,5.10E+00,
1559,709686.321,209.8085942,3.24E+01,
1560,657042.1696,2290.093807,3.28E+02,
1561,353091.2383,2190.571114,1.68E+02,
1562,1387757.921,0.000115712,3.50E-05,
1563,201085.5056,2346,1.03E+02,
1564,423011.4516,1338.824245,1.23E+02,
1565,543147.9779,4464.647351,5.28E+02,
1566,217313.2722,626.3856844,2.96E+01,
1567,522725.8268,2365.456217,2.69E+02,
1568,838852.5925,827.5094917,1.51E+02,
1569,657674.9839,2590.360735,3.71E+02,
1570,712703.2352,1628.002257,2.53E+02,
1571,949003.4176,4535.792227,9.37E+02,
1572,291680.4774,986.4553252,6.26E+01,
1573,952018.2695,1180.403548,2.45E+02,
1574,633329.1513,1586.21046,2.19E+02,
1575,624464.5568,2017.772698,2.74E+02,
1576,1049052.755,531.2603218,1.21E+02,
1577,650308.1569,1568.138507,2.22E+02,
1578,500880.3704,1926,2.10E+02,
1581,941399.94,2061.780931,4.23E+02,
1582,359994.8584,2291.191456,1.80E+02,
1583,1127227.304,2223.25436,5.46E+02,
1584,1138562.618,2425.853226,6.01E+02,
1585,917592.1572,1722.39919,3.44E+02,
1586,1016039.441,2617.811041,5.79E+02,
1587,1033084.339,154.221064,3.47E+01,
1588,355590.2351,2970.707561,2.30E+02,
1589,1325242.15,898.2512425,2.59E+02,
1590,1044378.021,3446.204584,7.84E+02,
1591,1175877.879,1512.106275,3.87E+02,
1600,10871.69294,2556.544586,6.05E+00,
1601,14290.3676,1733.13809,5.39E+00,
1602,13662.43108,2669.709409,7.94E+00,
1603,33298.23771,1576.704691,1.14E+01,
1604,30849.65459,3378.507242,2.27E+01,
1605,416.6828021,1274.837162,1.16E-01,
1606,41308.47301,1822.196567,1.64E+01,
1607,92607.79013,1483.103554,2.99E+01,
1608,10747.53992,1218.053048,2.85E+00,
1609,176161.8234,1143.20565,4.38E+01,
1612,290.5788461,311.1914325,1.97E-02,
1613,290.5788461,,0.00E+00,
1614,229.2911926,,0.00E+00,
1615,1175.776288,3074.369205,7.87E-01,
1616,10093.03157,2179.862511,4.79E+00,
1617,11306.13678,2181.341681,5.37E+00,
1618,18747.75196,2852.754639,1.16E+01,
1619,129278.5781,1716.908044,4.83E+01,
1620,265101.5966,851.6293125,4.92E+01,
1621,83087.01022,2058.232754,3.72E+01,
1622,23453.65933,3297.965807,1.68E+01,
1623,33532.39876,16.718015,1.22E-01,
1624,116836.0661,3423.356886,8.71E+01,
1625,539867.1477,394.2543827,4.63E+01,
1626,83826.86731,1202.095348,2.19E+01,
1627,672268.0689,545.4987836,7.98E+01,
1628,333408.5846,4186.367406,3.04E+02,
1629,298413.951,2660.811952,1.73E+02,
1630,458677.1619,2045.334248,2.04E+02,
1631,622913.546,3688.653892,5.00E+02,
1632,190069.6347,2670.735104,1.11E+02,
1633,204479.9522,1008.002611,4.49E+01,
1634,259052.2012,2665.918823,1.50E+02,
1635,557121.4858,819.5166308,9.94E+01,
1637,33742.06663,1450.872333,1.07E+01,
1638,37205.37608,3253.025728,2.64E+01,
1639,77454.28644,2372.426354,4.00E+01,
1640,250726.2386,997.4408047,5.45E+01,
1641,69596.96294,1428.859099,2.17E+01,
1642,89832.32818,2826.810153,5.53E+01,
1643,174031.2381,2470.485305,9.36E+01,
1644,137673.2305,2320.395073,6.96E+01,
1645,276533.2217,1998.68515,1.20E+02,
1700,320873.5293,1193.899672,8.34E+01,
1701,696389.7679,2765.912244,4.19E+02,
1702,39439.40378,3081.788006,2.65E+01,
1703,821054.5304,2611.086123,4.67E+02,
1704,320964.5446,2733.224133,1.91E+02,
1705,785874.844,2692.499717,4.61E+02,
1706,672143.1561,3094.153084,4.53E+02,
1707,275086.6414,2020.205536,1.21E+02,
1708,638715.7631,1954.231485,2.72E+02,
1710,702542.8009,4241.933941,6.49E+02,
1711,879359.1652,3411.998579,6.53E+02,
1712,791574.6136,3267.775395,5.63E+02,
1713,715708.2959,4026.702367,6.27E+02,
1714,1028993.802,2778.707167,6.23E+02,
1715,220652.4833,1388.904595,6.67E+01,
1716,883977.5016,3448.081819,6.64E+02,
1717,566977.7111,1511.896137,1.87E+02,
1720,270048.4311,3296.563265,1.94E+02,
1721,664513.9076,1622.364429,2.35E+02,
1722,422345.5816,1480.47939,1.36E+02,
1723,63700.50064,1693.543894,2.35E+01,
1724,413412.7912,3403.262789,3.06E+02,
1725,243948.6984,3683.192522,1.96E+02,
1726,585690.0908,1833.593711,2.34E+02,
1729,16888.03798,3265.005046,1.20E+01,
1730,28369.92865,4154.454886,2.57E+01,
1731,101704.4599,3518.775377,7.79E+01,
1732,363306.2757,3022.23785,2.39E+02,
1733,22290.33118,2223.270082,1.08E+01,
1734,121780.4619,1334.125388,3.54E+01,
1735,25834.19731,2242.690381,1.26E+01,
1736,481020.7745,1432.44099,1.50E+02,
1739,2995.895639,,0.00E+00,
1740,148288.3648,2484.594362,8.02E+01,
1741,56266.22782,2198.981679,2.69E+01,
1742,649220.3939,2528.923456,3.57E+02,
1743,213325.0264,3280.556258,1.52E+02,
1744,227698.5246,1548.653188,7.68E+01,
1745,135253.2456,3565.644733,1.05E+02,
1748,21025.73464,2447.923182,1.12E+01,
1749,112881.3218,3076.673978,7.56E+01,
1750,64424.60016,1221.458651,1.71E+01,
1751,536491.1053,2721.978867,3.18E+02,
1752,149611.0872,2091.871494,6.81E+01,
1753,641818.4828,2015.459277,2.82E+02,
1754,98373.85863,3032.092567,6.49E+01,
1755,35189.47761,1828.541985,1.40E+01,
1800,761669.9867,2237.50675,3.71E+02,
1801,830617.765,345.6861726,6.25E+01,
1802,983667.9664,1543.857948,3.31E+02,
1803,1072255.815,752.102758,1.76E+02,
1804,983472.2214,3987.201358,8.54E+02,
1805,1266958.167,643.1977435,1.77E+02,
1806,1338934.3,2878.12612,8.39E+02,
1807,1142420.501,3560.719184,8.86E+02,
1808,1064046.874,2918.349836,6.76E+02,
1809,1121986.269,3284.017758,8.02E+02,
1810,1115925.984,3749.594949,9.11E+02,
1811,1252113.926,1889.63187,5.15E+02,
1812,1227221.128,2219.007552,5.93E+02,
1813,810801.7689,2585.28811,4.56E+02,
1814,357654.3091,1879.692089,1.46E+02,
1815,880828.5484,3606.443984,6.92E+02,
1816,794543.3539,3174.96632,5.49E+02,
1817,761876.1966,1800.260005,2.99E+02,
1818,839123.7627,945.1866089,1.73E+02,
1819,879176.7086,3632.86862,6.95E+02,
1820,991880.9742,2380.98901,5.14E+02,
1821,860512.8261,1836.305253,3.44E+02,
1823,777270.6725,302.9512254,5.13E+01,
1824,822168.9503,1773.713946,3.18E+02,
1825,968225.4622,639.8968656,1.35E+02,
1826,725902.3544,4173.228627,6.60E+02,
1827,706600.6679,3440.417851,5.29E+02,
1828,796029.7269,2198.078468,3.81E+02,
1829,764166.6305,1888.724115,3.14E+02,
1830,517909.7483,3506.429975,3.95E+02,
1831,870536.1072,3286.738471,6.23E+02,
1832,1087603.319,1242.358992,2.94E+02,
1833,543445.9807,1022.835086,1.21E+02,
1834,637040.6717,2152.652811,2.99E+02,
1835,757654.337,1843.000985,3.04E+02,
1836,1097325.373,1403.32828,3.35E+02,
1837,1144468.546,1665.70547,4.15E+02,
1838,896204.5139,2.831986412,5.53E-01,
1839,1015590.349,2048.178582,4.53E+02,
1840,881380.7438,2156.030008,4.14E+02,
1841,843022.7258,20.1132422,3.69E+00,
1842,1076810.389,1609.943011,3.77E+02,
1843,1056097.877,28.89020419,6.64E+00,
1844,1337335.954,1795.52663,5.23E+02,
1845,1174570.305,397.4525872,1.02E+02,
1846,1202796.99,466.9725819,1.22E+02,
1847,311800.6095,,0.00E+00,
1848,699970.5615,2164.86178,3.30E+02,
1849,549143.3138,1257.393906,1.50E+02,
1850,1077350.463,3574.059921,8.38E+02,
1851,733384.7077,2481.695183,3.96E+02,
1852,576487.8587,2809.467871,3.53E+02,
1853,963410.8822,2699.580614,5.66E+02,
1854,981907.6079,2354.761926,5.03E+02,
1855,886451.5917,1724.043956,3.33E+02,
1856,712183.7013,,0.00E+00,
1857,1068878.217,2044.890505,4.76E+02,
1900,1040347.374,1752.601877,3.97E+02,
1901,640203.372,1729.998414,2.41E+02,
1902,902760.9923,3898.734227,7.66E+02,
1903,1008634.988,3004.219453,6.60E+02,
1904,926311.8198,3022.445787,6.10E+02,
1905,1078270.976,3535.906402,8.30E+02,
1906,948456.8114,1179.741948,2.44E+02,
1907,697307.2875,2005.351892,3.04E+02,
1908,1068173.563,1258.121975,2.93E+02,
1910,946225.476,1317.946744,2.72E+02,
1911,1047559.023,517.638811,1.18E+02,
1912,1053737.214,1069.387181,2.45E+02,
1913,1159791.13,2754.983467,6.96E+02,
1914,1114619.846,713.502104,1.73E+02,
1915,1082876.497,2324.706515,5.48E+02,
1916,1231100.067,3837.191533,1.03E+03,
1917,1238182.557,1030.281001,2.78E+02,
1918,1246894.149,1814.026979,4.92E+02,
1919,1228771.609,2448.213689,6.55E+02,
1922,835523.5879,2371.539436,4.31E+02,
1923,812611.6152,2961.804092,5.24E+02,
1924,758196.9891,3709.191436,6.12E+02,
1925,926522.5765,2036.658697,4.11E+02,
1926,1019127.36,558.5200305,1.24E+02,
1927,1015212.342,1766.470853,3.90E+02,
1928,696148.1338,1106.901527,1.68E+02,
1929,938302.8574,1883.533997,3.85E+02,
1930,819871.0962,1077.137144,1.92E+02,
1931,795773.6683,1176.95858,2.04E+02,
1932,450600.3737,1341.582488,1.32E+02,
1933,792956.563,2592.831748,4.48E+02,
1934,806057.0648,2108.260598,3.70E+02,
1935,536179.5882,3532.943278,4.12E+02,
1936,664838.3729,2035.666,2.95E+02,
1937,518662.3946,9.58E-05,1.08E-05,
1940,1229026.149,1146.413499,3.07E+02,
1941,1160795.062,4016.664511,1.02E+03,
1942,930250.1063,4473.938382,9.06E+02,
1943,1205344.74,2089.377329,5.48E+02,
1944,859946.4035,3097.221863,5.80E+02,
1945,1345850.971,2099.210808,6.15E+02,
1946,1121695.422,2189.173608,5.35E+02,
1947,1425049.806,284.4669254,8.83E+01,
1948,1335064.415,654.7844827,1.90E+02,
1949,1210524.455,533.4920393,1.41E+02,
1950,1263959.116,527.6930636,1.45E+02,
1951,1441035.539,1137.435079,3.57E+02,
1952,1355897.716,487.7779769,1.44E+02,
1953,1375388.037,376.5079216,1.13E+02,
1954,1261973.69,798.3127999,2.19E+02,
1955,1416672.784,9.79E-05,3.02E-05,
1956,1327578.591,53.78443993,1.55E+01,
1957,1377150.056,622.0023147,1.87E+02,
1958,1246931.519,1363.785762,3.70E+02,
1959,1147216.709,1500.583322,3.75E+02,
1960,1410977.077,2296.751445,7.06E+02,
1961,1301455.496,507.6081759,1.44E+02,
1962,1440112.995,9.79E-05,3.07E-05,
1963,1426713.886,224.0140586,6.96E+01,
2000,19102.58031,,0.00E+00,
2001,30429.88994,,0.00E+00,
2002,13537.7916,4653.344082,1.37E+01,
2003,23659.50088,1416.580796,7.30E+00,
2004,28887.0514,2275.596507,1.43E+01,
2007,51.87985583,,0.00E+00,
2008,27861.7022,601.7393706,3.65E+00,
2009,25072.66296,,0.00E+00,
2010,21286.19785,3023.337812,1.40E+01,
2011,7099.51258,382.1020559,5.91E-01,
2012,279.8578862,165.3078129,1.01E-02,
2013,2067.554804,504.6856164,2.27E-01,
2014,24803.16001,831.2943078,4.49E+00,
2015,37808.12534,3546.512266,2.92E+01,
2018,13168.15017,1223.35643,3.51E+00,
2019,39681.45691,2183.71938,1.89E+01,
2020,28887.0514,1994.055831,1.25E+01,
2021,31371.35519,3679.469132,2.51E+01,
2022,54428.79517,3578.416836,4.24E+01,
2023,46855.56316,1256.982391,1.28E+01,
2025,45947.93532,4344.882345,4.35E+01,
2026,43193.67203,2028.961518,1.91E+01,
2027,31558.78197,3451.741882,2.37E+01,
2028,79096.29141,183.7583155,3.16E+00,
2029,93860.66454,215.4389697,4.40E+00,
2030,77928.60937,2868.473144,4.87E+01,
2031,41047.53187,70.32231944,6.29E-01,
2032,41258.11384,3045.515119,2.74E+01,
2033,85142.72809,598.1554361,1.11E+01,
2034,76449.01256,1466.247345,2.44E+01,
2035,81403.78195,,0.00E+00,
2036,43772.62028,2276.798499,2.17E+01,
2037,83419.64789,2929.600857,5.32E+01,
2100,73816.75856,2669.389188,4.29E+01,
2101,94703.73742,2764.800195,5.70E+01,
2102,108450.2541,2838.226947,6.70E+01,
