TZ16_CODE,30_lin,45_lin,60_lin,30_log,45_log,60_log,Average_Price
137,0.00485828525,69025.22677336587,69076.23409796623,0.0009550237784117921,26969.001797779703,40853.018059173846,46033.82125932886
138,0.0023863528,75083.86185633345,8916.727521582434,0.00040079390125991076,26224.147316633058,4845.581010819888,28000.196923829742
139,0.0017661072,59463.70026619198,13585.272486005715,0.0003985845997676428,27378.378846047748,9661.34892581404,24349.657944847862
140,-0.0014908478,124839.53643710121,124931.8090907856,-0.00025926027273009104,42857.24787177685,64543.588577510636,83257.11488427759
141,-0.00038907492,37323.82536168002,92538.2750427963,-5.115960910640364e-05,9447.022465514374,35435.165148466374,43287.36672811968
142,0.0039303210375,325962.826023592,67653.96086483033,0.0007242522800505114,124141.8647064477,38987.96680210275,131205.5964052363
143,-0.00217971,134445.32918343603,2733.6565087956,-0.00039651838278693876,50848.06219363956,1605.5008066069,45726.328134705815
144,-0.0169121634825,93295.31734586837,91553.0413380324,-0.003209144489309101,34276.97356996138,50286.91136840269,61616.116207748935
145,-0.00189003815,234119.98584428328,15700.294833540618,-0.0003032710337389445,77503.01572527923,8156.315923948122,83273.42652705645
146,0.020943865800000003,906224.9653152981,78111.34947346388,0.0032153898940404744,283154.61819746386,39352.29980776117,328112.10895612993
149,2020076.674243875,1456021.09925997,260119.86536547,893776.8448497674,1160210.364573903,298885.9669922926,1057689.2413907538
151,148267195.88986602,73651122.62596934,18539052.873306878,11249473.29788367,9758527.612084791,3292294.0695313765,57316170.03105035
152,199293556.370987,90190466.247459,46806779.72297466,25846129.46145931,21087144.278481938,14254121.068900535,83189029.6288856
153,146972640.13988814,57565418.22990846,17176060.312837344,13460081.713362122,9174842.608270807,3918425.8537305254,51652613.15645698
154,47148377.92663799,21506317.14025983,4915081.692075376,6690924.2973240875,5704975.839505679,1919238.7060894282,17780349.98143875
155,28562795.292341378,14438798.772491425,4412264.029080616,3636207.7077170676,3338253.3555301977,1451443.5318217147,11650188.100533755
156,155304641.2568836,69930365.28470835,20346819.323861863,11874969.293177655,9374747.516298452,3825318.1176867913,57955663.29453361
157,85916119.18130103,23736778.46397003,21461250.60122796,9392591.90915571,4555411.946772145,5726628.687900181,30950794.87014212
158,0.148978115832,-0.003819161353168,2981684.122359342,0.01343572088327127,-0.0005516040395381695,621305.9678087874,993894.7332490329
159,-0.099794507696,-0.050341484128159995,2730648.3699828964,-0.010020734227322336,-0.009541382260146856,745460.093556198,910216.0882445971
160,0.0005444192,26086.12246594816,19085.956164510244,9.356089368143213e-05,8604.266903908238,9320.502205021643,15057.35964981615
161,10484404.248227002,1895965.21231166,517077.16347426,3764138.6750047915,1271983.3397735814,550739.453392055,3179104.6124672727
162,359554.3590834975,304317.8315559525,92145.52710678961,25282.941709122028,40909.03440774384,19370.997886094265,196294.00301968397
163,6230030.823715798,17479211.83116097,11087282.178534117,7108819.156095058,11604594.372706003,9292970.850217959,11745306.333200172
164,43247952.29012245,19495157.29803033,9584686.97528559,4188075.8766720057,2352372.203608118,1480860.3555956818,17599286.118904382
165,249664126.75500083,128428962.59853671,42608217.95637236,47980085.10246513,41930392.38373721,18654965.09147781,106619762.16121404
166,0.084672919825,11112570.955674937,8439526.395145286,0.03545062079149529,6185493.114147973,6230382.65071768,6517365.803627332
167,-0.146495073725,23133787.335306462,20230829.090641737,-0.10008738295522705,15532543.907829003,17330543.426335625,14454872.100885658
168,95972594.07661015,64795728.43418153,26119443.56311406,7857784.539693816,10181194.02199207,6074062.769243885,47610120.435149185
169,75545794.52021347,53831483.011105634,18271131.216228295,12513132.206745677,16202045.138581712,7937674.313974867,38710692.53027117
170,31402665.9269916,23821841.759094223,10131893.787137693,5254648.340300497,7302239.209726852,4526308.175398971,17427464.226625986
171,28702805.197015226,22971402.07714235,5852809.882807941,4887443.7843707455,7378485.2251537675,2776218.5839329953,15206445.483547756
172,1209158.656311499,4448001.365216195,1769041.058675319,239004.68254209857,1608807.627869772,883259.9739270295,2313708.031106104
173,0.041533679687500005,15992672.337254593,12440689.781541657,0.011465137674437487,6611529.038238462,6808711.09667647,9477787.381765218
174,942714.6129033751,266016.9818477595,48533.1501719841,245371.37699550128,129836.42537079292,36700.71733199514,302864.3756563939
175,68940903.93717526,50028350.46938863,17794044.205932677,4856899.64182288,6556750.736632907,3348034.666040603,34907098.82160679
176,11211384.251765491,18118392.088182084,5632652.253292279,1077231.6476831015,3408177.990251909,1595013.3033543841,9965117.430399552
177,2091994.3064076032,2246794.2842374416,863435.6539862226,771019.8663871173,1721543.3082983831,986498.2892253246,1513912.3415403415
178,123614801.10241786,70305090.23538554,32385312.387023814,17074936.536325663,18634321.51368796,12876566.49419095,57678423.81392703
179,39285393.56046116,34911197.44437374,15373934.86074345,4893302.14928222,8087911.415410126,5165163.0051673055,24124826.719996292
180,67824191.38660136,20759233.647534892,30570270.569795094,11741917.648343116,6017033.998147182,12196293.514749957,30370852.911600742
181,3444398.93573412,2476118.1889671776,887521.8311318016,893018.2830765159,1236301.5682928734,650825.4910608428,1844116.2098347656
182,364826262.4007248,168546125.4042285,81597769.40748662,37845729.071949415,33260358.71160286,24062127.93717148,150493296.84935078
183,176627298.05158123,65238972.005345166,25735194.202400528,17557371.694362137,10884835.29627188,6045385.926861362,62688833.69357246
184,95528650.63255021,40733110.68742224,19699795.359444086,16312691.919188626,13509662.231941989,9729423.778582636,38784525.77424525
185,104128641.30761486,34524206.13535657,12448463.91492699,16134102.315934008,9115689.690757552,4750039.41872958,35701347.28735266
186,87942378.97609201,42638951.228692845,22269030.138406247,11984928.274973977,10640806.471988313,7115252.8779845275,38290544.99754403
187,176366123.72717038,101058880.56831071,31175162.911055986,16898900.708934575,17631887.601998318,7915666.942784913,76288851.89913973
188,103646742.19540489,59045156.02649984,22322454.856781874,12101094.7503597,13776394.126878053,7693271.057954481,46413843.118721336
189,8348823.749242578,10462661.1857438,4449816.7615935,1111084.3344576913,2704697.692032637,1729123.2798480173,6547477.3297291435
190,50105718.60558291,26181599.713307686,12189487.725003362,4456516.856018103,4481849.508809192,3078245.140507661,21884068.38970385
191,22269952.467048652,11488660.601776399,4600221.555701208,5065833.538714275,4962530.671859987,2922470.7067034533,9918925.053453024
192,545418.5465261118,4124897.8934093746,706425.7816247746,59948.42189705596,937006.4586247915,239073.4495038887,1711335.7197485778
193,31957869.560350664,29393093.53631117,11902978.806901598,4271116.571679246,7280759.245136923,4391329.8467110265,19803521.80307591
194,0.00655922475,676787.5886535561,13065.07722275745,0.0004688568460730492,103051.0142199632,3148.0148666861123,229950.88979678482
195,7256174.110194225,6485654.686552611,1125344.1864218444,987227.910293547,1756781.00236782,452153.0316351974,3910899.9610727807
196,546146787.4332527,182012802.29841188,57351237.920529015,66413889.29126469,36783252.808516346,16540247.897939969,181881459.5270665
197,-0.042078211760000005,1717371.2718065293,29411.759218193,-0.0065031382418692055,558966.8537788016,15161.487155328981,582261.0022446824
198,57804936.181900084,35425340.470707946,5387617.662563643,7134685.3945679655,8660604.387189075,1943815.9686537918,24427589.64050187
199,508100457.1776912,154257632.12652993,52046712.095826365,94674768.50863597,45687121.842282295,22100935.74392682,169230652.35517332
200,0.0007081815,608673.0643205999,446805.0928552933,3.7511781378322683e-06,6425.476282896699,7196.964172831633,351826.05251061986
201,55335747.05300926,56481768.67362749,17701754.778110284,6652652.388875247,13047247.376481086,6113556.467281008,35059241.05756001
202,540195803.8096012,146615402.97416326,54333382.99458419,85761928.42097813,36421600.262949355,19404788.41243923,171309217.3613457
205,-0.00863692635,613818.3080105195,205333.779408852,-0.0017523092813259177,240728.4222558582,120373.14978574123,273050.6940749179
206,0.0263270735,1367101.3913590978,3404707.699648716,0.00220254575198569,200955.1513424312,715944.214839426,1590603.0350908742
207,0.005950875428550001,9291408.130056646,4058417.520871448,0.0010001058921664556,2037467.7543075231,1234843.6141013445,4449941.884801195
209,17012298.051312227,1891399.9362349533,1546068.6995703564,2316966.232096411,386570.56956219097,450208.8769725415,4367366.925836544
210,-0.011022702256150001,2950750.148448784,1268411.2050894932,-0.0007385292777932247,356945.93125326827,233061.69998619062,1406387.115885887
211,-0.05286666407750001,5200963.989739398,236071.8583030722,-0.005072493551903009,880733.7868367386,60496.729875487596,1812345.273024297
212,0.09560947032,15064190.788946614,2431640.37436242,0.009233230972331984,2285816.51155726,530565.3631352107,5831943.738576795
213,117416573.8475072,15348485.046893178,9698199.321228437,11063722.30452274,2277191.7925043064,2052868.603095744,29762277.481378864
