num_opportunities,EMP_2016
2366,81407.586826275
2367,264437.651572374
2368,507183.688882284
2369,64510.833253715
2370,750003.6259031841
2371,236497.837927324
2372,442531.532218644
2373,634428.871337224
2374,93548.281252604
2375,85065.569314894
2376,82818.72131092
2377,33594.872620530004
2380,199381.321834065
2381,239648.473333164
2382,584187.073389364
2383,748807.983519834
2384,843246.949662034
2385,608604.411644344
2386,156986.274322894
2387,133808.43956373
2390,655484.620759275
2391,245420.864195875
2392,189758.797605645
2393,224775.839940545
2394,226056.630887835
2395,412292.494263325
2396,151285.070665275
2397,592683.042099255
2398,131858.466264115
2500,706466.08650407
2501,722706.599200632
2502,595157.049646872
2503,872586.080325692
2504,979924.915805757
2505,759028.586295482
2506,296511.24342476
2507,832306.126562512
2508,1046873.116986547
2509,929399.504662502
2510,922266.573284262
2511,1192443.248095457
2512,812920.582620662
2513,815613.592251962
2514,904122.278590622
2515,1104783.758777727
2516,683553.257221102
2517,698631.988284012
2518,518370.23998524
2519,709075.1623445121
2520,833337.517016462
2521,658738.562372072
2522,562069.15556724
2523,931812.6930130001
2524,834132.726841522
2525,692557.831311632
2526,444762.88167349
2527,157449.26730829
2528,454760.26171303
2529,830276.270383422
2530,801978.568094462
2531,573515.41474732
2532,484864.93771326
2533,963188.606525427
2534,553483.223271017
2535,913767.144424827
2536,597138.750395035
2537,642830.534514095
2538,674898.617023547
2539,639155.779871037
2540,456695.66103456
2541,252122.692757865
2542,258009.14761464
2543,809846.699809197
2544,254354.893109875
2545,293182.322060965
2546,156367.82586953
2547,156158.95472121
2548,207540.14631935
2549,116890.06170548
2550,272646.63930011
2551,586562.066977537
2552,130901.30284036
2553,160042.88241029
2554,355594.34854658
2555,162952.55546634
2556,223189.23744738
2557,384662.80573803
2600,421192.19768685
2601,722865.95503354
2602,614841.96285157
2603,809058.13989566
2604,979885.30456472
2605,839792.50009849
2606,1011263.65758569
2607,683082.11041509
2608,983047.76920389
2609,601949.51904284
2610,748139.40681589
2611,218933.10549286
2612,937820.60184297
2613,754201.09916919
2614,962087.60550578
2615,59143.44414691
2616,650085.27050441
2617,114668.23508141
2620,417801.05894987
2621,722388.48385784
2622,626952.97747167
2623,651628.10795678
2624,311694.75315588
2627,947794.16044979
2628,707657.99790234
2629,880748.20148954
2630,502287.27896515
2631,743836.8945353
2632,59026.26225862
2633,75236.14500282
2636,534515.23772709
2637,203593.9338922
2638,276552.37172364
2639,172236.74386247
2640,147273.20127426
2641,85964.60742286
2642,87046.77723377
2643,79502.37035161
2646,205102.23607385
2647,273979.9961054
2648,651021.35631502
2649,688158.57634704
2652,1076702.39134103
2653,1000574.58294574
2654,755375.74577244
2655,367468.70376958
2656,484597.30675887
2657,321728.07817708
2658,83513.48176254
2659,55543.96742842
2660,144472.59296231
2699,1168832.661665324
2700,1123256.82864645
2701,985686.48718566
2702,1411547.009896036
2703,918165.39796361
2704,1083670.63974555
2705,1060768.44410345
2706,828437.98551741
2707,1031204.06847555
2708,615323.8096781101
2709,477632.16588204
2710,641424.5923348
2711,839296.03327557
2712,937190.68585239
2713,761803.82385954
2716,647476.41175871
2717,539322.62848418
2718,490734.4877498
2719,709040.32436093
2720,578597.91806673
2721,315997.6819398
2722,636172.21855177
2723,946962.74214363
2724,631732.54249093
2725,933194.05550053
2728,916635.02104545
2729,979750.39937087
2730,601630.18908555
2731,648416.39959175
2732,720654.62420425
2733,351169.75400762
2736,974259.37604839
2737,675373.74256444
2738,738883.60056604
2739,282959.43931454
2740,676231.48736014
2741,370071.96166396
2744,865820.70039032
2745,797354.83613445
2746,579726.42404941
2747,396881.88545145
2748,249568.42904186
2749,148498.01890661
2750,135776.10007821
2753,199016.74577721002
2754,202766.91672691
2755,617978.68009632
2756,454643.23897391
2757,336292.25514941
2758,181991.70622015
2761,981474.29267197
2762,713786.80190549
2763,780506.60408032
2764,981248.49016643
2765,862586.21593886
2766,880387.55496983
2767,590223.73333377
2768,906631.1225430301
2769,531849.94983353
2772,103167.99347931
2773,90155.64617944001
2774,104915.73193871
2775,79211.37544294
2776,86578.71359474
2800,9788.3988941
2801,9738.3746604
2802,86432.50017631
2803,11976.8017369
2804,11766.4750929
2805,10618.7165072
2806,28929.9530041
2807,59461.4753426
2808,16102.1517337
2811,1361.8676143000002
2812,12328.9071686
2813,146.6724568
2816,17416.13478705
2817,56982.41229443
2818,50352.67157322
2819,89018.74535733
2822,324.10587911
2823,117527.11891214
2824,85456.07357298
2825,12122.4437006
2826,100145.79988868
2827,99617.51785808
2828,103195.54061367
2829,2082.4584649
2830,16107.839041399999
2831,2519.8609544
2834,56234.6994649
2835,153529.22632082
2836,55368.948620510004
2837,52380.4517254
2838,65791.7629598
2839,351392.68164707
2840,703417.31179908
2841,73124.52335161
2844,24.70804902
2845,76.38164877
2848,68248.35137151
2849,128198.90258672
2850,102195.18219352
2851,100438.09038993
2852,580354.1125954
2853,95806.14645143
2854,337141.91526876
2855,134312.37113163
2856,84140.48086471
2857,253573.22810977
2895,3101.8327765999998
2896,69722.51739211
2897,51154.98828381
2898,62117.45829381
2899,76246.93829091
2900,100125.97157932
2901,70983.01808671
2902,102257.31873972
2903,88898.00288081
2904,114591.03505863
2905,96883.36269991
2906,70298.99936411
2907,58635.35852811
2908,57561.82939371
2909,58371.41672441
2910,47249.61423401
2913,25217.743053500002
2914,72730.38524371
2915,58384.66690191
2916,80068.63561191
2917,71128.00666781
2918,74419.81382111
2919,101608.10405393
2920,68855.54723441
2921,35892.56049691
2922,39811.5504214
2923,447.98252914
2924,447.98252914
2927,121374.89560623
2928,184324.76904303
2929,63546.55210661
2930,33134.2437574
2931,37907.4916557
2932,93092.48823692
2934,80003.86720442
2935,88469.40261422
2936,147447.08051523
2937,108691.14257203
2938,84142.40365512
2939,93625.51786322
2940,65143.59893471
2943,100571.37463341
2944,80806.42245920999
2945,48171.78034061
2946,60682.52106211
2947,72431.5427289
2948,67111.51552771
2949,68365.6918348
3000,812.1140136
3001,693.2713632
3002,197.3527728
3003,140.1087771
3004,78.21740112
3005,391.0864109
3006,232.3273929
3007,2955.7543416999997
3008,226.9551137
3009,1181.443741
3010,172.3741644
3011,470.904942
3012,142.7458282
3013,2703.074812
3014,70.4392519
3015,552.9651472
3016,1510.3659187
3017,2063.3310659000003
3018,212.0823414
3019,706.5524710000001
3022,536.8016961
3023,901.9288435
3024,126.701625
3025,107.872614
3100,4274.2650201999995
3101,38224.11418054
3102,35378.37445895
3103,34277.26054422
3104,8755.9077916
3105,9717.502151
3106,8431.6628954
3108,23863.41913034
3109,25402.55700407
3111,25430.72978361
3112,35538.16018
3113,6040.5577957
3114,44230.51262626
3115,37778.29447176
3116,35610.50688294
3117,36792.57708019
3120,30773.50503499
3121,40049.10882373
3122,54758.36233425
3123,35075.68129733
3124,42069.26629332
3125,40885.72891043
3126,29065.3923441
3127,15286.31124034
3128,9997.23579164
3129,13957.20311036
3130,22432.7035678
3131,5502.8343888399995
3200,44126.84860776
3201,37260.84686646
3202,51288.332123439
3203,36880.14964226
3204,31452.04456339
3205,12605.34308113
3206,18682.275693030002
3207,8361.38273697
3208,159.4864612
3209,54313.68730852
3210,66988.578492484
3211,56204.768823123995
3212,64956.561445574
3213,51588.341572539
3214,51591.722552299
3215,82161.809397494
3216,51239.690270639
3217,41730.401295099
3218,41856.188607369
3219,51508.012392339
3220,83394.022136464
3221,72790.420137929
3222,71941.736069209
3224,923.0173050000001
3225,33562.514220569
3226,33959.01148729
3227,40619.196424569
3228,41812.495432939
3229,4468.202606299999
3230,44491.007680209
3231,45047.585184999
3232,24081.82907259
3238,152.32915813
3239,225310.083112514
3240,26323.375278504
3241,60538.504435414
3242,48492.297852234
3243,3291.099390694
3244,27613.236451634
3245,249.92851148
3246,49200.933610364
3247,123912.159698414
3248,80968.752907374
3249,49248.452229164
3250,11728.3944775
3251,61227.793112974
3252,40096.033306434
3253,43178.567728679
3269,56168.757766339
3270,1143.5700718
3271,59064.215293664
3272,48385.598982939
3273,22520.44910939
3274,31892.93492289
3277,16423.650064674
3278,48893.733973624
3279,192016.386243604
3280,79707.522394294
3281,111162.732965274
3282,81075.601242794
3283,74933.915124624
3284,16121.303546764
3287,43356.593198749
3288,45734.428436964
3289,82618.278220464
3290,64674.503299874
3291,48678.488616839
3292,50188.622284309
3293,37649.661321109
3294,53960.475213339
3295,49596.066796439
3298,27652.34809803
3299,42853.36822052
3300,212.3415914
3301,20678.52043453
3302,31078.289223929998
3303,39383.98771239
3304,18299.77214617
3305,74.51162139
3306,22679.85895763
3307,1119.337675
3400,129625.4795137057
3401,94425.1998904957
3402,115380.0763031957
3403,109939.3401332657
3404,136709.4417270747
3405,100951.6456297447
3408,33453.032372530695
3409,94727.0771709257
3410,152843.1704982557
3411,100669.2386842057
3412,56292.682513650696
3413,92234.1569022357
3416,286877.5072270747
3417,198052.120077324
3418,238079.80610900398
3419,131962.582710564
3420,393577.4426847747
3421,81046.896970324
3422,176913.057513134
3423,72213.408320024
3424,136703.692763064
3425,65456.690404044
3426,29631.696330355
3429,101357.4330156547
3430,90938.625641884
3431,91973.3608868447
3432,61501.269663934
3433,81258.6237529647
3434,111162.710606254
3437,62697.902667975
3438,173296.1452035247
3439,171562.5490779347
3440,161080.2893363947
3441,192394.7354483247
3442,340117.0254516247
3443,307418.6550280247
3444,115976.897738664
3447,90327.48014081569
3448,89811.0224983157
3449,80113.9134670157
3450,106342.1803180657
3453,169485.3279097047
3454,271391.1563106747
3455,228877.9841574047
3456,416683.1682657347
3457,278631.9315240247
3458,178960.18252032468
3459,243036.5201328747
3460,169277.7981470247
3463,84220.8884839057
3464,162370.7964222047
3465,98455.54175201569
3466,139112.8140785447
3467,118923.0618939357
3468,145555.6044457647
3471,164122.4262686957
3472,69356.3564213157
3473,132105.2162822257
3474,103510.4081081557
3477,2544.5310603
3478,2544.5310603
3479,421.4942784
3480,53119.6927292307
3481,2351.3952368
3482,735.9067575
3483,2618.1316588
3484,914.5098991
3485,306.9736872
3487,127583.54715286569
3488,103640.9407294257
3489,140601.3590892457
3490,135231.6347367457
3491,112989.5834263857
3492,118468.28047978469
3493,92762.2667585157
3494,121507.3743945647
3497,123008.9311183957
3498,51377.017648885696
3499,132775.5285901957
3500,104926.6461213557
3503,161055.87681121568
3504,83884.88020248491
3505,152925.1157225307
3594,805.90551751
3595,6785.31429858
3596,33728.999622584
3597,10018.050866599
3598,418.21288159100004
3599,964.31686142
3600,92006.7199167447
3601,102155.5042206857
3602,94926.941333554
3603,69484.358692754
3604,94859.9866144657
3607,1045.99564601
3608,263.493569806
3609,398.258337423
3610,24.17143609
3611,2512.83315011
3612,178.073874838
3613,1088.02485931
3614,1958.43016619
3615,312.38750777999996
3616,3591.2922915199997
3617,342.81843798
3618,140.85205199
3619,1137.20702229
3620,1042.04558971
3621,4584.713199319
3622,663.378974472
3623,140.85205199
3624,6124.471052559
3625,294.0784524
3626,197.41513558
3627,4373.949348289
3628,679.28025818
3629,400.19437382
3630,10666.243755133999
3631,552.70243448
3632,878.44191718
3633,1700.949408169
3634,48950.656473714
3635,2.844175664
3636,178.073874838
3650,487.01920782
3651,395.70290571
3652,330.44527592
3653,668.34205006
3654,458.28869775
3655,16187.763449134
3656,3327.77043135
3657,242.01052764
3658,37557.641490034
3659,136.37436559
3660,1579.529850284
3661,230.49693816
3662,702.04726345
3663,729.91716286
3664,622.24966102
3665,394.9183561
3666,7749.614188554
3667,41.838780760000006
3668,60.18612661
3669,243.41759277
3670,4903.829920559
3671,140.33181224999998
3672,313.72084454000003
3673,6179.66753127
3674,108.99836485
3675,2205.61547268
3676,9387.771045894
3677,230.49693816
3678,1417.51430843
3679,14402.36122838
3680,6621.01788272
3681,5368.6438839
3682,286.2316358
3683,6044.34879567
3684,15119.481376579999
3685,20298.98257429
3686,10636.05848235
3687,5343.33253026
3688,199.0197091
3689,15193.975842209999
3690,14699.11466988
3691,23400.34160461
3692,48733.73893664
3693,44690.466152709996
3694,42944.92925989
3708,19154.72067938
3709,25936.80698688
3710,80442.6564169457
3711,120012.5315361557
3712,42803.747747765
3713,79780.72952074569
3714,115039.8009362657
3715,81595.0862845857
3716,78874.3925672857
3717,50881.556553065
3718,96848.0391657647
3723,51238.104634434
3724,7143.388403059
3725,41534.405792414
3726,55761.423063634
3727,44338.568972524
3728,48088.135479434
3729,40310.130358594
3730,5410.900790019
3731,53248.200391184
3732,61884.578507244
3800,85200.091786404
3801,142324.091957614
3802,66861.955134514
3803,63258.768580913995
3804,67779.270759384
3805,58288.568324974
3808,31166.141046825
3809,76043.035761465
3810,87355.914023275
3811,135928.366860074
3812,123085.136819724
3813,142775.713641084
3814,116601.145131674
3815,140683.697392934
3816,58738.499666314
3817,44401.157892725
3818,65960.947795914
3819,61623.177372914004
3822,64648.230051814004
3823,48844.186599904
3824,16392.955618785
3825,58398.052068314
3826,64316.909419194
3827,339867.583335954
3828,49101.029226454004
3829,441.0591706
3831,223231.945048804
3832,208715.541537904
3833,86145.088472544
3834,68717.481845234
3835,129539.150509974
3836,88142.243221754
3837,309867.958615324
3838,164695.085557224
3839,249974.971020594
3840,159424.682731354
3841,278036.226228544
3842,136563.331422974
3843,323163.5297256247
3844,125953.581245514
3845,218913.891370434
3846,111723.899457644
3847,123796.580023114
3848,412950.9488031247
3849,66457.830349124
3850,120002.6503480047
3851,138897.90596936469
3852,87710.6054927047
3853,74260.346981354
3854,45130.938079584
3855,63548.783499254
3856,70730.937628664
3857,68297.789027244
3858,59423.366672554
3859,70319.059822944
3860,48368.768790444
3861,66995.771674844
3862,48556.532211754
3863,84277.056886104
3864,41963.985682054
3865,61280.375222004004
3866,269180.7241494147
3867,227192.185828934
3868,216172.692029934
3869,141640.204248234
3870,135336.761686814
3875,82990.510249304
3900,241606.24618161
3901,197720.43216191
3902,316328.59400061
3903,356563.04058
3905,134357.715528985
3906,320740.071483512
3907,109840.091945575
3908,80638.705331213
3909,161747.88856142
3910,163917.1552093
3911,77729.491240213
3912,105384.580989563
3913,342134.510626935
3914,164149.18138691
3915,136890.73123764
3916,198070.13359025
3917,198881.29949708
3918,84760.938025855
3919,58229.515462588
3920,87163.492649148
3921,70614.707151898
3922,126391.330095438
3923,101759.655860063
3924,144570.654141588
3925,59700.430344095
3926,117893.246450928
3927,256729.596354648
3928,129244.884832898
3929,104118.924276283
3930,147578.920467043
3931,4400.61565348
3933,22224.691735075
3934,30338.818818445
3935,7993.932450305
3936,192.48123529
3937,58105.710012345
3938,21317.513820275
3939,84560.79424638199
3940,52864.705392085
3941,30725.838835665
3942,1768.628345035
3943,49732.106600248
3944,79683.345413568
3945,4114.834333055001
3946,39391.743961608
3947,956.70237621
3948,201792.120459575
3949,82052.02086084199
3950,2391.87916188
3951,4621.008133355
3952,118583.883922935
3953,96245.828029698
3954,3736.364124445
3955,32382.266005588
3956,15822.672217575
3957,75280.784346728
3958,155045.431975088
3959,75548.823243718
3960,68665.689859248
3961,6242.15176718
3962,74335.334357208
3963,102131.912753468
3964,36256.298691988
3965,1495.24865538
3966,744.74037963
3967,36.99646013
3968,18061.56632579
3969,331.81180514
3970,25663.31302723
3971,52977.594337197996
3972,132692.696334245
3973,142251.176987035
3974,42440.181474538
4000,55518.12693126
4001,41788.00549066
4002,53416.42425076
4003,59483.17941437
4004,52397.60739186
4005,75051.41139356
4008,98862.0531079
4009,48223.16388459
4010,58475.42887153
4011,39646.80522043
4012,36884.48071483
4015,47212.27176446
4016,47912.63315366
4017,45107.09583466
4018,48725.80771086
4019,73400.04023675
4020,50077.61030983
4021,62970.39351956
4024,23334.74479075
4025,6384.88371491
4026,31285.08482616
4027,48193.94388366
4028,60151.60890509
4029,67775.46224928
4032,99332.03318068
4033,48491.00494826
4034,91678.68501173
4035,181367.7974674
4036,96390.18792543
4037,258184.74380771
4038,176683.06257819998
4039,97198.27386573
4040,198049.45169638
4043,42802.90050632
4044,94055.77968062
4045,44217.12019219
4046,13654.40722257
4047,10885.928820704909
4048,134901.70113088
4049,156891.3418678
4050,21154.5424051
4051,234270.09873802
4052,282722.916463415
4053,105501.95257608
4054,170807.3020242
4055,34588.25080332
4056,91523.43666311
4057,66446.84602179
4058,44604.31442229
4059,55877.63806478
4060,51900.78794122
4100,107480.763635205
4101,199345.97897538
4102,207156.660347675
4103,241806.562116705
4104,275340.540073455
4105,999372.2676533837
4106,321663.0752466257
4107,955875.8395005336
4108,378580.2466076957
4109,540878.4568665557
4110,260579.3083904157
4111,682138.5461055537
4112,591986.5268615987
4113,61137.4196024
4114,91919.23996375
4115,225985.814285128
4116,165477.9720125
4117,153073.74181159
4118,293192.45450663
4119,222484.09038102502
4120,203885.09521538
4121,187280.32728618
4122,317699.3441851457
4123,171345.1627834
4124,100542.79534072
4125,190399.2207578807
4126,121295.68870317
4127,69249.32243767
4128,128480.4908639207
4129,89565.66252207
4132,62261.11363971
4133,95475.82137618
4134,260501.691542815
4135,43716.10287423
4136,202678.19967893
4137,77875.68988652
4138,67668.89516472
4140,189507.887115695
4141,188279.797503925
4142,235350.3130349
4143,215924.173266225
4144,189363.985703195
4145,394123.948302735
4146,444805.81724974
4147,199498.254107525
4148,587478.53228761
4149,258218.561695625
4150,661159.0083615377
4151,334896.18914802
4154,344049.9843704457
4155,490567.3649812357
4156,157289.2272761107
4157,383143.78424464
4158,213963.4841039407
4159,158926.4048489207
4160,42394.34060317
4161,177438.0300656107
4162,175134.3416296007
4163,6050.707600199999
4200,330.704294
4201,93.72798057
4205,410.2356743
4206,362.5689864
4207,431.0355305
4208,357.9583391
4209,4816.356003
4210,371.7434841
4211,5224.298196
4212,4816.356003
4213,735.2104648
4214,4991.3918825
4300,529.7817217
4301,297.0253067
4302,1076.121259
4303,214.7084827
4304,730.0720075
4305,445.55026
4306,381.4356276
4307,437.9096486
4308,3059.779873897
4309,712.6451055
4310,175614.834065472
4311,10682.926397057001
4312,156221.265895972
4315,136.9400243
4316,604.5212414
4317,1231.822668
4400,4884.0831742
4401,321.7207296
4402,189.4707995
4403,486.12950309999997
4404,12003.66423281
4405,4646.22724752
4406,57324.630009455
4407,19392.341789564998
4408,9927.745139972
4423,4438.796430502
4424,20635.398340965
4425,2183.015322367
4426,7387.502737747
4427,1885.33298399
4428,12154.91162432
4429,35394.364785845
4430,35490.099540735
4431,19192.47842032
4432,61266.534108353
4433,115094.800374022
4434,56936.499620923
4435,104499.65809314
4436,163853.303732042
4437,98454.79646877
4438,259821.009704892
4439,74026.08121967
4440,93641.40655936999
4441,147049.80905735
4442,111951.59774354
4443,52314.406388122996
4444,377418.451092412
4445,237167.70000781
4446,377377.1988713
4447,339372.55353991
4448,495290.50082937
4449,62110.293849713
4499,871014.41898692
4500,548496.55094355
4501,340323.992872102
4502,761416.555475542
4503,389830.13963012
4504,252421.331375422
4505,841541.48874475
4506,477022.076320402
4507,281137.317761692
4508,409454.113372482
4509,361102.180025482
4511,343236.61331977
4512,93475.64291436
4513,201644.10076413
4514,678562.892265085
4515,574889.547049125
4516,495843.986485765
4517,461884.51886153
4518,262480.10702457
4519,226169.87698688
4520,341987.46658784
4521,217921.77418423
4522,261862.42295879
4523,255528.22985614
4524,202581.714289142
4525,278938.54020543
4526,611537.76011631
4527,561801.61703423
4528,84806.469375842
4529,109919.600414972
4530,398156.39656134
4531,322649.32957684
4532,567653.88241965
4533,963045.3660058
4534,256362.42174892
4535,541188.30720606
4536,754472.41859591
4537,404433.05808912
4538,456701.31100958
4539,292520.56954278
4540,453534.56564152
4541,155689.258939812
4542,293300.695245012
4543,881600.139678455
4544,555593.36379897
4545,259903.870721932
4546,339965.32405747
4547,369113.77344305
4548,419703.06311555
4549,278568.653015232
4550,547994.06305709
4551,487674.69364691
4552,242553.945581982
4553,748111.70466823
4554,364183.55808915
4555,534184.29352267
4556,55156.599137105
4557,36903.260288802
4558,65433.838825212
4559,503142.503227522
4560,407121.331419845
4561,94762.28948309
4562,94191.47731419
4563,98728.46635359
4564,145183.49794298
4565,324252.282546835
4566,99336.7255936
4567,169778.41656026
4568,152899.09379289
4569,142646.29215588
4570,171639.00957754
4571,534296.423522215
4572,78483.06379445
4573,796632.86581697
4574,889799.70304918
4575,712754.10604767
4576,176349.018846072
4577,304858.836494992
4578,302729.828022252
4579,724669.4401476519
4580,207484.37313012
4581,386161.670207885
4582,585916.83260581
4583,241067.63605613
4584,599389.53068551
4585,167894.88528904
4600,11.63821448
4601,293.3818963
4602,231.4195812
4603,892.3219554
4606,2687.17211761
4607,3113.03760401
4608,3663.85148491
4609,5236.78301741
4610,4570.53950641
4611,4675.88499601
4612,69558.72583233
4613,29340.42405541
4616,5.606710298
4618,4.9458e-06
4621,1767.0200295
4622,4500.7494809
4623,2095.9840863
4624,7520.042822400001
4625,5344.4602552
4626,5344.4602552
4629,1680.5127574
4630,3895.2845773
4631,7707.436243550001
4632,966.34123595
4633,2157.0179317
4636,1684.8115477000001
4637,1180.4854843
4638,206.0310202
4639,785.815781
4640,6806.33408051
4641,5449.783236
4642,3013.9096863
4643,1082.97776531
4644,3600.7949443999996
4645,1686.9847327
4648,5876.0580522
4649,5876.0580522
4650,463.7043798
4700,418.8127161
4701,435.3980203
4702,4991.3918825
4703,19508.12043821
4704,12548.09204681
4705,12810.0522812
4706,3961.0965922
4709,20209.702902625
4710,24559.946543315
4711,14096.59340751
4712,14267.55293361
4713,7819.8302125
4714,14170.3380626
4715,14267.55293361
4716,1304.65810229
4719,436.9673266
4720,730.4967935
4721,258.5295085
4722,730.4967935
4723,956.70237621
4900,41145.44718961
4901,31733.49096751
4902,66872.82484961
4903,84044.40708582
4904,57368.76145322
4905,95978.19041848001
4906,76329.15889841
4907,120.9623172
4909,907.9401902000001
4910,17574.8592872
4911,672.6997093
4912,1184.6850021
4913,357.5879716
4914,25780.7990006
4915,30952.84222039
4916,42455.34716911
4917,1246.2045199
4918,33227.09040161
4919,5317.915996989999
4920,24033.24369729
4922,21342.901217
4923,63689.65146163
4924,80838.93134923
4925,53687.39605793
4926,47696.60125583
4927,17981.57562271
4930,34249.6599801
4931,31138.0408323
4932,28931.1664565
4933,31940.2007387
4934,26035.3503907
4935,23144.9626127
4936,30910.35078221
4937,29553.5945785
4940,46254.5453927
4941,45490.38300072
4942,42326.35121132
4943,35391.0916743
4944,35789.9327361
4945,36620.04246812
4948,175010.13019206
4949,175750.19499327
4950,84926.26625231
4951,123592.74319787
4952,85449.58793622
4953,109069.67486357
4954,75585.86824021
4955,53740.71632012
4956,66772.81515382
4957,46567.37293982
4958,24989.82310311
4959,87982.10450111
4960,36819.9852257
4961,9558.3764963
4962,78.12073154
4963,543.29891831
4964,448.0002057
4965,66.91343721
4966,337.5727127
4967,95.643961125
4968,58.20055708
4969,334.6375075
4970,128.883057435
4971,79.22175486
4972,700.746369
4973,45.82700328
4974,41330.67424949
4975,38696.0652357
4976,56650.27652281
4977,179766.61642404
4978,73384.79827891
4979,149564.33073028
4980,16444.75687
4981,90207.54555492
4982,73225.96173461
4983,264.659908041
4985,694.8275748
4986,406.6317403
4987,88130.35496582
4988,152458.09158698
5000,37312.14910076
5001,43306.54100756
5002,11884.1277579
5005,58273.1611949
5006,40601.2966561
5007,53240.26813276
5008,44318.7866729
5009,24566.920253
5010,48785.1352196
5011,161385.18670079
5012,83442.89747778
5013,14246.95612621
5014,64306.01655568
5015,69213.06516849
5016,37832.99092852
5017,84275.02697119
5018,168572.85560366
5019,82482.20608818
5020,64919.60600732
5021,71944.78148112
5022,73579.28687438
5023,88819.17618938
5024,55575.00180906
5025,69400.02307136
