num_opportunities,EMP_2016,,,ERP_2016,,
210,1473117.618,1471351.31,1766.307975,1051.113321,337.1415267,
211,1468726.554,1468726.554,0,880.1982681,281.4794813,
212,1363710.006,1362611.677,1098.328811,2241.42511,665.5359897,
213,1281586.537,1281586.537,0,732.4879464,204.3966175,
214,1180350.307,1180350.307,0,1761.467124,452.7002612,
215,1572114.173,1571641.069,473.1040421,1537.885857,526.4213222,
216,1347811.823,1345783.667,2028.155902,178.2657128,52.31453476,
217,1427141.686,1427141.686,0,422.0436021,131.1443843,
218,1348341.692,1348244.6,97.09204977,1438.397717,422.2836186,
219,1309968.944,1309968.944,0,1533.723374,437.4549363,
220,1198479.853,1198479.853,0,880.3732715,229.7327292,
221,1045809.287,1045809.287,0,1456.997777,331.7696608,
222,1352351.01,1351069.397,1281.613308,0.000106658,3.14E-05,
223,1155649.323,1153734.228,1915.095623,524.8379544,132.0616104,
224,1433832.401,1432453.695,1378.705357,0.000106658,3.33E-05,
225,1148761.44,1146856.064,1905.375704,0.000106658,2.67E-05,
226,937620.317,935771.4235,1848.89348,1780.474452,363.4862955,
227,1056437.412,1052352.613,4084.798716,3008.323102,691.9799914,
228,1073544.314,1069946.934,3597.380185,2692.316866,629.3198545,
229,1040384.529,1032709.114,7675.415836,3334.655024,755.3880033,
230,917752.3053,915157.1783,2595.127014,3590.056708,717.3846478,
231,1037041.667,1036218.785,822.881789,2661.349366,600.9293027,
232,1052230.583,1051640.025,590.5577254,1745.419444,399.8858305,
233,1091150.751,1090560.193,590.5577254,2017.405038,479.2952695,
236,1028347.796,1027487.201,860.595042,1422.957496,318.6084099,
237,974549.4451,972521.3793,2028.065839,1643.675357,348.7748882,
238,997151.6811,990812.9277,6338.753389,342.8875586,74.4454636,
239,1284346.125,1282980.971,1365.154228,625.9179253,175.0349418,
240,1440296.677,1438010.067,2286.609847,1301.419214,408.1261841,
241,1121793.483,1112541.929,9251.553666,1628.008541,397.6444059,
242,1171395.62,1168448.059,2947.56071,2617.974598,667.7198847,
243,1215194.206,1214351.255,842.9508847,1173.830968,310.5821835,
244,1438170.415,1435883.805,2286.609847,553.0395378,173.1776401,
245,1247974.132,1247363.505,610.6268211,2212.322931,601.1452087,
246,1226550.5,1226550.5,0,1917.14988,511.9962572,
247,1266349.122,1264659.644,1689.478027,1191.479637,328.5226849,
248,1294527.605,1289923.853,4603.752867,1636.834087,461.3614065,
249,1296886.106,1295520.952,1365.154228,1571.425648,443.7322157,
250,1178746.41,1176518.062,2228.348186,1418.779207,364.1333729,
251,1143006.314,1139335.846,3670.467912,3283.828509,817.2489737,
252,984113.9549,976513.2498,7600.705098,1812.468904,388.3660341,
253,1102462.678,1098176.026,4286.652172,2197.184302,527.4188765,
254,1337912.675,1333610.226,4302.448792,755.8512121,220.1858305,
255,1288297.062,1283212.915,5084.14754,1102.50463,309.2585563,
256,1228520.973,1223839.54,4681.432863,1326.111275,354.7217582,
257,1162927.605,1161602.848,1324.756862,1462.122678,370.2216213,
258,1235931.011,1234967.751,963.2594058,2632.802691,708.4966941,
259,1173215.826,1171257.803,1958.023618,1728.913998,441.6483264,
260,1142133.534,1139219.732,2913.801924,1491.125109,370.8141105,
261,1069862.229,1058755.425,11106.80343,2561.214821,596.6218398,
262,1094620.119,1092001.707,2618.411841,1202.100878,286.5032984,
263,1019867.162,1005716.439,14150.7234,9.96E-05,2.21E-05,
264,1257860.645,1245265.625,12595.02025,9.96E-05,2.73E-05,
265,1031185.173,1027556.211,3628.961263,30.00261394,6.736294089,
266,1035986.038,982278.1826,53707.85495,9.96E-05,2.25E-05,
267,936635.1842,921284.1338,15351.0504,780.0654966,159.0841172,
268,1187911.443,1186794.774,1116.66923,1428.763101,369.5469118,
270,1317647.276,1317647.276,0,2268.788629,650.9063238,
271,1246408.323,1246408.323,0,1856.692116,503.8781419,
272,1086133.56,1086133.56,0,686.927444,162.4498768,
273,1046974.578,1046974.578,0.00020563,4770.646254,1087.523466,
274,1244136.77,1235154.688,8982.082062,1222.797266,331.2438856,
275,1170913.545,1165050.361,5863.184527,674.8881531,172.060793,
276,1020553.052,1019031.751,1521.301001,2632.172885,584.8914629,
277,1184836.958,1179817.055,5019.902563,1461.757628,377.1023569,
278,1006137.501,1000907.385,5230.116185,3054.493426,669.1474339,
279,1298074.209,1285190.337,12883.872,0.00010416,2.94E-05,
280,980967.4892,977324.7474,3642.741788,3371.402158,720.0961029,
281,1089757.538,1079465.457,10292.08095,1027.829607,243.8800587,
282,953298.3765,946735.5853,6562.791157,1062.217232,220.4791275,
283,1114033.391,1106901.713,7131.678027,1100.8175,267.0169426,
284,1100083.705,1091090.842,8992.863014,1099.528193,263.3645927,
285,1065779.853,1056841.731,8938.122403,711.1931635,165.0366369,
286,916107.5954,913939.8112,2167.784185,2441.284112,486.9564181,
287,1017765.92,1007924.905,9841.015456,948.8427096,210.265207,
288,935691.7804,921142.3715,14549.40891,879.5960968,179.2013981,
289,957237.4729,917126.4277,40111.04519,612.2937588,127.6159065,
290,912630.0414,873996.9246,38633.11684,1100.8175,218.743608,
291,1309492.419,1297894.122,11598.29788,299.9559998,85.52357123,
292,1199152.805,1186722.081,12430.72313,440.2949646,114.9591468,
300,936332.8184,916684.573,19648.24539,2314.259039,471.8103894,
301,875898.2047,848887.5223,27010.68243,1937.487865,369.5029525,
302,879543.4052,853545.0795,25998.32569,2710.028616,518.9869517,
