num_opportunities,EMP_2016,T2&T3,Marginal,,Gains over Base,ERP,,
311,851640.4564,851640.4564,3.59E-06,851640.4564,3.59E-06,3660.466096,6.79E+02,
312,949889.7608,949336.6622,553.0986128,949336.6622,553.0986128,1326.557155,2.74E+02,
313,1059598.421,1059598.421,0.00013889,1058851.733,746.6881389,843.3960704,1.95E+02,
314,1094705.072,1094705.072,-0.00031883,1093958.384,746.6876812,1603.046017,3.82E+02,
315,1098388.124,1098388.124,-8.60E-05,1098388.124,-8.60E-05,976.1984711,2.33E+02,
316,1058131.593,1058131.593,5.69E-06,1055416.792,2714.801006,2212.493286,5.10E+02,
317,1140122.621,1140122.621,0.00035625,1137407.82,2714.801356,3747.431467,9.30E+02,
318,1102808.928,1102477.181,331.7467424,1101730.494,1078.433742,873.2912473,2.10E+02,
319,1217897.346,1217356.359,540.9866462,1217356.359,540.9866462,2531.495244,6.71E+02,
320,1200948.027,1200407.04,540.9865936,1199762.168,1185.858594,2761.25553,7.22E+02,
321,1143381.43,1143381.43,5.19E-05,1140666.629,2714.801052,3540.694784,8.81E+02,
322,1117808.557,1117084.956,723.6010028,1114853.929,2954.628003,1139.380745,2.77E+02,
323,1051381.926,1051381.926,-2.39E-05,1051381.926,-2.39E-05,1543.49496,3.53E+02,
324,992170.5754,992170.5754,-3.56E-05,992170.5754,-3.56E-05,1560.230556,3.37E+02,
325,1062244.724,1061912.978,331.7460435,1060292.919,1951.805043,1432.232182,3.31E+02,
328,1195921.644,1195380.658,540.9864716,1195380.658,540.9864716,1166.549497,3.04E+02,
329,1095789.554,1095789.554,-0.00026435,1095789.554,-0.00026435,2122.310797,5.06E+02,
330,900367.9208,900367.9208,-8.96E-06,899794.3039,573.616891,36.85161292,7.22E+00,
331,1289063.522,1289063.522,0.00039843,1287726.516,1337.006398,2544.359715,7.14E+02,
332,874731.1216,874731.1216,4.04E-06,874731.1216,4.04E-06,4.747803802,9.04E-01,
333,1179539.743,1179539.743,0.00045808,1175916.691,3623.052458,1652.965387,4.25E+02,
334,89766.0082,89766.0082,1.40E-06,89766.0082,1.40E-06,751.2151891,1.47E+01,
400,103675.0259,103675.0259,-4.09E-05,102576.697,1098.328859,0.001344959,3.04E-05,
401,143244.3368,143244.3368,3.00E-05,143050.1302,194.20663,188.1542217,5.87E+00,
402,152060.3472,152060.3472,1.75E-05,152060.3472,1.75E-05,0.001344959,4.45E-05,
405,567499.1507,567499.1507,3.58E-05,567499.1507,3.58E-05,2458.01511,3.04E+02,
406,383648.9229,383648.9229,1.49E-05,383648.9229,1.49E-05,2875.215287,2.40E+02,
407,578806.3505,578806.3505,-1.09E-05,578806.3505,-1.09E-05,766.0710867,9.65E+01,
408,632997.4603,632384.2203,613.2399527,632384.2203,613.2399527,5026.932709,6.93E+02,
409,1004835.983,1004835.983,0.00034503,1004835.983,0.00034503,0.000103298,2.26E-05,
410,1110826.598,1110394.05,432.5481969,1110394.05,432.5481969,13.20672863,3.19E+00,
411,1332237.157,1332237.157,0.00032007,1332042.951,194.2063201,6396.306085,1.86E+03,
412,903907.1521,903907.1521,4.11E-05,903907.1521,4.11E-05,2923.389117,5.75E+02,
413,768241.4772,767688.3786,553.0986176,767494.1719,747.3053176,3968.416976,6.64E+02,
414,949689.5073,949689.5073,1.43E-06,949689.5073,1.43E-06,2752.859835,5.69E+02,
415,714032.2705,714032.2705,4.59E-06,714032.2705,4.59E-06,2832.582041,4.40E+02,
416,757256.6753,757256.6753,2.70E-05,757062.4687,194.206627,2871.996293,4.74E+02,
417,663468.2646,663468.2646,-1.81E-05,662995.1605,473.1040819,2999.378897,4.33E+02,
418,1059110.706,1059110.706,0.00023194,1058916.5,194.2062319,846.863926,1.95E+02,
420,844819.7232,844819.7232,7.27E-06,844819.7232,7.27E-06,1247.982619,2.30E+02,
421,585551.1319,585551.1319,-1.01E-05,585551.1319,-1.01E-05,1425.943213,1.82E+02,
422,549963.1175,549963.1175,-9.00E-06,549963.1175,-9.00E-06,2537.678521,3.04E+02,
423,565904.6323,565291.3923,613.2399609,563220.5766,2684.055661,8.76E-05,1.08E-05,
424,526192.2721,526192.2721,4.94E-05,522965.445,3226.827149,3075.033931,3.52E+02,
425,432077.543,432077.543,2.37E-05,432077.543,2.37E-05,3570.361542,3.36E+02,
426,626853.9167,626506.734,347.1827156,626506.734,347.1827156,8.76E-05,1.20E-05,
428,118137.9721,118137.9721,2.43E-06,118137.9721,2.43E-06,1.942623951,5.00E-02,
429,108000.218,108000.218,6.00E-06,108000.218,6.00E-06,1.942623951,4.57E-02,
430,39602.28354,39602.28354,3.07E-06,39602.28354,3.07E-06,1.942623951,1.68E-02,
433,1153459.749,1153027.202,432.5474942,1153027.202,432.5474942,28.34772823,7.12E+00,
434,960697.0681,960697.0681,-4.21E-05,959593.2032,1103.864858,27.43322096,5.74E+00,
435,51075.49511,51075.49511,-2.20E-06,51075.49511,-2.20E-06,8.43E-05,9.37E-07,
500,899258.6416,889524.221,9734.420598,889524.221,9734.420598,2118.3223,4.15E+02,
501,809358.4293,802580.6607,6777.768644,802580.6607,6777.768644,4160.293619,7.33E+02,
502,826999.5606,824355.3061,2644.254501,824355.3061,2644.254501,2877.416349,5.18E+02,
503,769805.2477,691648.9906,78156.25711,691648.9906,78156.25711,3113.476976,5.22E+02,
504,704952.5893,704952.5893,2.23E-05,704952.5893,2.23E-05,3641.912196,5.59E+02,
505,723507.4149,723507.4149,-1.59E-05,723507.4149,-1.59E-05,3747.57856,5.90E+02,
508,631804.6174,631804.6174,-9.40E-07,631804.6174,-9.40E-07,4127.419959,5.68E+02,
509,605992.3389,586817.6638,19174.67512,586817.6638,19174.67512,3044.183114,4.02E+02,
510,684187.9112,588645.6455,95542.2657,588645.6455,95542.2657,4870.6753,7.26E+02,
511,788134.6585,788134.6585,5.23E-06,788134.6585,5.23E-06,4065.658178,6.98E+02,
512,707085.0448,706326.1701,758.874741,706326.1701,758.874741,2532.908966,3.90E+02,
513,715379.5342,629597.8885,85781.64566,629597.8885,85781.64566,2011.097504,3.13E+02,
514,755757.1508,673586.5733,82170.5775,673586.5733,82170.5775,2119.056979,3.49E+02,
517,1242751.794,1242751.794,-0.00021709,1242305.476,446.3177829,789.276579,2.14E+02,
518,1089008.671,1087121.534,1887.137427,1087121.534,1887.137427,1007.119856,2.39E+02,
519,986846.282,984017.6497,2828.632315,984017.6497,2828.632315,2080.351257,4.47E+02,
520,1033573.341,1033573.341,0.00010947,1033573.341,0.00010947,2383.700569,5.36E+02,
521,958816.4255,958816.4255,-3.64E-05,958816.4255,-3.64E-05,2291.915717,4.78E+02,
522,846410.5534,845425.9142,984.6392414,844952.8101,1457.743341,1967.840995,3.63E+02,
523,906475.2847,906475.2847,-2.92E-05,906475.2847,-2.92E-05,3279.019744,6.47E+02,
524,739122.3635,739122.3635,4.79E-05,739122.3635,4.79E-05,2702.023151,4.35E+02,
525,1160834.837,1160834.837,-0.00016851,1160834.837,-0.00016851,1559.752131,3.94E+02,
527,756722.2599,756722.2599,-1.31E-05,755623.9311,1098.328787,2.87702556,4.74E-01,
530,832003.8734,832003.8734,1.06E-05,832003.8734,1.06E-05,1538.118538,2.79E+02,
531,966621.3605,966621.3605,3.77E-05,966621.3605,3.77E-05,2010.809879,4.23E+02,
532,855764.6883,855764.6883,-8.53E-06,855764.6883,-8.53E-06,2330.754603,4.34E+02,
533,767721.8767,767721.8767,-3.08E-05,767721.8767,-3.08E-05,2165.268005,3.62E+02,
534,1141921.377,1141921.377,-0.00023181,1141921.377,-0.00023181,1511.870197,3.76E+02,
535,950995.4326,950995.4326,-2.85E-05,950995.4326,-2.85E-05,868.6523493,1.80E+02,
536,1025761.728,1025761.728,-0.0002992,1024634.566,1127.161701,492.0863265,1.10E+02,
537,1220755.184,1220755.184,-0.00044152,1219656.855,1098.328558,1091.697457,2.90E+02,
538,771253.8832,771253.8832,-3.75E-05,771253.8832,-3.75E-05,1767.558827,2.97E+02,
539,1273229.613,1273229.613,0.00033156,1272131.285,1098.328332,1566.52546,4.34E+02,
540,653720.5399,653720.5399,4.21E-05,653720.5399,4.21E-05,2089.486246,2.97E+02,
541,1100117.198,1100117.198,0.0003716,1100117.198,0.0003716,1364.232267,3.27E+02,
542,806393.8131,806393.8131,2.02E-05,806393.8131,2.02E-05,1431.665336,2.51E+02,
543,711747.6352,711747.6352,-4.62E-05,711747.6352,-4.62E-05,1124.40323,1.74E+02,
544,701747.1571,701348.4105,398.7466327,701348.4105,398.7466327,1299.806394,1.99E+02,
545,826451.8866,826451.8866,-1.34E-05,826451.8866,-1.34E-05,3892.064883,7.00E+02,
548,287837.6279,240745.0979,47092.53001,240745.0979,47092.53001,3087.921967,1.94E+02,
549,368408.9485,330597.5378,37811.41074,330597.5378,37811.41074,3260.416726,2.62E+02,
550,585143.9817,585143.9817,3.53E-05,585143.9817,3.53E-05,3392.433596,4.32E+02,
551,392773.0508,327992.0021,64781.04868,327992.0021,64781.04868,1781.22771,1.52E+02,
554,978622.9953,978622.9953,7.36E-06,978622.9953,7.36E-06,163.8517859,3.49E+01,
555,1068794.207,1064275.188,4519.018507,1064275.188,4519.018507,1897.676492,4.42E+02,
556,1194287.725,1167884.604,26403.1207,1167884.604,26403.1207,1619.075333,4.21E+02,
557,1003272.221,1002102.949,1169.272435,1002102.949,1169.272435,2693.797695,5.88E+02,
558,1079928.062,1078378.438,1549.623803,1078378.438,1549.623803,2634.967264,6.20E+02,
559,1189154.074,1175588.119,13565.95507,1175393.912,13760.16207,1207.292551,3.13E+02,
560,1025576.013,968361.9451,57214.06819,968361.9451,57214.06819,159.2700973,3.56E+01,
561,1049123.283,1000601.844,48521.43949,1000601.844,48521.43949,1552.136504,3.55E+02,
562,1047996.608,1031359.917,16636.69129,1030261.588,17735.02029,1558.450175,3.56E+02,
563,1147936.172,1091654.762,56281.40973,1090556.433,57379.73873,222.0617395,5.55E+01,
564,984597.2135,983227.7488,1369.464662,981813.4798,2783.733662,2536.982929,5.44E+02,
565,1034677.462,1034677.462,-0.00029442,1034483.255,194.2067056,0.000103157,2.32E-05,
566,1079191.37,1077814.232,1377.13828,1077620.026,1571.34428,0.000103157,2.42E-05,
567,955532.5606,955156.9496,375.6109579,954962.7429,569.8176579,34.56020565,7.19E+00,
570,124340.0808,124340.0808,-3.42E-06,124340.0808,-3.42E-06,899.343123,2.43E+01,
571,298894.8357,298894.8357,3.03E-05,298894.8357,3.03E-05,1877.192457,1.22E+02,
572,368072.112,367027.4184,1044.693593,367027.4184,1044.693593,1662.924016,1.33E+02,
573,510320.7734,509767.6747,553.0986898,509767.6747,553.0986898,2091.703634,2.32E+02,
574,588063.4819,588063.4819,3.81E-05,588063.4819,3.81E-05,3546.087232,4.54E+02,
575,127784.9854,127784.9854,4.85E-05,127784.9854,4.85E-05,2492.749538,6.94E+01,
577,947577.7152,946450.5532,1127.162029,945346.6883,2231.026929,2646.404527,5.46E+02,
578,981854.3633,979334.4836,2519.879744,979334.4836,2519.879744,3113.072967,6.66E+02,
579,1137053.725,1137053.725,0.00017126,1137053.725,0.00017126,1503.44136,3.72E+02,
580,957910.6715,957039.6639,871.0076359,957039.6639,871.0076359,794.0811464,1.66E+02,
600,744860.3498,744860.3498,-4.97E-05,744860.3498,-4.97E-05,1436.253013,2.33E+02,
601,644632.7553,644632.7553,2.74E-05,644632.7553,2.74E-05,3357.915455,4.71E+02,
602,748238.1827,748238.1827,-1.78E-05,746517.6799,1720.502782,3370.899661,5.49E+02,
603,807038.835,807038.835,-3.53E-05,647929.9365,159108.8985,3306.36293,5.81E+02,
604,744069.8048,744069.8048,-1.44E-05,707446.5951,36623.20969,4246.706777,6.88E+02,
605,778794.0347,778794.0347,2.07E-06,715113.9001,63680.1346,2809.125173,4.76E+02,
606,721242.6884,721242.6884,-1.39E-05,695182.208,26060.48039,2864.9511,4.50E+02,
607,535941.2752,535941.2752,-3.16E-05,535576.1231,365.1520684,1713.915258,2.00E+02,
608,596333.1666,596333.1666,4.18E-05,587367.9984,8965.168242,4189.870633,5.44E+02,
609,953231.1725,952798.6245,432.5479582,952798.6245,432.5479582,2934.489672,6.09E+02,
610,764390.0563,762655.4015,1734.654839,762655.4015,1734.654839,1269.013158,2.11E+02,
611,1136453.162,1135241.113,1212.048875,1134748.328,1704.833875,3474.275445,8.60E+02,
612,911262.4784,911262.4784,1.09E-05,911262.4784,1.09E-05,3195.47453,6.34E+02,
613,1140880.864,1140599.474,281.3904002,1140106.689,774.1754002,2818.870227,7.00E+02,
614,895140.5028,894085.1554,1055.347426,894085.1554,1055.347426,1862.873811,3.63E+02,
615,943152.6275,942035.9583,1116.66921,942035.9583,1116.66921,3412.731785,7.01E+02,
616,780993.3417,780993.3417,1.42E-05,780993.3417,1.42E-05,0.000105442,1.79E-05,
617,905093.3354,904031.5752,1061.760212,904031.5752,1061.760212,946.7740973,1.87E+02,
618,957321.2674,956780.2812,540.9862221,956780.2812,540.9862221,2732.47367,5.70E+02,
619,873069.3131,872674.3586,394.9544708,872674.3586,394.9544708,3341.57924,6.35E+02,
620,883234.7875,883234.7875,1.89E-06,877329.4386,5905.348902,2086.514038,4.01E+02,
621,888171.9346,888171.9346,4.65E-05,888171.9346,4.65E-05,2932.508341,5.67E+02,
622,860465.5,860465.5,-1.34E-05,859972.715,492.7849866,1130.421881,2.12E+02,
624,535657.793,535657.793,-3.02E-05,503871.5761,31786.21687,2806.933987,3.27E+02,
625,454646.541,454646.541,-6.80E-07,454646.541,-6.80E-07,1756.790345,1.74E+02,
626,24391.29071,24391.29071,-3.30E-07,24235.37775,155.9129597,1751.210111,9.30E+00,
627,507720.6757,507720.6757,4.90E-05,431776.1093,75944.56645,2607.361208,2.88E+02,
628,260402.1256,260402.1256,1.56E-05,260402.1256,1.56E-05,2169.228841,1.23E+02,
629,436158.8889,436158.8889,-3.95E-05,404636.8669,31522.02196,4121.724933,3.91E+02,
630,664186.1578,664186.1578,1.90E-05,450944.2315,213241.9263,1960.764054,2.84E+02,
631,502690.5467,502690.5467,3.56E-05,458714.643,43975.90374,2094.455807,2.29E+02,
632,238829.3148,238829.3148,-1.63E-05,182262.2633,56567.05148,2658.483962,1.38E+02,
633,349597.9688,349597.9688,-1.06E-06,188164.8091,161433.1597,2347.967828,1.79E+02,
634,153472.3817,153472.3817,4.85E-05,84572.68547,68899.69628,770.0788126,2.57E+01,
635,17191.2472,17191.2472,4.19E-06,16009.73895,1181.508254,0.000112281,4.20E-07,
636,879448.5017,879448.5017,-4.82E-05,813690.1609,65758.34075,2509.102249,4.80E+02,
637,872795.5475,872795.5475,3.12E-05,848985.8386,23809.70893,3839.253404,7.30E+02,
638,704965.4078,704965.4078,-3.62E-05,640522.6199,64442.78786,2897.230666,4.45E+02,
639,560970.0875,560059.7857,910.3018373,536722.9264,24247.16114,1624.390985,1.98E+02,
640,731379.5165,729644.8617,1734.654837,706479.1362,24900.38034,4261.859826,6.79E+02,
641,550334.5826,550334.5826,-3.24E-05,548632.8254,1701.757168,3427.2761,4.11E+02,
642,716411.8763,716411.8763,-3.39E-05,671484.3902,44927.48607,1963.641114,3.06E+02,
643,650620.9897,649157.5892,1463.400524,639023.9942,11596.99552,3018.346944,4.28E+02,
644,639502.7577,639070.2097,432.5479501,623786.5615,15716.19615,2470.46551,3.44E+02,
645,629460.0334,628846.7934,613.240037,598318.3382,31141.69524,752.245656,1.03E+02,
646,594902.571,594902.571,3.77E-05,564316.9964,30585.57464,3673.660808,4.76E+02,
647,540006.8035,540006.8035,-4.40E-05,519095.3274,20911.47606,2187.526738,2.57E+02,
650,861827.21,861827.21,-1.85E-05,861827.21,-1.85E-05,2866.818739,5.38E+02,
651,867972.23,867972.23,7.69E-06,867778.0234,194.2066077,3678.510945,6.95E+02,
652,885015.7556,885015.7556,4.62E-05,885015.7556,4.62E-05,2263.025805,4.36E+02,
653,837159.493,837159.493,-1.59E-05,836965.2864,194.2065841,1511.78053,2.76E+02,
654,992389.6168,992389.6168,2.49E-06,992389.6168,2.49E-06,2687.485296,5.81E+02,
655,836950.0198,836950.0198,-3.97E-05,836755.8131,194.2066603,4841.378685,8.82E+02,
656,1104564.164,1104564.164,0.00025592,1104564.164,0.00025592,70.04046825,1.68E+01,
657,922206.0393,922206.0393,-3.10E-07,922206.0393,-3.10E-07,4472.002741,8.98E+02,
658,790822.2951,790822.2951,-1.66E-05,790822.2951,-1.66E-05,2308.031923,3.97E+02,
659,797337.6848,797337.6848,1.75E-05,797337.6848,1.75E-05,651.0972864,1.13E+02,
660,893597.9442,893597.9442,4.01E-05,853986.7166,39611.22764,3216.795286,6.26E+02,
661,778556.0812,778556.0812,4.61E-05,773754.8833,4801.197946,2205.192446,3.74E+02,
662,528677.3763,528677.3763,2.68E-05,509482.509,19194.86733,810.3315117,9.33E+01,
663,761800.2736,761800.2736,-4.64E-05,761800.2736,-4.64E-05,225.5083378,3.74E+01,
664,671864.2069,671864.2069,1.23E-05,671864.2069,1.23E-05,2758.692998,4.04E+02,
665,1054766.544,1054766.544,-0.00014335,1054766.544,-0.00014335,1511.593588,3.47E+02,
666,1426967.725,1425845.378,1122.347244,1425845.378,1122.347244,1567.136113,4.87E+02,
667,1106142.571,1105269.828,872.7429542,1105269.828,872.7429542,696.7393891,1.68E+02,
668,1396795.28,1396795.28,0.00036983,1396795.28,0.00036983,2117.934632,6.44E+02,
700,656567.8371,656567.8371,-2.79E-05,656567.8371,-2.79E-05,2009.130965,2.87E+02,
701,467385.4678,467385.4678,-1.29E-05,467385.4678,-1.29E-05,2793.43229,2.84E+02,
702,802861.155,799764.5647,3096.590282,799764.5647,3096.590282,3371.898018,5.89E+02,
703,733438.2103,733438.2103,4.76E-05,733438.2103,4.76E-05,2223.251486,3.55E+02,
704,718207.5865,718207.5865,-4.29E-06,718207.5865,-4.29E-06,2115.448138,3.31E+02,
705,1183805.982,1182686.344,1119.638286,1182686.344,1119.638286,2363.330331,6.09E+02,
706,1133111.881,1125994.219,7117.662451,1125994.219,7117.662451,1409.481407,3.48E+02,
707,1134098.516,1133504.238,594.2779978,1133504.238,594.2779978,2203.74078,5.44E+02,
710,1156450.522,1155837.282,613.2397487,1155837.282,613.2397487,6234.69816,1.57E+03,
711,1414763.864,1414763.864,-0.00045202,1414763.864,-0.00045202,95.91051375,2.95E+01,
712,1220735.721,1220735.721,-0.00012394,1220735.721,-0.00012394,3415.120023,9.08E+02,
713,989536.8258,986783.2856,2753.540202,986783.2856,2753.540202,1613.208144,3.48E+02,
714,796356.1647,796301.7246,54.4401079,796301.7246,54.4401079,2455.254973,4.26E+02,
715,511907.7714,511907.7714,3.82E-05,511907.7714,3.82E-05,59.03959299,6.58E+00,
716,916364.6359,914289.5439,2075.091967,914289.5439,2075.091967,1894.4172,3.78E+02,
717,247892.6897,247892.6897,-4.69E-05,247892.6897,-4.69E-05,1554.016919,8.39E+01,
718,1156815.758,1156202.518,613.2401322,1156202.518,613.2401322,2299.222799,5.79E+02,
719,1478766.678,1478434.932,331.7463631,1478434.932,331.7463631,604.5423487,1.95E+02,
720,1190856.762,1190381.48,475.281669,1190381.48,475.281669,576.5268472,1.49E+02,
723,1095124.07,1094792.323,331.7465263,1094792.323,331.7465263,2509.848709,5.98E+02,
724,920948.846,919138.2628,1810.583208,919138.2628,1810.583208,1338.090531,2.68E+02,
725,1119810.564,1113954.381,5856.182853,1113954.381,5856.182853,3723.574557,9.08E+02,
726,819922.3641,819309.1241,613.2399613,819309.1241,613.2399613,3718.9361,6.64E+02,
727,881287.5724,880030.0879,1257.484537,880030.0879,1257.484537,2574.728544,4.94E+02,
728,871871.8103,870999.0674,872.7429369,870999.0674,872.7429369,3013.455818,5.72E+02,
731,942491.3982,941581.0964,910.3017906,941581.0964,910.3017906,2341.531687,4.81E+02,
732,808280.5761,806528.343,1752.233122,806528.343,1752.233122,2537.408848,4.47E+02,
733,1060437.392,1059884.294,553.0984651,1059884.294,553.0984651,3264.775049,7.54E+02,
734,1101330.313,1100479.395,850.917594,1100479.395,850.917594,3293.934418,7.90E+02,
735,893599.227,888504.0423,5095.18473,888504.0423,5095.18473,2697.592473,5.25E+02,
736,1500049.13,1494061.423,5987.706725,1494061.423,5987.706725,133.0827586,4.35E+01,
737,1162244.942,1161913.196,331.7459412,1161913.196,331.7459412,3190.2116,8.07E+02,
738,1297512.8,1296339.426,1173.374081,1296339.426,1173.374081,1617.107872,4.57E+02,
739,1287328.308,1285517.724,1810.583545,1285517.724,1810.583545,1370.251922,3.84E+02,
740,1314558.951,1314005.852,553.0987614,1314005.852,553.0987614,8.47E-05,2.42E-05,
741,1369110.045,1369110.045,0.00022046,1369110.045,0.00022046,547.8206953,1.63E+02,
742,1372938.957,1372938.957,0.00015336,1372938.957,0.00015336,674.2957592,2.02E+02,
743,1017598.987,1017598.987,0.00017664,1017598.987,0.00017664,2434.365741,5.39E+02,
744,1204178.493,1203552.322,626.1711233,1203552.322,626.1711233,2380.355295,6.24E+02,
745,960231.9431,959678.8444,553.0986927,959678.8444,553.0986927,9.51E-05,1.99E-05,
800,428586.3036,428586.3036,2.28E-05,428586.3036,2.28E-05,9.51E-05,8.87E-06,
801,893638.6855,890066.2614,3572.424093,890066.2614,3572.424093,3394.242151,6.60E+02,
802,992699.4623,992475.5645,223.8977735,992475.5645,223.8977735,1634.759764,3.53E+02,
803,946680.0632,946680.0632,4.12E-05,946680.0632,4.12E-05,1958.458237,4.04E+02,
804,1101459.385,1101459.385,0.00016399,1101459.385,0.00016399,2723.775443,6.53E+02,
805,850004.0728,850004.0728,-4.98E-07,850004.0728,-4.98E-07,2056.491282,3.81E+02,
806,974089.4715,974089.4715,3.95E-06,974089.4715,3.95E-06,1602.786478,3.40E+02,
807,1272477.942,1270614.585,1863.356846,1270614.585,1863.356846,2018.587296,5.59E+02,
808,1194332.619,1193933.873,398.7462144,1193933.873,398.7462144,1239.899161,3.22E+02,
