num_opportunities,EMP_2016,T2&T3,Marginal,Base,Net to Base,ERP,,
3677,68.33889166,68.33889166,0,68.33889166,0,275.7047387,4.10E-03,
3678,274.273189,274.273189,4.00E-08,274.273189,4.00E-08,129.8827565,7.76E-03,
3679,2761.231292,2761.231292,2.70E-07,2761.231292,2.70E-07,815.1581829,4.90E-01,
3680,1392.514368,1392.514368,-2.00E-07,1392.514368,-2.00E-07,64.4730651,1.95E-02,
3681,243.7585657,243.7585657,0,243.7585657,0,304.6635428,1.62E-02,
3682,286.2316358,286.2316358,0,286.2316358,0,591.4508779,3.69E-02,
3683,1356.841611,1356.841611,1.30E-07,1356.841611,1.30E-07,99.52867541,2.94E-02,
3684,5944.293066,5944.293066,-3.00E-07,5944.293066,-3.00E-07,2614.50059,3.38E+00,
3685,6588.833921,6588.833921,3.50E-07,6588.833921,3.50E-07,1372.446239,1.97E+00,
3686,2323.154302,2323.154302,-1.20E-07,2323.154302,-1.20E-07,489.6151246,2.48E-01,
3687,1144.517444,1144.517444,2.70E-07,1144.517444,2.70E-07,15.86023741,3.95E-03,
3688,199.0197091,199.0197091,0,199.0197091,0,739.42625,3.20E-02,
3689,5635.508391,5635.508391,1.80E-07,5635.508391,1.80E-07,12.35037705,1.52E-02,
3690,2660.570004,2660.570004,-3.30E-07,2660.570004,-3.30E-07,61.41550994,3.56E-02,
3691,13583.16023,13583.16023,-2.59E-06,13583.16023,-2.59E-06,1519.496847,4.49E+00,
3692,16444.67997,16444.67997,4.63E-06,16444.67997,4.63E-06,1624.002306,5.81E+00,
3693,15300.4925,15300.4925,2.70E-07,15300.4925,2.70E-07,0.076014827,2.53E-04,
3694,14908.4377,14908.4377,4.21E-06,14908.4377,4.21E-06,1778.044813,5.77E+00,
3708,4628.11169,4628.11169,2.00E-07,4628.11169,2.00E-07,3639,3.67E+00,
3709,4615.663762,4615.663762,-4.00E-07,4615.663762,-4.00E-07,3629,3.65E+00,
3710,10273.31002,10273.31002,1.94E-06,10273.31002,1.94E-06,2836,6.34E+00,
3711,69783.90107,69783.90107,3.57E-08,69783.90107,3.57E-08,3542,5.38E+01,
3712,6872.965289,6872.965289,-4.60E-07,6872.965289,-4.60E-07,2623,3.93E+00,
3713,8674.201444,8674.201444,3.20E-07,8674.201444,3.20E-07,3528,6.66E+00,
3714,55427.275,55427.275,3.93E-06,55427.275,3.93E-06,3087,3.73E+01,
3715,22706.13748,22706.13748,-3.66E-06,22706.13748,-3.66E-06,2329,1.15E+01,
3716,20352.81023,20352.81023,2.79E-06,20352.81023,2.79E-06,2910,1.29E+01,
3717,6295.155669,6295.155669,-2.00E-07,6295.155669,-2.00E-07,1674,2.29E+00,
3718,41593.40294,41593.40294,4.85E-07,41593.40294,4.85E-07,3199,2.90E+01,
3723,10905.89041,10905.89041,1.00E-06,10905.89041,1.00E-06,2709,6.43E+00,
3724,4521.218972,4521.218972,3.00E-07,4521.218972,3.00E-07,312.2634445,3.07E-01,
3725,4763.438065,4763.438065,-3.81E-07,4763.438065,-3.81E-07,5099.605124,5.29E+00,
3726,16911.68356,16911.68356,-4.10E-06,16911.68356,-4.10E-06,1673,6.16E+00,
3727,7430.533802,7430.533802,-3.81E-07,7430.533802,-3.81E-07,2512,4.06E+00,
3728,5500.611518,5500.611518,2.29E-07,5500.611518,2.29E-07,2969.516987,3.56E+00,
3729,6874.39175,6874.39175,1.90E-08,6874.39175,1.90E-08,1259.150541,1.88E+00,
3730,1509.539552,1509.539552,-2.00E-07,1509.539552,-2.00E-07,2029.07933,6.67E-01,
3731,5229.480326,5229.480326,2.89E-07,5229.480326,2.89E-07,2173.412051,2.47E+00,
3732,5277.620789,5277.620789,1.34E-07,5277.620789,1.34E-07,1682.437408,1.93E+00,
3800,39776.40408,39776.40408,-3.19E-06,39776.40408,-3.19E-06,3532.458437,3.06E+01,
3801,46816.19758,46816.19758,-3.79E-06,46816.19758,-3.79E-06,2080.563474,2.12E+01,
3802,35570.39517,35570.39517,-8.75E-07,35570.39517,-8.75E-07,2246.638329,1.74E+01,
3803,27047.28835,27047.28835,4.95E-07,27047.28835,4.95E-07,3804.307733,2.24E+01,
3804,25994.04784,25994.04784,4.97E-06,25994.04784,4.97E-06,4590.813115,2.60E+01,
3805,16956.09201,16956.09201,-1.86E-06,16956.09201,-1.86E-06,0.21891321,8.08E-04,
3808,6008.627657,6008.627657,-2.00E-07,6008.627657,-2.00E-07,3805.590606,4.98E+00,
3809,33998.76803,33998.76803,3.19E-06,33998.76803,3.19E-06,2061.335522,1.53E+01,
3810,35988.31508,35988.31508,-1.05E-06,35988.31508,-1.05E-06,107.0451747,8.39E-01,
3811,54090.26718,54090.26718,-4.47E-06,54090.26718,-4.47E-06,9.21E-05,1.08E-06,
3812,51862.2283,51862.2283,-3.17E-06,51862.2283,-3.17E-06,3349.427543,3.78E+01,
3813,57415.61824,57415.61824,1.81E-06,57415.61824,1.81E-06,970.4070902,1.21E+01,
3814,45080.53648,45080.53648,-7.65E-07,45080.53648,-7.65E-07,16.38552836,1.61E-01,
3815,60479.55116,60479.55116,4.84E-06,60479.55116,4.84E-06,2623.098526,3.45E+01,
3816,27856.61538,27856.61538,-3.65E-06,27856.61538,-3.65E-06,9.21E-05,5.59E-07,
3817,597.3709042,597.3709042,0,597.3709042,0,4450.859715,5.79E-01,
3818,28702.84502,28702.84502,-4.48E-06,28702.84502,-4.48E-06,9.21E-05,5.76E-07,
3819,21531.94595,21531.94595,-3.15E-07,21531.94595,-3.15E-07,2035.850021,9.54E+00,
3822,27670.32561,27670.32561,3.89E-06,27670.32561,3.89E-06,3773.652147,2.27E+01,
3823,7024.027606,7024.027606,-3.00E-07,7024.027606,-3.00E-07,3615.873743,5.53E+00,
3824,4312.407844,4312.407844,-4.00E-07,4312.407844,-4.00E-07,0.000100928,9.48E-08,
3825,8261.734961,8261.734961,-1.15E-07,8261.734961,-1.15E-07,3824.592333,6.88E+00,
3826,5041.389616,5041.389616,2.00E-07,5041.389616,2.00E-07,1719.054223,1.89E+00,
3827,24944.62008,24944.62008,-4.74E-06,24944.62008,-4.74E-06,3334.484178,1.81E+01,
3828,7062.913946,7062.913946,-2.15E-07,7062.913946,-2.15E-07,3351.721476,5.15E+00,
3829,239.5863701,239.5863701,0,239.5863701,0,1155.036465,6.03E-02,
3831,67745.76846,67745.76846,-3.76E-07,67745.76846,-3.76E-07,374.8138628,5.53E+00,
3832,64736.99051,64736.99051,8.34E-07,64736.99051,8.34E-07,1766.387442,2.49E+01,
3833,31574.75884,31574.75884,1.03E-06,31574.75884,1.03E-06,20.71086501,1.42E-01,
3834,27217.80251,27217.80251,-4.67E-06,27217.80251,-4.67E-06,10.96457606,6.50E-02,
3835,40940.17446,40940.17446,-1.89E-06,40940.17446,-1.89E-06,2176.969352,1.94E+01,
3836,31183.46679,31183.46679,-1.55E-06,31183.46679,-1.55E-06,3195.582798,2.17E+01,
3837,93012.50517,93012.50517,-3.52E-06,93012.50517,-3.52E-06,1798.013132,3.64E+01,
3838,64486.85799,64486.85799,-4.37E-06,64486.85799,-4.37E-06,3307.81152,4.64E+01,
3839,102368.4874,102368.4874,4.22E-05,102368.4874,4.22E-05,2435.864856,5.43E+01,
3840,43928.31343,43928.31343,7.14E-07,43928.31343,7.14E-07,278.9543912,2.67E+00,
3841,103586.3803,103586.3803,-2.62E-05,103586.3803,-2.62E-05,159.4756211,3.60E+00,
3842,53495.30995,53495.30995,1.93E-06,53495.30995,1.93E-06,4104.453621,4.78E+01,
3843,132422.7749,132422.7749,-8.15E-06,132422.7749,-8.15E-06,40.49120288,1.17E+00,
3844,50658.0049,50658.0049,9.14E-07,50658.0049,9.14E-07,677.0975364,7.47E+00,
3845,86587.99094,86587.99094,-6.66E-07,86587.99094,-6.66E-07,2685.926367,5.06E+01,
3846,44939.93926,44939.93926,1.64E-06,44939.93926,1.64E-06,1672.195911,1.64E+01,
3847,50934.71799,50934.71799,1.87E-06,50934.71799,1.87E-06,880.8342416,9.77E+00,
3848,151426.5499,151426.5499,4.09E-05,151426.5499,4.09E-05,0.000122829,4.05E-06,
3849,28971.65378,28971.65378,1.33E-06,28971.65378,1.33E-06,0.000122829,7.75E-07,
3850,42608.915,42608.915,-1.57E-06,42608.915,-1.57E-06,2441.999999,2.27E+01,
3851,46711.64802,46711.64802,-5.65E-07,46711.64802,-5.65E-07,3289,3.35E+01,
3852,38266.66797,38266.66797,-2.24E-06,38266.66797,-2.24E-06,2.565005225,2.14E-02,
3853,36628.6094,36628.6094,1.24E-06,36628.6094,1.24E-06,2451.654699,1.96E+01,
3854,13020.13386,13020.13386,3.93E-06,13020.13386,3.93E-06,24.02447921,6.81E-02,
3855,37215.79919,37215.79919,-2.11E-06,37215.79919,-2.11E-06,17.95507868,1.45E-01,
3856,36676.28419,36676.28419,-4.77E-06,36676.28419,-4.77E-06,3848.345302,3.07E+01,
3857,32940.61082,32940.61082,7.14E-07,32940.61082,7.14E-07,2491.342113,1.79E+01,
3858,36612.00556,36612.00556,-9.26E-07,36612.00556,-9.26E-07,1943.065955,1.55E+01,
3859,27680.02276,27680.02276,-1.59E-06,27680.02276,-1.59E-06,2660.702064,1.60E+01,
3860,31149.01149,31149.01149,-3.21E-06,31149.01149,-3.21E-06,2740.783388,1.86E+01,
3861,27105.66019,27105.66019,3.61E-06,27105.66019,3.61E-06,2792.012331,1.65E+01,
3862,22970.12986,22970.12986,4.89E-06,22970.12986,4.89E-06,3200.157228,1.60E+01,
3863,17763.56364,17763.56364,4.97E-06,17763.56364,4.97E-06,1872.465171,7.24E+00,
3864,7457.393542,7457.393542,-1.21E-07,7457.393542,-1.21E-07,262.7369594,4.27E-01,
3865,6076.602306,6076.602306,-1.86E-07,6076.602306,-1.86E-07,43.47771081,5.75E-02,
3866,106959.9824,106959.9824,-2.82E-05,106959.9824,-2.82E-05,735.0870231,1.71E+01,
3867,86370.54944,86370.54944,3.83E-06,86370.54944,3.83E-06,3888.622753,7.31E+01,
3868,73799.58864,73799.58864,-8.86E-07,73799.58864,-8.86E-07,1579.248492,2.54E+01,
3869,53968.55132,53968.55132,-5.86E-07,53968.55132,-5.86E-07,2292.619271,2.69E+01,
3870,49067.63598,49067.63598,-1.59E-06,49067.63598,-1.59E-06,492.8749233,5.27E+00,
3875,22307.64573,22307.64573,-3.73E-06,22307.64573,-3.73E-06,179.7125186,8.73E-01,
3900,86739.74101,86739.74101,-4.93E-06,86739.74101,-4.93E-06,4229.353863,7.99E+01,
3901,59376.08736,59376.08736,1.85E-07,59376.08736,1.85E-07,4261.169117,5.51E+01,
3902,104488.5301,104488.5301,1.93E-05,104488.5301,1.93E-05,4191.979654,9.54E+01,
3903,88343.54414,88343.54414,-4.06E-06,88343.54414,-4.06E-06,3985.497366,7.67E+01,
3905,36094.42751,36094.42751,-8.70E-08,36094.42751,-8.70E-08,1755.907616,1.38E+01,
3906,86265.81418,86265.81418,-2.04E-06,86265.81418,-2.04E-06,1445.266024,2.71E+01,
3907,33726.30613,33726.30613,-4.33E-06,33726.30613,-4.33E-06,3309.021222,2.43E+01,
3908,10103.86391,10103.86391,2.85E-07,10103.86391,2.85E-07,3411.989288,7.51E+00,
3909,45849.09472,45849.09472,-6.27E-07,45849.09472,-6.27E-07,1868.878447,1.87E+01,
3910,44944.86486,44944.86486,3.10E-06,44944.86486,3.10E-06,2726.005464,2.67E+01,
3911,10088.55881,10088.55881,6.80E-07,10088.55881,6.80E-07,1344.03343,2.95E+00,
3912,20072.95428,20072.95428,2.46E-06,20072.95428,2.46E-06,3118.934077,1.36E+01,
3913,92358.82261,92358.82261,7.10E-07,92358.82261,7.10E-07,2134.009987,4.29E+01,
3914,54026.72953,54026.72953,3.58E-06,54026.72953,3.58E-06,2135.071901,2.51E+01,
3915,39914.99948,39914.99948,-4.85E-06,39914.99948,-4.85E-06,3921.675682,3.41E+01,
3916,68270.42615,68270.42615,1.97E-06,68270.42615,1.97E-06,1176.436868,1.75E+01,
3917,67760.6244,67760.6244,4.77E-06,67760.6244,4.77E-06,1819.041691,2.68E+01,
3918,19490.3234,19490.3234,5.30E-08,19490.3234,5.30E-08,1092.256437,4.64E+00,
3919,8777.124516,8777.124516,-4.40E-07,8777.124516,-4.40E-07,3640.728304,6.96E+00,
3920,8581.53142,8581.53142,-2.67E-07,8581.53142,-2.67E-07,3474.568333,6.49E+00,
3921,10700.27683,10700.27683,-4.57E-06,10700.27683,-4.57E-06,3411.484485,7.95E+00,
3922,16936.10387,16936.10387,1.70E-07,16936.10387,1.70E-07,2586.29699,9.54E+00,
3923,13325.95203,13325.95203,-1.80E-07,13325.95203,-1.80E-07,2615.427828,7.59E+00,
3924,28934.88877,28934.88877,-3.83E-06,28934.88877,-3.83E-06,3050.498981,1.92E+01,
3925,9706.232308,9706.232308,-1.20E-07,9706.232308,-1.20E-07,57.45477325,1.21E-01,
3926,29218.16215,29218.16215,4.27E-06,29218.16215,4.27E-06,4052.627407,2.58E+01,
3927,53602.89595,53602.89595,3.78E-06,53602.89595,3.78E-06,1616.264424,1.89E+01,
3928,23996.5252,23996.5252,3.06E-06,23996.5252,3.06E-06,1396.228439,7.30E+00,
3929,30667.92254,30667.92254,-3.48E-06,30667.92254,-3.48E-06,1426.14834,9.52E+00,
3930,39676.86773,39676.86773,-4.25E-06,39676.86773,-4.25E-06,3962,3.42E+01,
3931,222.883225,222.883225,-2.00E-08,222.883225,-2.00E-08,4.68E-05,2.27E-09,
3933,6286.738196,6286.738196,-4.65E-07,6286.738196,-4.65E-07,159.7733473,2.19E-01,
3934,6732.52427,6732.52427,1.35E-07,6732.52427,1.35E-07,4.68E-05,6.86E-08,
3935,3666.25545,3666.25545,1.35E-07,3666.25545,1.35E-07,702.6142448,5.61E-01,
3936,192.4812353,192.4812353,-1.00E-08,192.4812353,-1.00E-08,21.05588431,8.82E-04,
3937,9118.21244,9118.21244,-1.45E-07,9118.21244,-1.45E-07,11.21671008,2.23E-02,
3938,3480.051935,3480.051935,-3.75E-07,3480.051935,-3.75E-07,179.6448478,1.36E-01,
3939,18636.56219,18636.56219,9.20E-07,18636.56219,9.20E-07,29.64322164,1.20E-01,
3940,9218.204386,9218.204386,-2.45E-07,9218.204386,-2.45E-07,2627.648597,5.27E+00,
3941,4336.874754,4336.874754,3.65E-07,4336.874754,3.65E-07,157.3803064,1.49E-01,
3942,264.2398454,264.2398454,3.00E-08,264.2398454,3.00E-08,312.3278587,1.80E-02,
3943,4758.338663,4758.338663,4.23E-07,4758.338663,4.23E-07,74.7031283,7.74E-02,
3944,9867.302497,9867.302497,3.63E-07,9867.302497,3.63E-07,2516.536603,5.41E+00,
3945,1546.053069,1546.053069,3.05E-07,1546.053069,3.05E-07,121.4135121,4.09E-02,
3946,3091.612059,3091.612059,3.85E-07,3091.612059,3.85E-07,649.9967384,4.38E-01,
3947,26.84183641,26.84183641,0,26.84183641,0,68.60645355,4.01E-04,
3948,54184.63343,54184.63343,2.80E-06,54184.63343,2.80E-06,79.11980954,9.33E-01,
3949,18284.83302,18284.83302,1.13E-07,18284.83302,1.13E-07,181.2076339,7.21E-01,
3950,222.883225,222.883225,-2.00E-08,222.883225,-2.00E-08,90.42064785,4.39E-03,
3951,2017.674109,2017.674109,2.35E-07,2017.674109,2.35E-07,201.3115428,8.84E-02,
3952,20491.808,20491.808,1.27E-06,20491.808,1.27E-06,29.974464,1.34E-01,
3953,15204.15476,15204.15476,-2.30E-06,15204.15476,-2.30E-06,1756.189062,5.81E+00,
3954,503.0278007,503.0278007,0,503.0278007,0,131.1888992,1.44E-02,
3955,2101.110755,2101.110755,-2.90E-07,2101.110755,-2.90E-07,209.5252396,9.59E-02,
3956,2100.761367,2100.761367,4.40E-07,2100.761367,4.40E-07,128.2386112,5.87E-02,
3957,7816.475458,7816.475458,-4.60E-07,7816.475458,-4.60E-07,647.3385321,1.10E+00,
3958,20945.74563,20945.74563,-3.90E-06,20945.74563,-3.90E-06,367.0755926,1.67E+00,
3959,5860.243672,5860.243672,-2.47E-07,5860.243672,-2.47E-07,739.2780026,9.43E-01,
3960,7279.82876,7279.82876,3.40E-07,7279.82876,3.40E-07,1156.493735,1.83E+00,
3961,1551.572264,1551.572264,-5.00E-08,1551.572264,-5.00E-08,81.47898421,2.75E-02,
3962,8261.472823,8261.472823,-1.00E-08,8261.472823,-1.00E-08,179.8562741,3.24E-01,
3963,12904.52271,12904.52271,-3.61E-06,12904.52271,-3.61E-06,4.68E-05,1.31E-07,
3964,1205.910721,1205.910721,-6.00E-08,1205.910721,-6.00E-08,240.2421991,6.31E-02,
3965,213.0340305,213.0340305,0,213.0340305,0,419.4228052,1.95E-02,
3966,36.99646013,36.99646013,0,36.99646013,0,4.68E-05,3.77E-10,
3967,36.99646013,36.99646013,0,36.99646013,0,4.68E-05,3.77E-10,
3968,1731.463129,1731.463129,-4.10E-07,1731.463129,-4.10E-07,278.9083374,1.05E-01,
3969,92.54413286,92.54413286,0,92.54413286,0,4.68E-05,9.43E-10,
3970,2170.334588,2170.334588,2.90E-07,2170.334588,2.90E-07,1983.999829,9.38E-01,
3971,4511.104054,4511.104054,-1.57E-07,4511.104054,-1.57E-07,103.063915,1.01E-01,
3972,38759.07088,38759.07088,-1.96E-06,38759.07088,-1.96E-06,18.5709351,1.57E-01,
3973,41455.42048,41455.42048,2.13E-07,41455.42048,2.13E-07,32.37995935,2.92E-01,
3974,2715.713985,2715.713985,2.68E-07,2715.713985,2.68E-07,30.89682433,1.83E-02,
4000,14475.5077,14475.5077,-1.94E-06,14475.5077,-1.94E-06,4403.071525,1.39E+01,
4001,11914.33696,11914.33696,-1.84E-06,11914.33696,-1.84E-06,3536.421129,9.17E+00,
4002,17134.48593,17134.48593,-2.94E-06,17134.48593,-2.94E-06,2695.558801,1.01E+01,
4003,15121.95041,15121.95041,-3.14E-06,15121.95041,-3.14E-06,2312.930636,7.62E+00,
4004,13690.91892,13690.91892,4.60E-07,13690.91892,4.60E-07,2847.533919,8.49E+00,
4005,14341.67396,14341.67396,1.46E-06,14341.67396,1.46E-06,3152.48399,9.84E+00,
4008,24155.83327,24155.83327,-3.84E-06,24155.83327,-3.84E-06,3316.777985,1.74E+01,
4009,15542.43229,15542.43229,2.46E-06,15542.43229,2.46E-06,3046.784368,1.03E+01,
4010,18726.93122,18726.93122,4.86E-06,18726.93122,4.86E-06,2263.268028,9.23E+00,
4011,16553.70095,16553.70095,-4.24E-06,16553.70095,-4.24E-06,18.16953786,6.55E-02,
4012,12714.53008,12714.53008,-2.90E-06,12714.53008,-2.90E-06,8.22E-05,2.28E-07,
4015,10821.65403,10821.65403,-2.64E-06,10821.65403,-2.64E-06,4648.436358,1.10E+01,
4016,14649.63089,14649.63089,3.36E-06,14649.63089,3.36E-06,3144.942139,1.00E+01,
4017,18103.65919,18103.65919,3.76E-06,18103.65919,3.76E-06,2414.187967,9.52E+00,
4018,17664.11555,17664.11555,2.86E-06,17664.11555,2.86E-06,1619.455317,6.23E+00,
4019,21388.79261,21388.79261,-2.74E-06,21388.79261,-2.74E-06,3973.724277,1.85E+01,
4020,22351.38793,22351.38793,-2.94E-06,22351.38793,-2.94E-06,3398.083818,1.65E+01,
4021,16047.30141,16047.30141,4.20E-06,16047.30141,4.20E-06,2116.170124,7.39E+00,
4024,4149.458331,4149.458331,-9.00E-08,4149.458331,-9.00E-08,2498.000001,2.26E+00,
4025,530.4689577,530.4689577,1.00E-08,530.4689577,1.00E-08,1271.274803,1.47E-01,
4026,8351.434237,8351.434237,4.60E-07,8351.434237,4.60E-07,3553,6.46E+00,
4027,15624.62283,15624.62283,-4.99E-06,15624.62283,-4.99E-06,5079.725196,1.73E+01,
4028,13231.72271,13231.72271,-2.04E-06,13231.72271,-2.04E-06,4877,1.41E+01,
4029,15022.9671,15022.9671,-8.40E-07,15022.9671,-8.40E-07,4004,1.31E+01,
4032,24923.46529,24923.46529,3.26E-06,24923.46529,3.26E-06,4257.565827,2.31E+01,
4033,9553.712305,9553.712305,3.60E-07,9553.712305,3.60E-07,1936.256883,4.03E+00,
4034,21723.21176,21723.21176,2.36E-06,21723.21176,2.36E-06,3906.517958,1.85E+01,
4035,40643.58835,40643.58835,-1.40E-07,40643.58835,-1.40E-07,5017.666974,4.44E+01,
4036,23256.40103,23256.40103,2.46E-06,23256.40103,2.46E-06,6.233691287,3.16E-02,
4037,89564.22301,89564.22301,-7.00E-08,89564.22301,-7.00E-08,818.1091148,1.60E+01,
4038,37279.04086,37279.04086,-1.40E-07,37279.04086,-1.40E-07,5.643700908,4.58E-02,
4039,25296.41825,25296.41825,4.11E-06,25296.41825,4.11E-06,4106.546986,2.26E+01,
4040,44385.35644,44385.35644,-1.99E-06,44385.35644,-1.99E-06,3446.458866,3.33E+01,
4043,20445.93736,20445.93736,-4.63E-06,20445.93736,-4.63E-06,32.58404002,1.45E-01,
4044,38393.89147,38393.89147,-1.73E-06,38393.89147,-1.73E-06,0.000104441,8.73E-07,
4045,22917.584,22917.584,-3.00E-06,22917.584,-3.00E-06,0.000104441,5.21E-07,
4046,1526.632085,1526.632085,0,1526.632085,0,9.309726436,3.09E-03,
4047,10885.92874,10885.92874,1.39E-06,10885.92874,1.39E-06,0.000104441,2.48E-07,
4048,22461.73767,22461.73767,2.25E-06,22461.73767,2.25E-06,2320.069663,1.13E+01,
4049,28197.60677,28197.60677,-7.40E-07,28197.60677,-7.40E-07,3799.15418,2.33E+01,
4050,9110.742806,9110.742806,-4.00E-07,9110.742806,-4.00E-07,9.84E-05,1.95E-07,
4051,65432.55606,65432.55606,-1.40E-07,65432.55606,-1.40E-07,2484.491155,3.54E+01,
4052,107465.8372,107465.8372,4.83E-05,107465.8372,4.83E-05,1713.790165,4.01E+01,
4053,20945.87581,20945.87581,2.50E-07,20945.87581,2.50E-07,3413.652964,1.56E+01,
4054,37238.74123,37238.74123,4.75E-06,37238.74123,4.75E-06,2296.34613,1.86E+01,
4055,2922.567591,2922.567591,3.00E-07,2922.567591,3.00E-07,9.84E-05,6.26E-08,
4056,24278.57089,24278.57089,3.65E-06,24278.57089,3.65E-06,9.84E-05,5.20E-07,
4057,14448.93564,14448.93564,4.05E-06,14448.93564,4.05E-06,2588.19327,8.14E+00,
4058,1813.166366,1813.166366,-3.50E-07,1813.166366,-3.50E-07,2847.312726,1.12E+00,
4059,28097.62053,28097.62053,1.59E-06,28097.62053,1.59E-06,386.0877557,2.36E+00,
4060,23180.9562,23180.9562,-6.60E-07,23180.9562,-6.60E-07,26.90169863,1.36E-01,
4100,26668.23812,26668.23812,3.20E-06,26668.23812,3.20E-06,3550.860003,2.06E+01,
4101,38703.0962,38703.0962,-1.57E-06,38703.0962,-1.57E-06,9.962131825,8.40E-02,
4102,40953.64213,40953.64213,4.75E-07,40953.64213,4.75E-07,2180.53168,1.94E+01,
4103,45366.70966,45366.70966,3.57E-06,45366.70966,3.57E-06,2314.863535,2.29E+01,
4104,79959.81339,79959.81339,3.41E-06,79959.81339,3.41E-06,3141.616022,5.47E+01,
4105,275445.9181,275445.9181,-3.88E-05,275445.9181,-3.88E-05,9.82E-05,5.89E-06,
4106,93815.51653,93815.51653,-3.99E-06,93815.51653,-3.99E-06,2398.930987,4.90E+01,
4107,271160.1143,271160.1143,-4.67E-05,271160.1143,-4.67E-05,39.50080129,2.33E+00,
4108,125356.7368,125356.7368,-3.76E-05,125356.7368,-3.76E-05,1632.314092,4.46E+01,
4109,188215.124,188215.124,4.79E-05,188215.124,4.79E-05,1667.883442,6.84E+01,
4110,63807.8328,63807.8328,-4.72E-06,63807.8328,-4.72E-06,9.82E-05,1.36E-06,
4111,223773.5904,223773.5904,-1.64E-05,223773.5904,-1.64E-05,200.1612191,9.75E+00,
4112,217201.3495,217201.3495,4.16E-05,217201.3495,4.16E-05,382.3758929,1.81E+01,
4113,16070.73675,16070.73675,-3.80E-06,16070.73675,-3.80E-06,3261.943221,1.14E+01,
4114,19870.88867,19870.88867,2.20E-06,19870.88867,2.20E-06,2315.770962,1.00E+01,
4115,48145.28317,48145.28317,-3.15E-06,48145.28317,-3.15E-06,2890.360652,3.03E+01,
4116,40659.05731,40659.05731,-3.30E-06,40659.05731,-3.30E-06,4866.283668,4.31E+01,
4117,33725.76334,33725.76334,-2.03E-06,33725.76334,-2.03E-06,3019.884853,2.22E+01,
4118,105329.881,105329.881,-2.75E-05,105329.881,-2.75E-05,2272.756644,5.21E+01,
4119,57924.39317,57924.39317,4.17E-06,57924.39317,4.17E-06,1264.89739,1.60E+01,
4120,44456.57552,44456.57552,3.57E-06,44456.57552,3.57E-06,793.7650274,7.68E+00,
4121,34015.43661,34015.43661,2.97E-06,34015.43661,2.97E-06,3048.608929,2.26E+01,
4122,110783.0537,110783.0537,1.13E-05,110783.0537,1.13E-05,2537.445376,6.12E+01,
4123,31843.07214,31843.07214,-1.13E-06,31843.07214,-1.13E-06,2482.057569,1.72E+01,
4124,25975.26269,25975.26269,-4.43E-06,25975.26269,-4.43E-06,4415.589736,2.50E+01,
4125,35191.87213,35191.87213,2.67E-06,35191.87213,2.67E-06,3029.425129,2.32E+01,
4126,29994.62345,29994.62345,1.77E-06,29994.62345,1.77E-06,3077.451336,2.01E+01,
4127,27375.68555,27375.68555,8.70E-07,27375.68555,8.70E-07,2105.635973,1.26E+01,
4128,19403.07992,19403.07992,2.67E-06,19403.07992,2.67E-06,3541.19744,1.50E+01,
4129,32246.33567,32246.33567,-2.73E-06,32246.33567,-2.73E-06,3103.926096,2.18E+01,
4132,16620.5988,16620.5988,-4.90E-06,16620.5988,-4.90E-06,4229.288792,1.53E+01,
4133,22118.37418,22118.37418,3.60E-06,22118.37418,3.60E-06,3050.508837,1.47E+01,
4134,79248.65984,79248.65984,4.10E-06,79248.65984,4.10E-06,3083.51298,5.32E+01,
4135,12640.145,12640.145,-1.00E-06,12640.145,-1.00E-06,3596.242037,9.90E+00,
4136,31823.18343,31823.18343,7.70E-07,31823.18343,7.70E-07,3990.049514,2.76E+01,
4137,12472.0076,12472.0076,3.87E-06,12472.0076,3.87E-06,2599.729216,7.06E+00,
4138,13999.39379,13999.39379,-2.02E-06,13999.39379,-2.02E-06,2723.668624,8.30E+00,
4140,42038.82241,42038.82241,-3.86E-06,42038.82241,-3.86E-06,4035.541096,3.69E+01,
4141,66450.9071,66450.9071,3.53E-06,66450.9071,3.53E-06,3347.906905,4.84E+01,
4142,94617.99866,94617.99866,1.32E-06,94617.99866,1.32E-06,2252.282326,4.64E+01,
4143,51449.88983,51449.88983,-3.70E-06,51449.88983,-3.70E-06,4333.471427,4.85E+01,
4144,34144.54941,34144.54941,-4.50E-06,34144.54941,-4.50E-06,3375.945903,2.51E+01,
4145,143203.8736,143203.8736,1.65E-05,143203.8736,1.65E-05,2412.230872,7.52E+01,
4146,106762.0043,106762.0043,-2.93E-05,106762.0043,-2.93E-05,2536.080709,5.90E+01,
4147,43620.65634,43620.65634,3.40E-06,43620.65634,3.40E-06,2082.046141,1.98E+01,
4148,175277.5498,175277.5498,-4.73E-06,175277.5498,-4.73E-06,1257.858381,4.80E+01,
4149,62186.29608,62186.29608,-2.70E-06,62186.29608,-2.70E-06,4.490654129,6.08E-02,
4150,194804.3345,194804.3345,-1.71E-05,194804.3345,-1.71E-05,2.15003762,9.12E-02,
4151,142823.0865,142823.0865,-2.84E-05,142823.0865,-2.84E-05,5.99554809,1.86E-01,
4154,84332.62422,84332.62422,1.97E-06,84332.62422,1.97E-06,2279.479145,4.19E+01,
4155,152141.3318,152141.3318,4.96E-05,152141.3318,4.96E-05,2689.092397,8.91E+01,
4156,27369.94703,27369.94703,4.30E-06,27369.94703,4.30E-06,2036.248764,1.21E+01,
4157,128030.5201,128030.5201,4.59E-05,128030.5201,4.59E-05,3661.003041,1.02E+02,
