num_opportunities,EMP_2016,Base,,ERP_2016,,
1526,17562.13955,17562.13955,0,3266.297791,12.48988635,
1527,9638.534432,9638.534432,0,1584.305443,3.324874086,
1528,6768.843101,6768.843101,0,1848.37854,2.7241477,
1529,3328.654046,3328.654046,0,852.5963578,0.617927352,
1533,16776.0299,16776.0299,0,3711.171916,13.55581241,
1534,50129.0874,50129.0874,0,3268.175095,35.67142018,
1535,47792.70738,47792.70738,0,2762.702389,28.7488861,
1536,29528.00624,29528.00624,0,602.6300897,3.87445144,
1537,86606.47029,86606.47029,0,475.3477018,8.963694018,
1538,12894.25973,12894.25973,0,1467.73809,4.120693045,
1539,116390.9821,116390.9821,0,1.05E-04,2.66854E-06,
1540,76761.72989,76761.72989,0,2339.390266,39.09963629,
1541,76947.44047,76947.44047,0,1972.457774,33.04663005,
1542,20066.9484,20066.9484,0,1.05E-04,4.60082E-07,
1543,91014.13614,91014.13614,0,912.6497411,18.08582282,
1544,79284.19906,79284.19906,0,4.54617504,0.078479835,
1545,88347.1502,88347.1502,0,2.447971078,0.047089504,
1546,12694.85967,12694.85967,0,839.8695688,2.321480477,
1547,68758.01586,68758.01586,0,0.699417198,0.010470922,
1548,73843.33052,73843.33052,0,1.05E-04,1.69303E-06,
1549,53069.77193,53069.77193,0,3266.135452,37.74041736,
1550,76344.1279,76344.1279,0,1.05E-04,1.75037E-06,
1551,16989.87542,16989.87542,0,38.85898883,0.143749709,
1552,98618.88789,98618.88789,0,1.05E-04,2.26107E-06,
1553,173758.6191,173758.6191,0,1024.178846,38.74783516,
1554,27384.85667,27384.85667,0,2150.011601,12.8196616,
1555,45126.22759,45126.22759,0,2284.566807,22.44699333,
1556,34036.87485,34036.87485,0,1688.728944,12.5151169,
1557,60471.79062,60471.79062,0,1911.722512,25.17114484,
1558,11107.28774,11107.28774,0,32.496507,0.078590489,
1559,7965.786814,7965.786814,0,209.8085942,0.363895964,
1560,2902.181196,2902.181196,0,2290.093807,1.447115122,
1561,2956.000138,2956.000138,0,2190.571114,1.409896045,
1562,252327.6106,252327.6106,0,1.16E-04,6.35724E-06,
1563,7187.39555,7187.39555,0,2346,3.671341976,
1564,4804.531357,4804.531357,0,1338.824245,1.400554091,
1565,20516.03869,20516.03869,0,4464.647351,19.94371025,
1566,3351.058042,3351.058042,0,626.3856844,0.457034579,
1567,10705.90313,10705.90313,0,2365.456217,5.513958702,
1568,29106.80633,29106.80633,0,827.5094917,5.244363979,
1569,19217.2388,19217.2388,0,2590.360735,10.83868316,
1570,23267.38876,23267.38876,0,1628.002257,8.247606544,
1571,37705.08047,37705.08047,0,4535.792227,37.23731084,
1572,3792.905854,3792.905854,0,986.4553252,0.814656956,
1573,29927.46868,29927.46868,0,1180.403548,7.691760921,
1574,14221.66188,14221.66188,0,1586.21046,4.911752153,
1575,23482.09388,23482.09388,0,2017.772698,10.31654667,
1576,28046.99794,28046.99794,0,531.2603218,3.244285378,
1577,16336.63116,16336.63116,0,1568.138507,5.577919072,
1578,23759.07836,23759.07836,0,1926,9.963482408,
1581,33150.36067,33150.36067,0,2061.780931,14.88182051,
1582,9660.986867,9660.986867,0,2291.191456,4.819568514,
1583,35079.253,35079.253,0,2223.25436,16.98105916,
1584,36981.33065,36981.33065,0,2425.853226,19.53315247,
1585,29670.10821,29670.10821,0,1722.39919,11.1270036,
1586,34444.76923,34444.76923,0,2617.811041,19.63300875,
1587,30376.5145,30376.5145,0,154.221064,1.020015851,
1588,4656.613922,4656.613922,0,2970.707561,3.012003134,
1589,49145.21042,49145.21042,0,898.2512425,9.611790829,
1590,21504.18012,21504.18012,0,3446.204584,16.13575275,
1591,36193.94849,36193.94849,0,1512.106275,11.91635864,
1600,354.3849514,354.3849514,0,2556.544586,0.197266768,
1601,2389.094286,2389.094286,0,1733.13809,0.901553995,
1602,205.2454598,205.2454598,0,2669.709409,0.119306151,
1603,394.7728063,394.7728063,0,1576.704691,0.135526079,
1604,1045.885647,1045.885647,0,3378.507242,0.769368397,
1605,179.8953805,179.8953805,0,1274.837162,0.04993442,
1606,865.7012949,865.7012949,0,1822.196567,0.343469816,
1607,9483.836706,9483.836706,0,1483.103554,3.062533365,
1608,236.7874216,236.7874216,0,1218.053048,0.062798622,
1609,15539.23509,15539.23509,0,1143.20565,3.867936048,
1612,290.5788461,290.5788461,0,311.1914325,0.019688694,
1613,290.5788461,290.5788461,0,,0,
1614,229.2911926,229.2911926,0,,0,
1615,322.9601346,322.9601346,0,3074.369205,0.216187323,
1616,463.4632515,463.4632515,0,2179.862511,0.219973159,
1617,852.8161538,852.8161538,0,2181.341681,0.40504605,
1618,238.9812642,238.9812642,0,2852.754639,0.148440894,
1619,14619.35535,14619.35535,0,1716.908044,5.465130585,
1620,13629.8509,13629.8509,0,851.6293125,2.527359325,
1621,9222.958201,9222.958201,0,2058.232754,4.133234171,
1622,732.1952186,732.1952186,0,3297.965807,0.525773052,
1623,6782.431537,6782.431537,0,16.718015,0.02468854,
1624,15026.92869,15026.92869,0,3423.356886,11.20076506,
1625,20040.48006,20040.48006,0,394.2543827,1.720322764,
1626,13390.6325,13390.6325,0,1202.095348,3.504816569,
1627,22495.18298,22495.18298,0,545.4987836,2.671828649,
1628,18189.83656,18189.83656,0,4186.367406,16.5802633,
1629,11730.16216,11730.16216,0,2660.811952,6.795845303,
1630,22568.66619,22568.66619,0,2045.334248,10.05068054,
1631,19934.68736,19934.68736,0,3688.653892,16.01041619,
1632,10530.42003,10530.42003,0,2670.735104,6.123529224,
1633,15621.27026,15621.27026,0,1008.002611,3.428493171,
1634,15081.71678,15081.71678,0,2665.918823,8.754331492,
1635,19472.83518,19472.83518,0,819.5166308,3.474659442,
1637,379.3032164,379.3032164,0,1450.872333,0.119823227,
1638,2183.413156,2183.413156,0,3253.025728,1.546495664,
1639,2277.438559,2277.438559,0,2372.426354,1.176426218,
1640,10334.02087,10334.02087,0,997.4408047,2.244304348,
1641,2541.525838,2541.525838,0,1428.859099,0.790695414,
1642,3275.1728,3275.1728,0,2826.810153,2.015840409,
1643,6735.037223,6735.037223,0,2470.485305,3.622826709,
1644,6440.86332,6440.86332,0,2320.395073,3.254103062,
1645,5979.494492,5979.494492,0,1998.68515,2.602160868,
1700,917.7904584,917.7904584,0,1193.899672,0.238581441,
1701,17624.56851,17624.56851,0,2765.912244,10.61407558,
1702,299.0684531,299.0684531,0,3081.788006,0.200677485,
1703,36697.56283,36697.56283,0,2611.086123,20.86333373,
1704,5101.345041,5101.345041,0,2733.224133,3.035884406,
1705,21386.48293,21386.48293,0,2692.499717,12.53777066,
1706,9619.445749,9619.445749,0,3094.153084,6.480628585,
1707,1073.237518,1073.237518,0,2020.205536,0.472081182,
1708,3807.736272,3807.736272,0,1954.231485,1.620198227,
1710,9766.810975,9766.810975,0,4241.933941,9.020735922,
1711,37194.21003,37194.21003,0,3411.998579,27.63181843,
1712,29980.5746,29980.5746,0,3267.775395,21.33130553,
1713,9785.417648,9785.417648,0,4026.702367,8.57934598,
1714,94149.78186,94149.78186,0,2778.707167,56.96228272,
1715,778.3905656,778.3905656,0,1388.904595,0.235393932,
1716,37490.1058,37490.1058,0,3448.081819,28.14618347,
1717,2183.846436,2183.846436,0,1511.896137,0.718901417,
1720,3700.75509,3700.75509,0,3296.563265,2.656299531,
1721,11518.6758,11518.6758,0,1622.364429,4.068892878,
1722,7421.654078,7421.654078,0,1480.47939,2.392370065,
1723,824.1559731,824.1559731,0,1693.543894,0.303900317,
1724,8195.707473,8195.707473,0,3403.262789,6.073055076,
1725,13197.78142,13197.78142,0,3683.192522,10.58401964,
1726,33336.41948,33336.41948,0,1833.593711,13.30905895,
1729,272.491153,272.491153,0,3265.005046,0.193714241,
1730,2886.103709,2886.103709,0,4154.454886,2.610665715,
1731,3094.745884,3094.745884,0,3518.775377,2.371056069,
1732,8586.893606,8586.893606,0,3022.23785,5.650540706,
1733,2388.004354,2388.004354,0,2223.270082,1.155986131,
1734,3031.755429,3031.755429,0,1334.125388,0.880675873,
1735,542.5527699,542.5527699,0,2242.690381,0.264933326,
1736,4015.519535,4015.519535,0,1432.44099,1.252402047,
1739,1494.326468,1494.326468,0,,0,
1740,2013.073591,2013.073591,0,2484.594362,1.089031477,
1741,1730.913933,1730.913933,0,2198.981679,0.828747766,
1742,14014.81279,14014.81279,0,2528.923456,7.716995927,
1743,2260.344969,2260.344969,0,3280.556258,1.614535136,
1744,2766.994099,2766.994099,0,1548.653188,0.933012988,
1745,1295.937366,1295.937366,0,3565.644733,1.006114406,
1748,556.615942,556.615942,0,2447.923182,0.29667347,
1749,5491.042815,5491.042815,0,3076.673978,3.678422361,
1750,1148.992757,1148.992757,0,1221.458651,0.305577481,
1751,13596.67176,13596.67176,0,2721.978867,8.058285461,
1752,4701.002424,4701.002424,0,2091.871494,2.141168091,
1753,13572.34319,13572.34319,0,2015.459277,5.95599255,
1754,2070.657745,2070.657745,0,3032.092567,1.367023759,
1755,3203.198884,3203.198884,0,1828.541985,1.275305189,
1800,35268.37814,35268.37814,0,2237.50675,17.18205593,
1801,23075.76291,23075.76291,0,345.6861726,1.736854195,
1802,55866.42017,55866.42017,0,1543.857948,18.77947587,
1803,105601.3372,105601.3372,0,752.102758,17.29306144,
1804,67821.35448,67821.35448,0,3987.201358,58.87893056,
1805,277350.3018,277350.3018,0,643.1977435,38.84171887,
1806,365299.829,365299.829,0,2878.12612,228.9204418,
1807,123925.5049,123925.5049,0,3560.719184,96.07794536,
1808,132550.9051,132550.9051,0,2918.349836,84.22583686,
1809,153397.628,153397.628,0,3284.017758,109.6855524,
1810,150446.2013,150446.2013,0,3749.594949,122.8261581,
1811,241285.5904,241285.5904,0,1889.63187,99.27362425,
1812,234580.3401,234580.3401,0,2219.007552,113.3380347,
1813,23342.46782,23342.46782,0,2585.28811,13.13956547,
1814,1758.33715,1758.33715,0,1879.692089,0.719638105,
1815,42990.62964,42990.62964,0,3606.443984,33.75812232,
1816,19165.57739,19165.57739,0,3174.96632,13.2490981,
1817,18787.83467,18787.83467,0,1800.260005,7.364397954,
1818,33800.43075,33800.43075,0,945.1866089,6.95608821,
1819,55368.35527,55368.35527,0,3632.86862,43.79621718,
1820,107193.3246,107193.3246,0,2380.98901,55.57128218,
1821,20999.15564,20999.15564,0,1836.305253,8.395991586,
1823,17460.83388,17460.83388,0,302.9512254,1.15176262,
1824,19968.71033,19968.71033,0,1773.713946,7.7118555,
1825,105496.388,105496.388,0,639.8968656,14.69849466,
1826,17241.70387,17241.70387,0,4173.228627,15.66670426,
1827,13892.71925,13892.71925,0,3440.417851,10.40695646,
1828,38359.48652,38359.48652,0,2198.078468,18.358672,
1829,51730.1327,51730.1327,0,1888.724115,21.27342436,
1830,5409.272363,5409.272363,0,3506.429975,4.129802712,
1831,109823.7599,109823.7599,0,3286.738471,78.59352032,
1832,155149.1679,155149.1679,0,1242.358992,41.96834507,
1833,4754.176175,4754.176175,0,1022.835086,1.058781085,
1834,15241.42191,15241.42191,0,2152.652811,7.143725554,
1835,22657.96873,22657.96873,0,1843.000985,9.092259579,
1836,171664.8566,171664.8566,0,1403.32828,52.45247168,
1837,225940.1751,225940.1751,0,1665.70547,81.94396205,
1838,83273.20353,83273.20353,0,2.831986412,0.051347786,
1839,181481.8341,181481.8341,0,2048.178582,80.9331168,
1840,90833.56151,90833.56151,0,2156.030008,42.64090659,
1841,108912.4514,108912.4514,0,20.1132422,0.476963233,
1842,182931.9769,182931.9769,0,1609.943011,64.12471035,
1843,146639.4289,146639.4289,0,28.89020419,0.922415639,
1844,451056.1928,451056.1928,0,1795.52663,176.3387615,
1845,238179.4958,238179.4958,0,397.4525872,20.61175566,
1846,291342.0197,291342.0197,0,466.9725819,29.62236945,
1847,452.3870846,452.3870846,0,,0,
1848,23576.45759,23576.45759,0,2164.86178,11.113069,
1849,6829.890528,6829.890528,0,1257.393906,1.869865547,
1850,239329.2194,239329.2194,0,3574.059921,186.2442354,
1851,19843.72556,19843.72556,0,2481.695183,10.72252174,
1852,3504.321608,3504.321608,0,2809.467871,2.143647205,
1853,164738.0386,164738.0386,0,2699.580614,96.83123642,
1854,185256.1622,185256.1622,0,2354.761926,94.98279686,
1855,120590.7553,120590.7553,0,1724.043956,45.26761726,
1856,14196.55137,14196.55137,0,,0,
1857,243984.2735,243984.2735,0,2044.890505,108.6318506,
1900,221769.0013,221769.0013,0,1752.601877,84.62708833,
1901,11066.49386,11066.49386,0,1729.998414,4.168511827,
1902,134010.5218,134010.5218,0,3898.734227,113.7595367,
1903,150799.2819,150799.2819,0,3004.219453,98.64071533,
1904,75216.91356,75216.91356,0,3022.445787,49.49932926,
1905,244520.5457,244520.5457,0,3535.906402,188.2527818,
1906,101572.7129,101572.7129,0,1179.741948,26.09091799,
1907,7810.850754,7810.850754,0,2005.351892,3.410469872,
1908,166255.5457,166255.5457,0,1258.121975,45.5432663,
1910,130662.7834,130662.7834,0,1317.946744,37.4951463,
1911,173065.7788,173065.7788,0,517.638811,19.50577982,
1912,177878.7266,177878.7266,0,1069.387181,41.41753722,
1913,277814.6564,277814.6564,0,2754.983467,166.647743,
1914,213204.5017,213204.5017,0,713.502104,33.12202755,
1915,206855.9568,206855.9568,0,2324.706515,104.7035604,
1916,325326.7167,325326.7167,0,3837.191533,271.8056583,
1917,324896.7554,324896.7554,0,1030.281001,72.88301854,
1918,388447.3301,388447.3301,0,1814.026979,153.4267792,
1919,359433.2257,359433.2257,0,2448.213689,191.5988191,
1922,27620.69607,27620.69607,0,2371.539436,14.2623226,
1923,17924.37911,17924.37911,0,2961.804092,11.55914563,
1924,16461.75049,16461.75049,0,3709.191436,13.29476144,
1925,55154.16868,55154.16868,0,2036.658697,24.45805317,
1926,120465.3318,120465.3318,0,558.5200305,14.64961191,
1927,117606.7636,117606.7636,0,1766.470853,45.2339028,
1928,14448.08964,14448.08964,0,1106.901527,3.482127746,
1929,93551.51503,93551.51503,0,1883.533997,38.3662696,
1930,18449.78635,18449.78635,0,1077.137144,4.327007315,
1931,17545.85588,17545.85588,0,1176.95858,4.496359452,
1932,5304.849773,5304.849773,0,1341.582488,1.549586257,
1933,17119.15451,17119.15451,0,2592.831748,9.664556585,
1934,18221.79353,18221.79353,0,2108.260598,8.364513745,
1935,6484.143125,6484.143125,0,3532.943278,4.987863306,
1936,13528.77432,13528.77432,0,2035.666,5.99639538,
1937,5071.333131,5071.333131,0,9.58E-05,1.05782E-07,
1940,400095.9315,400095.9315,0,1146.413499,99.86900248,
1941,313484.3649,313484.3649,0,4016.664511,274.1616656,
1942,167045.0095,167045.0095,0,4473.938382,162.7229427,
1943,380319.9715,380319.9715,0,2089.377329,173.0180032,
1944,50796.72074,50796.72074,0,3097.221863,34.25573407,
1945,519230.3084,519230.3084,0,2099.210808,237.3238442,
1946,281867.308,281867.308,0,2189.173608,134.3538751,
1947,538819.4377,538819.4377,0,284.4669254,33.37338963,
1948,463682.002,463682.002,0,654.7844827,66.10646031,
1949,315545.7897,315545.7897,0,533.4920393,36.65351414,
1950,395326.161,395326.161,0,527.6930636,45.42157885,
1951,573376.3811,573376.3811,0,1137.435079,142.0010981,
1952,491741.9699,491741.9699,0,487.7779769,52.22575781,
1953,510026.8469,510026.8469,0,376.5079216,41.81118158,
1954,396288.975,396288.975,0,798.3127999,68.88273277,
1955,580875.9862,580875.9862,0,9.79E-05,1.2382E-05,
1956,490418.2693,490418.2693,0,53.78443993,5.743129069,
1957,540194.6237,540194.6237,0,622.0023147,73.15896353,
1958,440354.1111,440354.1111,0,1363.785762,130.7595728,
1959,300112.311,300112.311,0,1500.583322,98.05487988,
1960,575404.9259,575404.9259,0,2296.751445,287.7483615,
1961,450520.2815,450520.2815,0,507.6081759,49.79299403,
1962,583195.0861,583195.0861,0,9.79E-05,1.24315E-05,
1963,584528.8705,584528.8705,0,224.0140586,28.51061112,
2000,1425.972247,1425.972247,0,,0,
2001,4238.426692,4238.426692,0,,0,
2002,1425.054735,1425.054735,0,4653.344082,1.443849736,
2003,1988.722274,1988.722274,0,1416.580796,0.613395765,
2004,3371.119538,3371.119538,0,2275.596507,1.670300829,
2007,51.87985583,51.87985583,0,,0,
2008,2494.484712,2494.484712,0,601.7393706,0.326824466,
2009,2494.484712,2494.484712,0,,0,
2010,616.5950504,616.5950504,0,3023.337812,0.405893406,
2011,89.71329405,89.71329405,0,382.1020559,0.007463825,
2012,279.8578862,279.8578862,0,165.3078129,0.010072939,
2013,191.1882052,191.1882052,0,504.6856164,0.021009093,
2014,603.2131831,603.2131831,0,831.2943078,0.109181968,
2015,1183.440121,1183.440121,0,3546.512266,0.913846053,
2018,420.1839448,420.1839448,0,1223.35643,0.111922589,
2019,9381.628605,9381.628605,0,2183.71938,4.460672619,
2020,2286.527323,2286.527323,0,1994.055831,0.992747941,
2021,2705.597373,2705.597373,0,3679.469132,2.167572428,
2022,11382.07584,11382.07584,0,3578.416836,8.868245131,
2023,9255.789928,9255.789928,0,1256.982391,2.533191188,
2025,11172.65958,11172.65958,0,4344.882345,10.56963214,
2026,7375.956133,7375.956133,0,2028.961518,3.258497716,
2027,8119.808295,8119.808295,0,3451.741882,6.102522279,
2028,18021.248,18021.248,0,183.7583155,0.721036334,
2029,21301.87336,21301.87336,0,215.4389697,0.999234333,
2030,12937.37715,12937.37715,0,2868.473144,8.080203762,
2031,10391.73653,10391.73653,0,70.32231944,0.159113343,
2032,9702.648615,9702.648615,0,3045.515119,6.433930259,
2033,14668.2809,14668.2809,0,598.1554361,1.9103747,
2034,12237.03722,12237.03722,0,1466.247345,3.906688691,
2035,8704.995117,8704.995117,0,,0,
2036,3197.028072,3197.028072,0,2276.798499,1.584879806,
2037,9502.677365,9502.677365,0,2929.600857,6.06149462,
2100,5702.006081,5702.006081,0,2669.389188,3.314094278,
2101,8848.234155,8848.234155,0,2764.800195,5.326545536,
2102,14994.98665,14994.98665,0,2838.226947,9.266558849,
2103,25123.14378,25123.14378,0,2744.670376,15.01375983,
2104,10069.21902,10069.21902,0,1840.827468,4.035842033,
2105,18152.72341,18152.72341,0,1614.085826,6.37960368,
2107,47391.72842,47391.72842,0,2228.492915,22.99530062,
2108,908.3049551,908.3049551,0,3975.859062,0.78629941,
2109,8112.010335,8112.010335,0,48.96561007,0.086485829,
2110,8302.976853,8302.976853,0,3766.175328,6.808628633,
2113,23011.95945,23011.95945,0,4798.639452,24.04346224,
2114,17217.36161,17217.36161,0,2245.074727,8.416328681,
2115,35266.5043,35266.5043,0,1766.029357,13.56080958,
2116,17681.73054,17681.73054,0,1907.08022,7.342078359,
2117,14694.32541,14694.32541,0,5231.574169,16.73814499,
2118,19316.27193,19316.27193,0,3962.876434,16.66706493,
2119,17014.59473,17014.59473,0,1872.869857,6.938322696,
2120,18777.54526,18777.54526,0,2247.362869,9.188345227,
2123,2920.698212,2920.698212,0,3115.103518,1.9809999,
2124,1869.410342,1869.410342,0,2409.898136,0.980908759,
2125,1388.069051,1388.069051,0,3095.683699,0.935605868,
2126,2343.97476,2343.97476,0,4632.314648,2.364156747,
2127,608.8624651,608.8624651,0,1598.870673,0.21196191,
2128,8474.646514,8474.646514,0,1166.018768,2.151554834,
2129,4099.721087,4099.721087,0,1.01E-04,9.00645E-08,
2130,753.300053,753.300053,0,2935.726901,0.481514019,
2131,817.1870927,817.1870927,0,3000.047546,0.533795517,
2132,341.9531006,341.9531006,0,81.71578038,0.00608412,
2133,2493.676992,2493.676992,0,3167.161283,1.719632576,
2134,599.2848981,599.2848981,0,3879.538221,0.506219248,
2135,10947.83843,10947.83843,0,1665.218925,3.969401258,
2136,8031.634141,8031.634141,0,196.4870551,0.343607905,
2137,2675.49325,2675.49325,0,3080.572049,1.794570465,
2138,12764.001,12764.001,0,491.8338581,1.366880468,
2139,13879.62184,13879.62184,0,1.01E-04,3.04914E-07,
2140,14981.85881,14981.85881,0,1.01E-04,3.29128E-07,
2141,10425.74415,10425.74415,0,2470.771012,5.608734032,
2142,1677.584018,1677.584018,0,2373.037629,0.866790595,
2143,25017.61956,25017.61956,0,2034.47501,11.08213992,
2144,30510.54336,30510.54336,0,52.09189978,0.346055235,
2145,21548.49581,21548.49581,0,1307.304334,6.133649375,
2146,15684.5379,15684.5379,0,1881.217628,6.424451477,
2147,8461.65152,8461.65152,0,3895.650675,7.1772889,
2148,36980.90885,36980.90885,0,2057.299839,16.56534396,
2149,10874.0555,10874.0555,0,3302.19533,7.818430677,
2150,16842.85149,16842.85149,0,4521.172026,16.58028291,
2151,28163.45994,28163.45994,0,3117.593258,19.11748451,
2153,12528.39883,12528.39883,0,923.2394408,2.518460857,
2154,1949.444521,1949.444521,0,3095.619133,1.31396467,
2155,24168.54983,24168.54983,0,3362.512515,17.69456081,
2156,5567.355321,5567.355321,0,2735.957623,3.316527417,
2157,11592.31353,11592.31353,0,4217.551468,10.64524829,
2158,7952.856278,7952.856278,0,3353.119819,5.806273543,
2161,17553.59071,17553.59071,0,4495.984588,17.18367568,
2162,6395.328831,6395.328831,0,4429.411981,6.167856221,
2163,12519.88609,12519.88609,0,3086.166116,8.412885184,
2164,9522.154691,9522.154691,0,3539.846183,7.339135553,
2165,10955.96954,10955.96954,0,3346.808053,7.983749594,
2166,10124.09251,10124.09251,0,2042.022407,4.501340788,
2167,8798.784118,8798.784118,0,,0,
2170,755.4959175,755.4959175,0,,0,
2171,2084.044774,2084.044774,0,2844.145915,1.290577842,
2200,5040.282447,5040.282447,0,3446.999999,3.782870228,
2201,44495.26372,44495.26372,0,1163,11.26727218,
2202,18610.48625,18610.48625,0,1799,7.289775763,
2203,18650.02277,18650.02277,0,2181,8.856463102,
2204,10677.23694,10677.23694,0,3027.697373,7.03876766,
2205,12823.69067,12823.69067,0,4029,11.2495613,
2206,3885.45377,3885.45377,0,2764.604725,2.338837656,
2207,1251.6909,1251.6909,0,2728.697903,0.743665848,
2208,26253.82354,26253.82354,0,1572.770085,8.990484313,
2209,9371.040035,9371.040035,0,2753.107462,5.617411545,
2210,22360.57779,22360.57779,0,3670.503762,17.87038794,
2211,11773.02507,11773.02507,0,1394.877518,3.57560412,
2212,13544.18123,13544.18123,0,2287.117702,6.744760878,
2213,16959.5044,16959.5044,0,2998.537808,11.0725582,
2214,18735.86974,18735.86974,0,3758.240498,15.33146698,
2215,15475.10693,15475.10693,0,2450.721759,8.257583063,
2216,9607.740378,9607.740378,0,2296.486968,4.804083307,
2217,2011.764556,2011.764556,0,472.636337,0.207028219,
2218,27320.35588,27320.35588,0,1.02E-04,6.07764E-07,
2298,31368.65553,31368.65553,0,325.6750323,2.224362965,
2299,18323.10941,18323.10941,0,2505.315498,9.995094061,
2300,20007.00451,20007.00451,0,897.0346873,3.907658411,
2301,16619.34908,16619.34908,0,2997.979623,10.84845701,
2302,16770.36797,16770.36797,0,3837.585869,14.01283421,
2303,13334.40766,13334.40766,0,2186.49463,6.348153638,
2304,13905.18849,13905.18849,0,2461.442488,7.452326241,
2305,43415.43491,43415.43491,0,987.7635605,9.337324286,
2306,13051.0073,13051.0073,0,1347.840935,3.830081015,
2307,39794.33757,39794.33757,0,109.0329778,0.944722891,
2308,18046.44517,18046.44517,0,2930.029553,11.51301188,
2309,13945.46645,13945.46645,0,1439.031804,4.369469611,
2310,9201.723942,9201.723942,0,641.5684265,1.285397552,
2311,49895.98309,49895.98309,0,2661.214893,28.91151266,
2312,17250.71017,17250.71017,0,2121.574659,7.968757,
2313,27205.69118,27205.69118,0,2865.696658,16.97521435,
2314,29634.99657,29634.99657,0,1369.453508,8.836442582,
2315,21641.36092,21641.36092,0,15.08202321,0.071067241,
2316,12408.40798,12408.40798,0,2026.183175,5.474192367,
2318,7481.038597,7481.038597,0,3673.188397,5.983156805,
2319,6392.468079,6392.468079,0,3276.302826,4.560136998,
2320,689.8597453,689.8597453,0,1675.998572,0.251744351,
2321,4713.451686,4713.451686,0,1056.629584,1.084394014,
2322,5855.064558,5855.064558,0,2364.101467,3.01386008,
2323,3404.31613,3404.31613,0,2727.460133,2.021685422,
2324,5409.145497,5409.145497,0,4003.192855,4.714769462,
2325,12635.06601,12635.06601,0,3981.126166,10.95238601,
2328,6063.45323,6063.45323,0,1.00E-06,1.32022E-09,
2329,5173.506393,5173.506393,0,942,1.061111884,
2330,10089.9548,10089.9548,0,1.00E-06,2.19692E-09,
2331,14520.94887,14520.94887,0,1.00E-06,3.1617E-09,
2334,11145.61136,11145.61136,0,2567.149228,6.229888816,
2335,3452.022873,3452.022873,0,981.7953215,0.737938057,
2336,3767.181701,3767.181701,0,2411.49585,1.978009497,
2337,7899.782003,7899.782003,0,1.12E-04,1.92752E-07,
2338,6265.180743,6265.180743,0,2169.246557,2.959155633,
2339,6537.416607,6537.416607,0,3210.002718,4.569165066,
2340,27250.36958,27250.36958,0,0.607965824,0.003607255,
2341,14961.30512,14961.30512,0,493.8977028,1.608910077,
2342,22344.64819,22344.64819,0,1.12E-04,5.45202E-07,
2343,12411.87067,12411.87067,0,6.804434505,0.01838885,
2346,13885.61129,13885.61129,0,3961.203291,11.97615534,
2347,17775.65665,17775.65665,0,3716.454511,14.38400284,
2348,13394.079,13394.079,0,5420.116026,15.8069007,
2349,4139.748881,4139.748881,0,1316.735235,1.186855209,
2350,14784.03675,14784.03675,0,4062.26405,13.07634796,
2351,7654.141648,7654.141648,0,2659.46514,4.432166662,
2352,4123.791726,4123.791726,0,3440.30807,3.089010203,
2353,12615.32594,12615.32594,0,2716.453677,7.461498654,
2356,22582.80319,22582.80319,0,1916.145856,9.421752673,
2357,16213.58365,16213.58365,0,10.99703407,0.038822176,
2358,23431.70804,23431.70804,0,2435.18783,12.42400729,
2359,8852.687986,8852.687986,0,1042.080088,2.008637382,
2360,11801.09022,11801.09022,0,3384.261344,8.69583538,
2361,9911.862556,9911.862556,0,3271.678014,7.060754514,
2362,3371.195959,3371.195959,0,2397.629288,1.759913482,
2363,2216.017819,2216.017819,0,2647.020545,1.27719099,
2366,1115.674223,1115.674223,0,2363.396939,0.574115607,
2367,18519.3463,18519.3463,0,1709.553722,6.893403357,
2368,16406.45058,16406.45058,0,2530.063739,9.037980139,
2369,1244.762824,1244.762824,0,4.406918684,0.001194392,
2370,6324.009218,6324.009218,0,3068.863947,4.225668413,
2371,4208.650245,4208.650245,0,1066.605242,0.977398876,
2372,4378.45981,4378.45981,0,2872.936688,2.738878133,
2373,4914.35708,4914.35708,0,2258.526235,2.416668797,
2374,4175.575998,4175.575998,0,2218.178992,2.016685919,
2375,1759.969004,1759.969004,0,3324.420645,1.273932084,
2376,4510.588617,4510.588617,0,2011.3055,1.97531584,
2377,604.8943128,604.8943128,0,3229.741432,0.425375568,
2380,22392.29967,22392.29967,0,2547.701181,12.42145504,
2381,20785.13109,20785.13109,0,4634.209866,20.97267134,
2382,9717.059662,9717.059662,0,1705.138607,3.607612164,
2383,17820.92806,17820.92806,0,1967.313659,7.633596673,
2384,10252.66646,10252.66646,0,1051.702311,2.347766725,
2385,6327.073548,6327.073548,0,1209.417554,1.666112936,
2386,4390.785688,4390.785688,0,1257.839948,1.202521664,
2387,3156.698356,3156.698356,0,2458.676874,1.689895409,
2390,16895.13941,16895.13941,0,3235.15523,11.90096531,
2391,13581.54289,13581.54289,0,1288.937894,3.811591826,
2392,11071.88795,11071.88795,0,1944.881209,4.688566152,
2393,14572.43764,14572.43764,0,3482.980018,11.05117545,
2394,17133.58605,17133.58605,0,2728.750928,10.17975796,
2395,19540.90425,19540.90425,0,2507.201134,10.6674132,
2396,12160.45806,12160.45806,0,1485.145696,3.93227861,
2397,20905.06963,20905.06963,0,1842.728473,8.387610419,
2398,14482.52574,14482.52574,0,3095.219417,9.760252112,
2500,11074.01543,11074.01543,0,1492.720173,3.599223469,
2501,11118.91772,11118.91772,0,5120.755299,12.39714912,
