num_opportunities,Base 30 Mins,30 Mins,Base 45 Mins,45 Mins,Base 60 Mins,60 Mins,TZ16_CODE,,TZ16_NAME,Tz16_Area
831,357179.9492,0,781191.2793,0,1227997.447,1850.553,831,YES,Rozelle_Easton Pk,365015.4745
832,199618.2204,0,645232.3255,0,1077406.531,0,832,YES,Rozelle Yard,96978.97408
833,103592.7975,0,571484.6019,0,977630.0691,0,833,YES,Lilyfield_Balmain Rd and Grove St,401654.8782
834,63069.5518,0,568798.6764,0,971616.0308,0,834,YES,Leichhardt Oval,555436.2956
835,89477.86916,0,552964.4981,0,921653.9714,0,835,YES,Lilyfield_War Memorial Pk,161148.676
836,518818.8523,0,979112.559,0,1414478.691,0,836,YES,White Bay Power Station,37850.17683
837,321856.3721,0,748248.5443,0,1178496.353,1850.553,837,YES,Rozelle_Sydney Boathouse,132878.8567
894,51928.88133,0,705302.0313,0,1377564.187,0,894,YES,Burwood_Gladstone St,72964.19849
895,145127.786,0,857636.6571,0,1467284.923,0,895,YES,Burwood Station_North,105403.0716
896,176718.4346,0,952114.3194,0,1531125.306,2231.027,896,YES,Burwood Station_South,69837.56042
897,23169.80687,0,300402.0147,0,982613.3034,0,897,YES,Canterbury Station_North,351661.5087
898,41809.86012,0,591808.1895,0,1170011.639,0,898,YES,Ashfield RSL Club,237934.8465
899,12857.48746,0,174504.9015,0,910148.9382,0,899,YES,Hurlstone Park Station,394826.9577
900,27785.45773,0,390847.6828,0,921892.3378,0,900,YES,Ashfield_Frederick St and Henry St,488695.4132
901,29041.80729,0,444396.933,0,1013672.794,0,901,YES,Ashfield_Chandos St and Loftus St,299709.622
902,26317.4903,0,413901.3082,0,1030705.001,0,902,YES,Ashfield Station_North,480600.4655
903,38538.35864,0,529953.415,0,1031875.76,0,903,YES,Ashfield Park,300307.4997
904,83543.23544,0,802869.4816,0,1337769.457,2714.802,904,YES,Ashfield Station_South,205511.6031
905,17920.70115,0,166631.2083,0,938368.7215,0,905,YES,Ashfield,508461.7939
906,20968.1374,0,200650.4708,0,948332.641,0,906,YES,Masonic Hospital,531286.0637
907,16153.59611,0,131280.0207,0,847171.7857,0,907,YES,Canterbury Boys High School,610289.0042
910,114709.0538,0,781465.2439,0,1404221.448,5856.183,910,YES,Burwood Park,353991.461
911,28281.78043,0,560803.6623,0,1085209.325,0,911,YES,Burwood Girls High School,567651.6358
912,23326.95558,0,447675.0527,0,951361.4914,0,912,YES,Croydon_Byron St and Bay St,410270.4561
913,196519.514,0,907269.33,0,1503592.911,2977.714,913,YES,Burwood_Elsie St,86057.71709
914,29271.68993,0,514215.8523,0,1078164.527,0,914,YES,Burwood_Lucas Rd and Queen St,325008.596
915,99848.96027,0,808533.8844,0,1437621.039,0,915,YES,Burwood Plaza,124940.111
916,29655.64642,0,453141.8433,0,1086950.43,0,916,YES,Croydon Public School,332389.1386
917,64347.45006,0,767406.1855,0,1381109.795,0,917,YES,Burwood_Burwood Rd and Clarence St,250328.7553
918,40422.17681,0,609807.6371,0,1238590.6,0,918,YES,Burwood East,135314.3525
919,28514.24947,0,409162.0072,0,1064059.093,0,919,YES,Croydon Station_North,218232.3027
920,30809.14449,0,499685.6842,0,1131263.098,0,920,YES,Burwood_Angelo St and Minna St,420843.6049
921,46915.62853,0,711641.1541,0,1302510.075,0,921,YES,Croydon Station_South,436689.5217
922,34691.90792,0,479364.7243,0,1125036.011,0,922,YES,Burwood_Weldon St and Ethel St,404860.9061
924,32575.10982,0,477987.0439,0,1053112.876,0,924,YES,Canterbury Station_South,141384.1223
925,12529.0658,0,86046.12811,0,801252.9928,0,925,YES,Chubb,967983.4866
926,15021.28497,0,112625.564,0,856359.6378,0,926,YES,Canterbury Park Racecourse,475014.9017
927,24950.53088,0,396106.8466,0,988816.9335,0,927,YES,Hurlstone Memorial Reserve,257560.7896
928,11503.20769,0,332586.4434,0,955232.7792,0,928,YES,Hurlstone Park_Edgeware School,433586.1321
931,26392.8796,0,171970.9933,0,953439.7848,0,931,YES,Burwood Heights_Badminton Rd and Hume Hwy,520970.113
932,20695.09829,0,115037.8484,0,909519.7337,0,932,YES,Henley Park,725155.5388
933,25714.87172,0,162365.6849,0,968801.7258,0,933,YES,Croydon_Wesley Private Hospital,348468.7581
934,23296.07075,0,98402.98897,0,885476.0545,0,934,YES,Croydon Park_Beaufort St and Kater Pl,554213.7156
935,22919.66061,0,93269.49185,0,889589.7007,0,935,YES,Croydon Park_Portland St and Georges River Rd,871352.3117
936,25618.95966,0,92543.58237,0,881063.0242,0,936,YES,Croydon Park,943867.5878
939,189359.4944,0,818556.1294,0,1311662.708,644.872,939,YES,Lewisham Station_South,511547.501
940,30557.73152,0,485873.7357,0,981646.1721,0,940,YES,Dulwich Hill_Johnson Park,327875.5579
941,32064.00654,0,483219.2264,0,988115.2822,0,941,YES,Dulwich Hill Pigott St,351866.7734
942,15466.0436,0,239318.2241,0,883248.2187,0,942,YES,Dulwich High School,375386.8764
943,18569.85785,0,164341.1247,0,860307.5907,0,943,YES,Dulwich Hill_Dixon Av and Elizabeth Av,351426.7734
944,24252.20715,0,554512.9195,0,997943.1856,0,944,YES,Dulwich Hill Station_North,350826.6592
945,28941.79688,0,529355.3216,0,994329.0231,0,945,YES,Dulwich Hill_Terrace Rd and Consett St,228642.6686
946,22446.75905,0,574668.8653,0,1008806.426,5856.183,946,YES,Dulwich Hill Station_South,199292.3697
949,13925.48949,0,410469.6994,0,827276.4908,0,949,YES,Dobroyd Pt Primary School,652429.912
950,86729.2905,0,670059.9757,0,1096811.785,0,950,YES,Haberfield,929737.3777
951,36406.37924,0,560365.9245,0,978930.2915,0,951,YES,Haberfield_Marion St and Ramsay Rd,796042.1586
952,113352.9039,0,821006.4926,0,1295351.902,2714.801,952,YES,Summer Hill Station_North,349592.8768
953,124479.3289,0,832861.8357,0,1327212.416,1748.738,953,YES,Summer Hill Station_South,109748.0237
954,41311.49033,0,635736.6612,0,1127839.701,0,954,YES,Allied Mills,248630.2056
955,22205.10214,0,334842.8533,0,973206.3689,0,955,YES,Summer Hill_Henson St and Junction Rd,382112.2633
958,30960.7446,0,337385.5985,0,1059638.862,0,958,YES,Homebush Park Business Centre,944379.1145
959,9915.839012,0,37987.78894,0,260117.7616,0,959,YES,Campus Business Park,294570.243
960,13768.20939,0,103004.2649,0,732007.78,0,960,YES,Courallie Ave and Telopea Ave,185105.1296
961,28828.62887,0,212322.5378,0,1035014.44,0,961,YES,Flemington Markets_Flemington Station,710720.0433
962,13431.31515,0,124561.9885,0,875961.7094,0,962,YES,Db Business Park,220747.9446
963,59156.79148,0,619125.6141,0,1339829.706,0,963,YES,Homebush Station_North,122450.185
964,39832.54193,0,367446.4468,0,1229459.705,0,964,YES,Homebush West Public School,248440.5456
965,17946.22328,0,147829.4874,0,924957.8124,0,965,YES,Homebush Boys High School,382803.2204
966,26131.92132,0,188764.4045,0,1056219.144,0,966,YES,Homebush Station_South,446590.4539
967,35399.70113,0,283151.5521,0,1113002.758,0,967,YES,Homebush_Parramatta Rd and Crane St,139223.9405
968,39253.08478,0,491148.0535,0,1193329.151,0,968,YES,Powells Creek,141406.6477
969,93465.79358,0,841825.4757,0,1504763.451,1587.639,969,YES,Strathfield Station_North,163878.6773
970,150778.6139,0,963034.5219,0,1582930.62,7055.751,970,YES,St John Of God Hospital Burwood,235445.6988
971,99679.65768,0,916183.5849,0,1558722.654,2231.027,971,YES,Strathfield Station_South,70705.7051
972,10677.46171,0,72895.28443,0,699151.1288,0,972,YES,St Patricks College,901608.2298
973,20651.81091,0,208951.4775,0,1096784.194,0,973,YES,Strathfield Girls High School,573541.8492
974,53872.16381,0,728534.6395,0,1431634.64,0,974,YES,Strathfield_Saint Peter and Paul Cathedral,581261.3341
975,29532.68729,0,534582.1836,0,1214880.43,0,975,YES,Santa Sabina College,262502.5912
976,2113.309602,0,13759.99125,0,74366.28537,0,976,YES,Strathfield_Australia Post Letter Centre,446873.1917
977,10954.87923,0,92666.54133,0,827430.6006,0,977,YES,Chalmers Rd School,518717.0111
978,3082.518626,0,47298.88535,0,441928.9163,0,978,YES,Strathfield South High School,916381.3426
979,22360.2746,0,305439.6761,0,1114099.999,0,979,YES,Strathfield_Kingsland Rd and Llandilo Av,493280.1745
980,30688.75731,0,350625.0985,0,1137815.531,0,980,YES,Burwood_Emu St and Angel Rd,249419.6375
981,9729.719471,0,96835.99875,0,801889.1549,0,981,YES,Strathfield_Wallis Rd and Augusta St,555786.4694
982,23459.46316,0,169173.0109,0,1008634.853,0,982,YES,Strathfield South Primary School,471142.047
983,23665.96317,0,150244.7725,0,972884.6662,0,983,YES,Strathfield_SouthDean St and Water St,889224.308
984,3024.268264,0,12855.52184,0,61473.06814,0,984,YES,Enfield Marsharlling Yards_East Side,1617298.52
999,37481.17119,0,147152.3533,0,729847.5041,0,999,YES,Wentworthville_Veron St,239941.6907
1000,9102.390479,0,56052.59302,0,200462.0382,0,1000,YES,Girraween Public School,883282.1354
1001,5976.302988,0,30657.73225,0,149756.5835,0,1001,YES,Girraween Industrial Area,1107355.414
1002,10370.90003,0,63756.01429,0,198836.5795,0,1002,YES,Girraween High School,752986.3701
1003,13588.61627,0,121235.4097,0,414755.8403,0,1003,YES,Pendle Hill Station_South,356557.2264
1004,3823.204548,0,50348.80606,0,171188.289,0,1004,YES,Pendle Hill_West,769744.5421
1005,4097.453189,0,98114.86597,0,240782.8696,0,1005,YES,Wentworthville_Layton St and Dunmore St,751410.1338
1006,46838.22196,0,174437.3046,0,860006.2693,0,1006,YES,Wentworthville Station_South,249561.5135
1007,103879.3089,0,637266.7857,0,1303767.168,0,1007,YES,Westmead Station_South,322920.2668
1008,4167.539356,0,70266.2582,0,175314.4454,0,1008,YES,Pendle Hill_East,583631.7697
1009,76153.40605,0,371765.5182,0,1135935.004,0,1009,YES,Westmead_M.J. Bennett Reserve,461530.8443
1010,31374.42986,0,150772.2737,0,347676.2751,0,1010,YES,Westmead,561106.992
1011,50970.11379,0,172544.1,0,844267.114,0,1011,YES,Westmead_Hawkesbury Rd and Amos St,605146.9479
1012,22159.26602,0,126103.1185,0,319813.0138,0,1012,YES,Wentworthville_Smith st and Garfield st,381183.172
1013,64062.24201,0,198821.9335,0,821857.6974,0,1013,YES,Mays Hill Cemetery,356026.5045
1014,898.8967064,0,61095.37149,0,130128.8617,0,1014,YES,The Kings School,2182612.907
1015,58984.21447,0,148137.2105,0,496476.3765,0,1015,YES,North Parramatta,261032.6389
1016,36750.03388,0,106351.9859,0,314171.8575,0,1016,YES,North Parramatta_Belmore Park,592381.6039
1017,49383.04319,0,107853.5443,0,322515.8889,0,1017,YES,North Parramatta_Bellevue St and Burnside St,271917.5018
1018,54884.15701,0,124455.7443,0,366546.2699,0,1018,YES,Parramatta Correctional Centre,476675.2838
1019,81522.84738,0,201683.3145,0,951475.6448,0,1019,YES,North Parramatta_O'Connell St and Albert St,227143.8013
1020,52767.19291,0,124634.1673,0,364288.2727,0,1020,YES,North Parramatta_Buller St and Isabella St,387460.2697
1021,60585.03934,0,146962.1546,0,697128.5593,0,1021,YES,North Parramatta_Albert St and Sorrell St,144380.4524
1022,34607.63273,0,95643.97038,0,264136.6935,0,1022,YES,Parramatta_Webb St and Isabella St,764352.7157
1023,81270.30756,0,205120.8385,0,935330.7788,0,1023,YES,Parramatta_St Patricks Primary School,118149.561
1024,65851.11667,0,162874.2953,0,768423.6764,0,1024,YES,Parramatta_Grose St and Sorrell St,128574.5236
1025,89622.21987,0,251604.3692,0,1017261.339,0,1025,YES,Parramatta_Parramatta Stadium,342870.802
1026,80045.71793,0,306247.5953,0,1029765.633,0,1026,YES,Marsden Rehabilitation Centre,124479.9525
1027,70649.88282,0,204160.7584,0,929514.8603,0,1027,YES,Macarthur Girls High School,380438.5292
1028,56813.14789,0,130031.8966,0,480998.6837,0,1028,YES,Parramatta_Broughton St,296580.8431
1029,66460.97588,0,144025.129,0,523666.6064,0,1029,YES,Parramatta_Morton St and Pemberton Ln,348565.613
1030,222862.4044,0,871196.4898,0,1527692.63,0,1030,YES,Parramatta_Horwood Pl and Macquarie St,47906.33718
1031,17856.72843,0,311150.2268,0,914630.178,0,1031,YES,Darling Mills State Forest North Rocks,1660079.014
1032,2647.176045,0,46887.90026,0,239977.7665,0,1032,YES,Westfield North Rocks,1198126.155
1033,4836.413884,0,35800.92221,0,211301.9186,0,1033,YES,Pure Milk,937373.9999
1034,4410.515376,0,17769.50635,0,89989.98115,0,1034,YES,North Rocks,1131453.961
1035,8649.905449,0,70540.97556,0,178840.2496,0,1035,YES,North Rocks_Speers Road Reserve,439774.6156
1036,81009.52209,0,260727.7579,0,1016788.807,0,1036,YES,Westmead_WSU Westmead Campus,181182.5058
1037,33645.21563,0,130475.2459,0,729601.7144,0,1037,YES,Westmead_Darcy Rd and Bridge Rd,119639.7488
1038,14819.00457,0,131507.5955,0,708374.6713,0,1038,YES,Northmead,538215.5561
1039,12740.14451,0,115160.8641,0,578421.0578,0,1039,YES,Baulkham Hills_The Willows Retirement Village,528877.2207
1040,7906.143347,0,79300.09982,0,237299.1093,0,1040,YES,Northmead Plaza,1254810.465
1041,26806.8481,0,117548.4535,0,375155.752,0,1041,YES,Moxham Park,641214.1911
1042,26846.9407,0,111922.273,0,262767.8635,0,1042,YES,Northmead_Arthur Phillip Park,550905.8742
1043,51519.96806,0,118130.8026,0,308374.9534,0,1043,YES,James Ruse Business Park,186040.5439
1044,41989.39842,0,155265.7093,0,588826.2459,0,1044,YES,Coca-Cola,676133.6599
1045,54306.97248,0,165712.9216,0,855890.0855,0,1045,YES,Westmead Hospital,649945.6051
1046,55578.42776,0,166334.2191,0,769574.4947,0,1046,YES,Westmead Private Hospital,148187.1448
1047,38067.32171,0,131271.9087,0,720714.726,0,1047,YES,Westmead_Railway St and Water St,181213.9116
1048,85503.28959,0,347186.6173,0,1084773.472,0,1048,YES,Westmead Station_North,266066.7725
1049,87658.835,0,625785.7538,0,1252087.183,0,1049,YES,Parramatta CBD_Phillip St and Marsden St,78983.36438
1050,116456.3608,0,703984.6922,0,1359188.393,0,1050,YES,Garfield Barwick Law Courts Building,51132.11797
1051,66854.3384,0,162546.8643,0,823976.6472,0,1051,YES,Parramatta Regional Park,547205.4535
1052,93658.88147,0,620315.1925,0,1286554.51,0,1052,YES,Parramatta CBD_Crowne Plaza,86733.72565
1053,108129.7316,0,608709.0245,0,1287319.922,0,1053,YES,St. John's Cathedral,85431.14473
1054,92655.14738,0,602755.8594,0,1275241.576,0,1054,YES,Parramatta_Octagon Building,67697.42272
1055,148631.0872,0,820261.2316,0,1544090.405,0,1055,YES,Parramatta Station_North,53897.1915
1056,95825.51882,0,418750.3657,0,1177859.883,0,1056,YES,Parramatta High School,344678.4049
1057,126922.6238,0,522186.9116,0,1377311.945,0,1057,YES,Parramatta Public School,77315.70672
1058,110225.3007,0,563009.9301,0,1313881.579,0,1058,YES,Westfield Parramatta CBD,109789.4487
1059,146307.3087,0,740863.6442,0,1457460.057,0,1059,YES,Parramatta Station_South,75871.99855
1060,77207.34782,0,221725.6685,0,1006900.492,0,1060,YES,Queens Wharf Park,301706.7553
1061,85316.49355,0,225399.477,0,968265.298,0,1061,YES,Elizabeth Farmhouse Rosehill,383328.797
1062,97162.75456,0,307312.3631,0,1189617.306,0,1062,YES,Harris Park_Albion St and Una St,120060.9643
1063,67267.35253,0,207589.0116,0,947457.8146,0,1063,YES,Parramatta_Bobart St and Glebe St,329486.1951
1064,66058.99644,0,205201.557,0,913588.907,0,1064,YES,Parramatta_Inkerman St and Dixon St,147740.6412
1065,73454.92444,0,245110.3321,0,1015040.48,0,1065,YES,Parramatta_High St and Raymond St,129743.5272
1066,56402.91845,0,180108.9043,0,774322.4861,0,1066,YES,Mays Hill,312357.4532
1067,57423.8132,0,170447.2483,0,514139.6301,0,1067,YES,Harris Park,347132.6229
1068,10124.45253,0,93201.19194,0,234143.5774,0,1068,YES,Rosehill Station,983029.404
1069,68965.06908,0,235276.4988,0,938367.5985,0,1069,YES,Harris Park Station,138733.8676
1070,35384.52513,0,130584.8165,0,335645.8441,0,1070,YES,Rosehill,271800.319
1071,6178.728176,0,21343.10853,0,109862.7904,0,1071,YES,Rosehill_Industrial Area,451611.7412
1072,52835.72444,0,138681.6709,0,522728.0704,0,1072,YES,Holroyd_Marsden St and Meehan St,274156.3082
1073,73372.34963,0,265770.9331,0,1007351.741,0,1073,YES,Parramatta Ferry Wharf,36970.51865
1074,88433.29057,0,596221.7457,0,1253946.916,0,1074,YES,Parramatta - Arthur Phillip High School,47318.77532
1075,15819.99323,0,130342.8303,0,279683.3273,0,1075,YES,Johnstons Bridge Winston Hills,698285.1309
1076,23782.44483,0,159314.4003,0,562664.368,0,1076,YES,Toongabbie Station_East,1121578.712
1077,25795.0312,0,113909.318,0,264526.6033,0,1077,YES,Baxter Healthcare,1169546.1
1078,10063.02952,0,75941.79826,0,208715.1299,0,1078,YES,Binalong Park,661281.8787
1079,17015.85571,0,128298.0906,0,285622.2566,0,1079,YES,Constitution Hill,539915.8759
1080,2587.797101,0,63376.76505,0,189396.8836,0,1080,YES,Pendle Hill High School,699131.2533
1081,29735.58054,0,133878.9082,0,301886.3054,0,1081,YES,Parabianga Reserve,626831.8615
1082,13667.93916,0,130613.3552,0,439069.8818,0,1082,YES,Pendle Hill Station_North,567137.4431
1083,5342.665958,0,90719.8238,0,240505.9798,0,1083,YES,Wentworthville,825904.2074
1084,42968.02942,0,137098.4346,0,671734.7762,0,1084,YES,Wentworthville Station_North,556184.6238
1085,83164.01821,0,402005.6491,0,1149879.649,0,1085,YES,Parramatta CBD_Angus Ln and Union St,41676.88606
1087,8995.972196,0,105113.0154,0,302046.6014,0,1087,YES,Baulkham Hills_Asquith Av and Melbourne Rd,666899.1645
1088,22888.5128,0,162301.407,0,516162.6908,0,1088,YES,Winston Heights Primary School,1606202.382
1089,9321.129048,0,126351.9168,0,395033.1035,0,1089,YES,Winston Hills_Timbergetters Reserve,1024030.72
1090,4760.088232,0,66196.15626,0,195714.8714,0,1090,YES,Winston Hills_Reilleys Rd and Barnetts Rd,1043421.482
1091,6340.888151,0,74144.81882,0,173450.6038,0,1091,YES,Camellia_Station East,448880.337
1092,3960.07888,0,17776.12566,0,94416.76371,0,1092,YES,Rosehill_Industrial Area_East,1770994.764
1093,96455.81372,0,332279.2568,0,1227401.588,0,1093,YES,Rowland Hassall School,61157.20922
1095,91092.25404,0,316106.7578,0,1160440.738,0,1095,YES,Parramatta_Marsden St and Great Western Highway,64701.47167
1096,4398.410905,0,53679.53622,0,259339.9004,0,1096,YES,Carlingford_Boundary Rd,171412.2607
1097,67483.72761,0,229149.5015,0,1023423.477,0,1097,YES,Parramatta_Marsden St and Early St,97351.91617
1099,110121.1374,0,357287.5481,0,1208211.254,0,1099,YES,Parramatta_Jubilee Park,95491.85684
1100,2858.844047,0,20073.29839,0,239452.2754,0,1100,YES,Beecroft_Murray Farm Rd and Carawatha St,861609.9338
1101,3313.768105,0,37876.70518,0,672629.8347,0,1101,YES,Murray Farm Primary School,1486333.346
1102,8166.460181,0,42206.31354,0,387467.8244,0,1102,YES,Carlingford High School,1217671.33
1103,5714.535434,0,25472.49168,0,253860.9287,0,1103,YES,Carlingford,1337648.604
1104,4171.538123,0,31122.77547,0,215535.1543,0,1104,YES,Carlingford_Harold West Reserve,426856.1791
1105,9285.778055,0,153550.1055,0,538656.5357,0,1105,YES,Carlingford Court,887140.1746
1106,9385.084807,0,100040.196,0,342050.2021,0,1106,YES,Carlingford Station,261148.3033
1107,8622.879541,0,71137.64748,0,200528.5303,0,1107,YES,Cumberland High School,1247402.861
1108,10018.25797,0,102222.0378,0,341611.0206,0,1108,YES,Carlingford_Marshall Rd and Kenny Pl,582782.7705
1109,6878.788188,0,39455.94977,0,274536.3805,0,1109,YES,Dundas Valley_Orchard St and Dunlop St,777919.2455
1110,9535.373085,0,87366.24503,0,325477.1832,0,1110,YES,Telopea_Calangara Park,166103.3829
1111,22162.80663,0,105768.3235,0,278349.6205,0,1111,YES,Dundas Station East,254691.6465
1112,37917.46775,0,112609.9611,0,280567.9407,0,1112,YES,Dundas Station West,163567.3107
1113,4740.53224,0,64926.03691,0,222606.227,0,1113,YES,Lottie Stewart Hospital,495355.4465
1114,2062.052122,0,62343.52982,0,149140.2995,0,1114,YES,St Patricks Marist College,973869.2202
1115,3286.241498,0,56081.41762,0,236506.8748,0,1115,YES,Ermington_Cowells Lane Reserve,713824.8106
1116,8834.240905,0,87800.19343,0,218257.7438,0,1116,YES,Dundas,673736.2804
1117,24336.30355,0,90639.54348,0,251622.3281,0,1117,YES,Western Sydney Parramatta Campus,220777.2959
1118,12532.6527,0,98635.01656,0,305816.8342,0,1118,YES,Ermington,848060.5514
1119,37904.54345,0,107017.3871,0,271951.8034,0,1119,YES,Dundas_Macquarie Boys High School,258575.3868
1120,20516.30472,0,87923.73065,0,242043.3684,0,1120,YES,Rydalmere Industrial Estate South,614928.4332
1121,7611.5158,0,75258.76386,0,256712.9612,0,1121,YES,Reckitt Benckiser,827575.1459
1122,35611.10701,0,129584.6212,0,293318.9197,0,1122,YES,Rydalmere John St Ferry Wharf,1264649.405
1123,16808.37468,0,110849.8861,0,287088.643,0,1123,YES,George Kendall Riverside Reserve,1073452.17
1124,14467.78724,0,103710.4455,0,225589.7727,0,1124,YES,Ermington_River Rd and Lindsay Ave,644257.6887
1125,44116.57684,0,141197.7925,0,376716.483,0,1125,YES,Rydalmere Industrial Estate East,584183.3444
1126,59556.80157,0,142066.2321,0,355246.4419,0,1126,YES,Rydalmere Station East,236775.7212
1127,2564.833352,0,64992.54807,0,137788.3874,0,1127,YES,Oatlands,609804.9026
1128,3247.124428,0,72558.69232,0,221642.6338,0,1128,YES,Dundas Valley,632383.186
1129,6298.627344,0,76408.2592,0,169744.8283,0,1129,YES,Telopea,507752.8274
1130,2332.056438,0,35812.4798,0,238329.0845,0,1130,YES,Allowah Childrens Hospital,626942.1729
1131,9792.15593,0,85812.12992,0,259031.5469,0,1131,YES,Telopea Station,506293.2813
1132,2487.942812,0,73495.44144,0,144671.0271,0,1132,YES,Burnside Shopping Centre,1258060.338
1133,2417.141317,0,53453.35518,0,210920.5138,0,1133,YES,Dundas_Quarry Rd and Fullford St,281709.1924
1134,5896.81489,0,70110.75688,0,166058.6837,0,1134,YES,Oatlands Golf Course_Dundas Station,1206728.808
1135,3439.528722,0,82401.4542,0,191142.5763,0,1135,YES,Telopea East,435523.1243
1198,4512.206812,0,75415.04213,0,244201.3785,0,1198,YES,James Ruse Agricultural High School,303906.4397
1200,6384.634456,0,32088.84717,0,127901.3316,0,1200,YES,Villawood Detention Centre,1311184.578
1201,8751.678443,0,44904.67458,0,202901.5183,0,1201,YES,Chester Hill_Elliston St and Hector St,601066.5233
1202,6898.31669,0,44162.81009,0,177797.4741,0,1202,YES,Leightonfield Station_North,793173.3439
1203,9068.827733,0,51354.56639,0,238309.9797,0,1203,YES,Chester Hill Station_North,710739.4978
1204,5858.373285,0,47565.42098,0,219133.5765,0,1204,YES,Sefton Station_North,660894.7369
1205,5523.004273,0,40585.77689,0,142472.9696,0,1205,YES,Villawood Industrial Area_Southern End_Leighton Station,1111920.462
1206,8510.359244,0,45599.16744,0,198553.2294,0,1206,YES,Chester Hill Station_South,894126.3127
1207,5891.850944,0,38887.37343,0,146636.4311,0,1207,YES,Sefton Station_South,1170813.442
1209,21139.26415,0,119479.8464,0,369100.5113,0,1209,YES,Rosehill_Sydney Speedway,241870.6551
1210,12754.41902,0,58080.22786,0,206194.0336,0,1210,YES,Yennora Station_South,1493731.68
1211,7213.629725,0,40436.7783,0,165776.2097,0,1211,YES,Fairfield East Industrial Area,984408.9671
1212,9175.137755,0,45103.27661,0,166904.5529,0,1212,YES,Fairfield East,749667.6857
1213,11123.22132,0,53151.43842,0,192940.5975,0,1213,YES,Villawood Station,346860.2107
1214,9005.573159,0,45152.07138,0,189498.0791,0,1214,YES,Villawood North Pub School,482442.6965
1215,15796.75201,0,63402.90731,0,203135.5147,0,1215,YES,Villawood_Bunnings,142861.045
1216,7462.540674,0,61736.46385,0,212063.1658,0,1216,YES,Carramar Station,1015522.327
1217,2952.130525,0,37239.22539,0,126087.8688,0,1217,YES,Carramar Pub School,485837.7939
1218,38363.11988,0,172981.6476,0,481627.0684,0,1218,YES,Rosehill_Grey St,375883.818
1219,40949.62802,0,178480.3539,0,516858.76,0,1219,YES,Granville_Albert St,209311.5878
1220,83899.61117,0,281654.4076,0,1076215.319,0,1220,YES,Granville Station_North,144455.0204
1221,22570.80475,0,142104.366,0,411558.5191,0,1221,YES,Granville_Walter St and Daniel St,233892.9244
1222,52437.80032,0,223530.3877,0,831388.856,0,1222,YES,Clyde Station_North,428584.5728
1223,13862.52152,0,113910.6604,0,330086.8615,0,1223,YES,Granville_William St and Carhullen St,431573.8227
1224,83605.74601,0,274926.568,0,1054049.699,0,1224,YES,Granville Station_South,298347.5555
1225,12840.07483,0,104497.5563,0,301592.235,0,1225,YES,TAFE Sw Granville College,302276.9702
1226,31613.47319,0,172935.8268,0,593971.3408,0,1226,YES,Granville,497979.2901
1227,33025.85571,0,198751.2456,0,863222.882,0,1227,YES,Clyde Station_South,159668.1268
1228,30063.89851,0,185199.7314,0,509231.1938,0,1228,YES,Merrylands Station_East,422833.2964
1229,7326.472346,0,81230.50468,0,248645.3731,0,1229,YES,Merrylands_Bertha St and Ethel St,415386.7609
1230,10633.46507,0,105754.6743,0,346418.4386,0,1230,YES,Granville_The Trongate and Membrey St,501063.7024
1231,7875.001379,0,87452.64311,0,268386.273,0,1231,YES,Merrylands_Excelsior St and Lisgar St,935248.3585
1234,3537.95825,0,55722.7084,0,169442.6195,0,1234,YES,Pemulwuy North,607064.4435
1235,1722.022844,0,45779.86708,0,168622.4098,0,1235,YES,Greystanes High School,610348.6908
1236,2750.615538,0,36987.30317,0,156636.4631,0,1236,YES,Beresford Road Primary,680977.1752
1237,3831.934982,0,76492.92002,0,215540.4762,0,1237,YES,Greystanes_Wattle St and Gregory St,338418.3518
1238,3681.550312,0,13513.78225,0,41897.06558,0,1238,YES,Pemulwuy Industrial Area,2274451.329
1239,4122.59405,0,46744.50027,0,157281.7662,0,1239,YES,Pemulwuy,576312.2994
1240,2320.2162,0,43364.24872,0,162611.1483,0,1240,YES,Ringrose Public School,739137.9504
1241,2156.457034,0,36368.22639,0,148869.275,0,1241,YES,Kippax Street Greystanes,1003133.936
1242,2748.029558,0,35117.74065,0,152359.0945,0,1242,YES,Greystanes Shopping Centre,849592.4996
1243,2538.470572,0,26375.99518,0,135273.6452,0,1243,YES,Greystanes,1267250.946
1244,1891.471898,0,26737.77944,0,140260.7436,0,1244,YES,Greystanes_Dahlia St and Macquarie Rd,988537.8848
1245,6068.551674,0,16883.3625,0,109643.4547,0,1245,YES,Holroyd High School,792807.4574
1246,20108.65915,0,94746.76039,0,181921.8625,0,1246,YES,Gipps Rd Sporting Complex,1099602.03
1249,8423.59843,0,89124.98556,0,287021.2637,0,1249,YES,Granville_Clyde St and Mona St,460990.259
1250,3959.194567,0,65385.84927,0,206772.1232,0,1250,YES,Guildford_Harold St and Oxford St,383835.3724
1251,6259.944904,0,84271.03508,0,253618.6843,0,1251,YES,Bright Park,557484.9718
1252,7241.518842,0,75371.96174,0,265490.8586,0,1252,YES,Dellwood Shopping Centre,798892.036
1253,27088.51572,0,156958.0644,0,447965.1323,0,1253,YES,Guildford Station_East,358062.1443
1254,9601.537392,0,89568.24521,0,271252.9913,0,1254,YES,Guildford_Guildford Rd and West St,780135.2084
1255,10889.51072,0,89394.78167,0,274581.6916,0,1255,YES,Blaxcell St Public School,686259.4278
