num_opportunities,EMP_2016,,,ERP_2016,,
315,1101252.195453772,1098388.123913972,2864.07154,976.1984711,670.769279,
316,1058801.637154592,1055416.791628092,3384.845527,2212.493286,1461.654807,
317,1139797.526752152,1137407.819978652,2389.706773,3747.431467,2665.076397,
318,1104515.1547641421,1101730.493516942,2784.661247,873.2912473,601.8372162,
319,1221063.928056412,1217356.359398112,3707.568658,2531.495244,1928.695961,
320,1202430.479352212,1199762.168006412,2668.311346,2761.25553,2071.642578,
321,1144051.4742007721,1140666.628674272,3384.845527,3540.694784,2527.448469,
322,1117718.000544162,1114853.929004362,2864.07154,1139.380745,794.6014889,
323,1051902.699962832,1051381.925976132,520.7739867,1543.49496,1013.045704,
324,992691.3494,992170.5754,520.7739511,1560.230556,966.3874243,
325,1063077.579778152,1060292.918530952,2784.661247,1432.232182,950.0066395,
328,1199088.226881782,1195380.658223482,3707.568658,1166.549497,872.7755335,
329,1100766.682887952,1095789.553735652,4977.129152,2122.310797,1457.647504,
330,900662.2607,899794.3039,867.9567504,36.85161292,20.709362,
331,1291940.599002332,1287726.516025732,4214.082977,2544.359715,2051.017237,
332,875251.8956,874731.1216,520.7739907,4.747803802,2.592830205,
333,1180740.929174382,1175916.691286082,4824.237888,1652.965387,1217.773813,
334,89766.0082,89766.0082,1.40001E-06,751.2151891,42.07503898,
400,102576.697,102576.697,4.814E-05,0.001344959,8.60807E-05,
401,143050.1302,143050.1302,3.55998E-06,188.1542217,16.79385806,
402,152060.3472,152060.3472,1.753E-05,0.001344959,0.000127607,
405,567499.1507,567499.1507,3.579E-05,2458.01511,870.3581846,
406,383648.9229,383648.9229,1.49E-05,2875.215287,688.2601195,
407,578806.3505,578806.3505,-1.09E-05,766.0710867,276.6627008,
408,632384.2203,632384.2203,-4.30E-05,5026.932709,1983.500662,
409,1007620.645,1004835.983,2784.661592,0.000103298,6.49437E-05,
410,1113494.909542722,1110394.050209022,3100.859334,13.20672863,9.175542339,
411,1336629.375725076,1332042.950693676,4586.425031,6396.306085,5334.435804,
412,904427.9261,903907.1521,520.7740278,2923.389117,1649.714695,
413,767494.1719,767494.1719,3.807E-05,3968.416976,1900.38082,
414,951006.4381001301,949689.5073,1316.9308,2752.859835,1633.487479,
415,714032.2705,714032.2705,4.59002E-06,2832.582041,1261.968722,
416,757062.4687,757062.4687,5.89993E-07,2871.996293,1356.637586,
417,662995.1605,662995.1605,3.97901E-05,2999.378897,1240.766169,
418,1062301.345,1058916.5,3384.845132,846.863926,561.3188391,
420,846136.654,844819.7232,1316.930806,1247.982619,658.8663068,
421,585551.1319,585551.1319,-1.01E-05,1425.943213,520.9731112,
422,549963.1175,549963.1175,-9.00E-06,2537.678521,870.8000041,
423,563220.5766,563220.5766,-5.10E-06,8.76e-05,3.07844E-05,
424,522965.445,522965.445,2.67E-05,3075.033931,1003.393214,
425,432077.543,432077.543,2.37E-05,3570.361542,962.5474416,
426,630432.7036,626506.734,3925.969574,8.76e-05,3.44581E-05,
428,118137.97210243001,118137.97210243001,0,1.942623951,0.143194555,
429,108000.218,108000.218,6E-06,1.942623951,0.130906625,
430,39602.28354,39602.28354,3.07E-06,1.942623951,0.048001767,
433,1156128.060839962,1153027.201506262,3100.859334,28.34772823,20.44901796,
434,960113.9772,959593.2032,520.7739646,27.43322096,16.43417272,
435,51075.49511,51075.49511,-2.20E-06,8.43e-05,2.68651E-06,
500,889524.221,889524.221,-2.42E-05,2118.3223,1175.7042,
501,802580.6607,802580.6607,1.473E-05,4160.293619,2083.343715,
502,824355.3061,824355.3061,9.19995E-06,2877.416349,1480.01255,
503,691648.9906,691648.9906,1.116E-05,3113.476976,1343.629899,
504,705888.572,704952.5893,935.982743,3641.912196,1604.03513,
505,724984.9806,723507.4149,1477.565713,3747.57856,1695.227577,
508,891379.6068,631804.6174,259574.9894,4127.419959,2295.565068,
509,671178.1039,586817.6638,84360.44005,3044.183114,1274.8433,
510,644493.7002,588645.6455,55848.05474,4870.6753,1958.646716,
511,995954.1935,788134.6585,207819.535,4065.658178,2526.495217,
512,922346.9832,706326.1701162601,216020.813,2532.908966,1457.679904,
513,683010.6759,629597.8885,53412.78738,2011.097504,857.0553545,
514,768968.1513,673586.5733,95381.57797,2119.056979,1016.715023,
517,1242305.475512512,1242305.475512512,0,789.276579,611.794923,
