num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
514,285588.1681,281840.2469,3747.9212,2119.056979,1.32E+02,
517,872258.1543,844767.0265,27491.12779,789.276579,1.50E+02,
518,721049.1723,713471.5893,7577.583013,1007.119856,1.58E+02,
519,642013.9799,633013.3412,9000.638708,2080.351257,2.91E+02,
520,699089.2137,667620.0945,31469.11921,2383.700569,3.63E+02,
521,622964.1104,603252.9182,19711.1922,2291.915717,3.11E+02,
522,551482.2578,529601.3473,21880.91048,1967.840995,2.36E+02,
523,632032.4244,552725.9696,79306.4548,3279.019744,4.51E+02,
524,465898.8499,361121.7656,104777.0843,2702.023151,2.74E+02,
525,830478.0508,766297.9094,64180.14142,1559.752131,2.82E+02,
527,539272.5284,291962.0248,247310.5036,2.87702556,3.38E-01,
530,486579.83,485692.2211,887.6088876,1538.118538,1.63E+02,
531,603430.0932,600001.222,3428.871174,2010.809879,2.64E+02,
532,511737.8757,505881.6933,5856.182445,2330.754603,2.60E+02,
533,409675.5365,409675.5365,-2.47E-05,2165.268005,1.93E+02,
534,745131.3218,731962.8689,13168.45286,1511.870197,2.45E+02,
535,591370.4589,590101.6247,1268.834237,868.6523493,1.12E+02,
536,654403.2591,639738.9578,14664.30128,492.0863265,7.01E+01,
537,824611.4302,802409.2028,22202.2274,1091.697457,1.96E+02,
538,408210.9667,408210.9667,-2.42E-05,1767.558827,1.57E+02,
539,902973.3465,884773.9143,18199.43216,1566.52546,3.08E+02,
540,222554.1952,222554.1952,2.18002E-06,2089.486246,1.01E+02,
541,705869.2349,694681.9719,11187.26305,1364.232267,2.10E+02,
542,480509.0334,474020.4629,6488.570529,1431.665336,1.50E+02,
543,316159.1106,313964.0881,2195.022482,1124.40323,7.74E+01,
544,310253.0069,310253.0069,-2.962E-05,1299.806394,8.78E+01,
545,504315.6136,504315.6136,-4.89E-05,3892.064883,4.27E+02,
548,34289.2754,34289.2754,-3E-06,3087.921967,2.31E+01,
549,36004.94314,36004.94314,-2.9E-06,3260.416726,2.56E+01,
550,96180.54888,96180.54888,1.79993E-07,3392.433596,7.10E+01,
551,34025.32045,34025.32045,2.5E-06,1781.22771,1.32E+01,
554,631600.1725,611141.2849,20458.88758,163.8517859,2.25E+01,
555,726756.9221,687591.768,39165.15412,1897.676492,3.00E+02,
556,856257.7853,779965.0996,76292.68567,1619.075333,3.02E+02,
557,708311.7503,660022.7182,48289.03207,2693.797695,4.15E+02,
558,732150.5378,699025.6445,33124.89328,2634.967264,4.20E+02,
559,886559.0071,779948.7172,106610.2899,1207.292551,2.33E+02,
560,689099.4535,634570.8102,54528.64335,159.2700973,2.39E+01,
561,884122.3533,659407.0154,224715.3379,1552.136504,2.99E+02,
562,806856.0874,697337.6709,109518.4165,1558.450175,2.74E+02,
563,904392.2338,748919.6591,155472.5747,222.0617395,4.37E+01,
564,738036.481,603815.8468,134220.6342,2536.982929,4.08E+02,
565,700584.968,680613.8181,19971.14993,0.000103157,1.57E-05,
566,732606.7586,707490.8363,25115.92228,0.000103157,1.65E-05,
