num_opportunities,EMP_2016,,,,,
1128,221642.6338,4.829E-05,,221642.6338,221642.6338,0
1129,169744.8283,3.475E-05,,169744.8283,169744.8283,0
1130,238329.08446769998,0,,238329.08446769998,238329.08446769998,0
1131,261773.7272,1.231E-05,,261773.7272,261773.7272,0
1132,144671.0271,2.872E-05,,144671.0271,144671.0271,0
1133,218577.5152,-4.299E-05,,218577.5152,218577.5152,0
1134,166058.6837,-1.282E-05,,166058.6837,166058.6837,0
1135,191142.5763,-2.252E-05,,191142.5763,191142.5763,0
1198,244201.3785,-1.7493E-05,,244201.3785,244201.3785,0
1200,127901.3316,2.0875E-05,,127901.3316,127901.3316,0
1201,202901.51829317398,0,,202901.51829317398,202901.51829317398,0
1202,177797.4741,-4.0996E-05,,177797.4741,177797.4741,0
1203,238309.9797,-2.8706E-05,,238309.9797,238309.9797,0
1204,219133.5765,-2.8156E-05,,219133.5765,219133.5765,0
1205,142472.9696,-3.8516E-05,,142472.9696,142472.9696,0
1206,198553.2294,-2.0306E-05,,198553.2294,198553.2294,0
1207,146636.4311,-3.4115E-05,,146636.4311,146636.4311,0
1209,369100.5113,-2.1165E-05,,369100.5113,369100.5113,0
1210,206194.0336,3.0224E-05,,206194.0336,206194.0336,0
1211,165776.2097,1.9964E-05,,165776.2097,165776.2097,0
1212,166904.5529,-4.2356E-05,,166904.5529,166904.5529,0
1213,192940.5975,-1.7496E-05,,192940.5975,192940.5975,0
1214,189498.0791,-1.1616E-05,,189498.0791,189498.0791,0
1215,203135.5147,3.8344E-05,,203135.5147,203135.5147,0
1216,212063.1658,-2.1186E-05,,212063.1658,212063.1658,0
1217,126087.8688,1.9815E-05,,126087.8688,126087.8688,0
1218,486875.4719672447,0,,486875.4719672447,482161.8651452447,4713.606822
1219,520153.5441228447,0,,520153.5441228447,516156.3394528447,3997.20467
1220,1081413.2137430196,0,,1081413.2137430196,1078359.3825750197,3053.831168
1221,424192.7125,4.9564E-05,,424192.7125,424192.7125,0
1222,841163.4971386597,0,,841163.4971386597,831323.7733916597,9839.723747
1223,332422.0005732247,0,,332422.0005732247,332422.0005732247,0
1224,1056039.8652320898,0,,1056039.8652320898,1055350.9189650896,688.946267
1225,301866.053,-3.6496E-05,,301866.053,301866.053,0
1226,597611.8911807747,0,,597611.8911807747,594071.6213917747,3540.269789
1227,864477.7352345847,0,,864477.7352345847,864477.7352345847,0
1228,513844.5200151247,0,,513844.5200151247,509130.9131931247,4713.606822
1229,248975.2066918847,0,,248975.2066918847,248975.2066918847,0
1230,346418.4386,-3.4065E-05,,346418.4386,346418.4386,0
1231,268386.273,-4.2185E-05,,268386.273,268386.273,0
1234,169442.6194913507,0,,169442.6194913507,169442.6194913507,0
1235,168622.4098362707,0,,168622.4098362707,168622.4098362707,0
1236,156636.4630865407,0,,156636.4630865407,156636.4630865407,0
1237,215540.4762325407,0,,215540.4762325407,215540.4762325407,0
1238,41897.06558,-4.2893E-06,,41897.06558,41897.06558,0
1239,157281.7662040907,0,,157281.7662040907,157281.7662040907,0
1240,162611.1483017807,0,,162611.1483017807,162611.1483017807,0
1241,148869.2750221807,0,,148869.2750221807,148869.2750221807,0
1242,152359.0944718407,0,,152359.0944718407,152359.0944718407,0
1243,135273.64520528069,0,,135273.64520528069,135273.64520528069,0
1244,140260.7436389807,0,,140260.7436389807,140260.7436389807,0
1245,109643.4546872807,0,,109643.4546872807,109643.4546872807,0
1246,181921.86248148992,0,,181921.86248148992,181921.86248148992,0
1249,287821.231,2.2915E-05,,287821.231,287821.231,0
1250,206772.1231977347,0,,206772.1231977347,206772.1231977347,0
1251,255519.5698,1.1385E-05,,255519.5698,255519.5698,0
1252,265490.8586,-4.3875E-05,,265490.8586,265490.8586,0
1253,457032.5893796647,0,,457032.5893796647,454246.1951586647,2786.394221
1254,271252.9912727947,0,,271252.9912727947,271252.9912727947,0
1255,274581.6916,-2.0315E-05,,274581.6916,274581.6916,0
1256,247080.8873,-3.6165E-05,,247080.8873,247080.8873,0
1257,168497.97247077498,0,,168497.97247077498,168497.97247077498,0
1260,210922.6536299457,0,,210922.6536299457,210922.6536299457,0
1261,299237.6381825157,0,,299237.6381825157,299237.6381825157,0
1262,203471.4293603257,0,,203471.4293603257,203471.4293603257,0
1263,312045.0163922747,0,,312045.0163922747,312045.0163922747,0
1264,217454.5644853347,0,,217454.5644853347,217454.5644853347,0
1265,304312.3126628347,0,,304312.3126628347,304312.3126628347,0
1266,253573.3482597547,0,,253573.3482597547,253573.3482597547,0
1267,472190.2078472947,0,,472190.2078472947,472190.2078472947,0
1270,272491.0825577357,0,,272491.0825577357,272491.0825577357,0
1271,321708.1520978157,0,,321708.1520978157,317082.6554708157,4625.496627
1272,283637.6661743157,0,,283637.6661743157,283637.6661743157,0
1273,340764.4701000647,0,,340764.4701000647,340764.4701000647,0
1274,322264.4180442647,0,,322264.4180442647,322264.4180442647,0
1275,236422.4401169057,0,,236422.4401169057,236422.4401169057,0
1276,336856.4982502547,0,,336856.4982502547,336856.4982502547,0
1277,855556.3255151997,0,,855556.3255151997,839463.5047552997,16092.82076
1278,276556.0396216447,0,,276556.0396216447,276556.0396216447,0
1279,274478.0186048447,0,,274478.0186048447,274478.0186048447,0
1280,313802.4481450547,0,,313802.4481450547,313802.4481450547,0
1281,539969.1166069547,0,,539969.1166069547,526966.8474869546,13002.26912
1283,139042.4051269857,0,,139042.4051269857,139042.4051269857,0
1284,159787.4999793857,0,,159787.4999793857,159787.4999793857,0
1285,123670.7518023907,0,,123670.7518023907,123670.7518023907,0
1286,172844.6343930857,0,,172844.6343930857,172844.6343930857,0
1289,249720.9382055047,0,,249720.9382055047,249720.9382055047,0
1300,412750.3557,-4.5265E-05,,412750.3557,411930.7419,819.6137417
1301,335142.7461,4.3285E-05,,335142.7461,335142.7461,0
1302,1126.215183,0,,1126.215183,1126.215183,0
1303,645200.5113,-2.4305E-05,,645200.5113,636208.2168,8992.294471
1304,710413.2234,-7.18504E-06,,710413.2234,708567.7424,1845.481033
1305,909080.7485,4.9755E-05,,909080.7485,903616.6284,5464.12018
1306,1046783.402078194,0,,1046783.402078194,1046399.417931994,383.9841462
1307,225138.7523,-2.2075E-05,,225138.7523,225138.7523,0
1308,692039.9053,3.0825E-05,,692039.9053,692039.9053,0
1309,1272355.7411525268,0,,1272355.7411525268,1265372.3966785267,6983.344474
1310,218778.3382,-1.2105E-05,,218778.3382,218778.3382,0
1311,448150.9388,9.80502E-06,,448150.9388,448150.9388,0
1312,155606.9273,3.3395E-05,,155606.9273,155606.9273,0
1313,269704.2567,2.0525E-05,,269704.2567,269704.2567,0
1314,173671.0888,4.6225E-05,,173671.0888,173671.0888,0
1315,178295.2752,-1.6405E-05,,178295.2752,178295.2752,0
1316,804442.6239,-1.22504E-06,,804442.6239,794602.9002,9839.723747
1317,243252.5338,-4.7835E-05,,243252.5338,243252.5338,0
1318,971773.6249,-5.48083E-07,,971773.6249,954811.7098,16961.91506
1319,184593.81979983998,0,,184593.81979983998,184593.81979983998,0
1320,472431.3658,-3.821E-05,,472431.3658,444551.3999,27879.96583
1321,467395.9163,-2.576E-05,,467395.9163,432309.774,35086.14225
1322,199622.2805,1.412E-05,,199622.2805,199622.2805,0
1323,331484.3746,-2.1175E-05,,331484.3746,331484.3746,0
1324,225661.8867,-4.908E-05,,225661.8867,225661.8867,0
1325,873120.8982,1.766E-05,,873120.8982,850812.577,22308.32121
1326,1460909.5899702827,5692.701992,,1455216.8879786828,1347733.1333015827,107483.7547
1327,754673.8734,9.37993E-06,,754673.8734,737691.5875399701,16982.28587
1328,823644.8417,7.87003E-06,,823644.8417,791865.4608,31779.38088
1329,829585.8294,-3.35231E-05,,829585.8294,819184.1232,10401.70613
1330,852580.9765,4.75696E-06,,852580.9765,842319.1662,10261.81027
1331,640089.4088,2.702E-05,,640089.4088,611119.7467,28969.66212
1332,961958.5123,-2.37899E-05,,961958.5123,896475.8447,65482.66756
1333,199210.4207,2.195E-05,,199210.4207,199210.4207,0
1334,749074.9977,9.49507E-06,,749074.9977,749074.9977,0
1335,621226.9321,4.2555E-05,,621226.9321,608476.1546,12750.77758
1336,918453.9791,1.9145E-05,,918453.9791,918453.9791,0
1337,482427.9706,-5.03002E-06,,482427.9706,463497.9743,18929.99625
1338,745855.3582,-2.84507E-06,,745855.3582,741775.1431,4080.215064
1339,709152.8897,3.65949E-05,,709152.8897,709152.8897,0
1340,350809.6241,-8.645E-06,,350809.6241,350809.6241,0
1341,1185046.892219204,0,,1185046.892219204,1185046.892219204,0
1342,677456.327,-2.87851E-05,,677456.327,677456.327,0
1343,644389.9588,-4.7865E-05,,644389.9588,644389.9588,0
1344,309152.7354,-2.3555E-05,,309152.7354,309152.7354,0
1345,412152.6536,-2.5735E-05,,412152.6536,412152.6536,0
1346,184870.5924,-1.133E-05,,184870.5924,184870.5924,0
1347,347946.0231,1.5515E-05,,347946.0231,347946.0231,0
1348,614294.7237,1.75551E-05,,614294.7237,614294.7237,0
1349,500017.8457,-2.8205E-05,,500017.8457,475655.6403,24362.20536
1351,156407.211,-1.125E-05,,156407.211,156407.211,0
1400,337334.0753,2.2112E-05,,337334.0753,337334.0753,0
1401,336861.9786,-4.1008E-05,,336861.9786,336861.9786,0
1402,943737.101,-4.60601E-05,,943737.101,933897.3772,9839.723747
1403,567581.4336,-4.1638E-05,,567581.4336,567581.4336,0
1404,706274.506,-2.00381E-05,,706274.506,698024.9151029619,8249.590877
1405,315113.2523,-4.1668E-05,,315113.2523,315113.2523,0
1406,1329120.624,-9.76902E-05,,1329120.624,1329120.624,0
1407,1372158.011,0.00023521,,1372158.011,1372158.011,0
1408,817229.6045,4.946E-05,,817229.6045,816749.7693,479.8352028
1409,854508.0969,2.048E-05,,854508.0969,854508.0969,0
1410,499306.7653,3.1612E-05,,499306.7653,499306.7653,0
1413,110340.3271,2.0687E-05,,110340.3271,110340.3271,0
1414,337598.3031,-3.9698E-05,,337598.3031,337598.3031,0
1415,530982.5311,-6.92008E-06,,530982.5311,530982.5311,0
1416,282564.4055,2.2342E-05,,282564.4055,282564.4055,0
1417,131141.7515,-1.81302E-06,,131141.7515,131141.7515,0
1418,430516.70024930197,0,,430516.70024930197,430516.70024930197,0
1419,417968.9148,-1.0798E-05,,417968.9148,417968.9148,0
1420,540393.5986,4.2912E-05,,540393.5986,540393.5986,0
1421,585456.3189,-3.39979E-05,,585456.3189,585456.3189,0
1422,670438.1476,4.23819E-05,,670438.1476,670438.1476,0
1500,376841.57084754197,0,,376841.57084754197,376841.57084754197,0
1501,759464.0173,-3.37979E-05,,759464.0173,758631.9298,832.087496
1502,364801.0931,1.5142E-05,,364801.0931,364801.0931,0
1503,804519.3837,1.1502E-05,,804519.3837,799585.8501,4933.533636
1504,383550.5473,-1.4468E-05,,383550.5473,383550.5473,0
1505,333037.1123,9.52202E-06,,333037.1123,333037.1123,0
1506,1170574.055,-0.00010567,,1170574.055,1168159.083,2414.971832
1507,1073817.617,-0.00048528,,1073817.617,1070261.835,3555.781075
1508,371023.7783,-3.0668E-05,,371023.7783,371023.7783,0
1509,365696.042,-3.7088E-05,,365696.042,361321.3166,4374.725351
1510,1021839.306035852,0,,1021839.306035852,1014620.011196742,7219.294839
1511,330084.4907,1.7837E-05,,330084.4907,325458.9941,4625.496627
1512,696453.4224,2.2882E-05,,696453.4224,663118.421,33335.00147
1515,677677.6519,-1.93808E-06,,677677.6519,672720.8106,4956.841259
1516,268243.0914,-3.23E-05,,268243.0914,264637.0834,3606.007963
1517,691983.6004,1.5362E-05,,691983.6004,674635.3828,17348.21757
1518,684935.4815,-2.2468E-05,,684935.4815,674221.488,10713.9935
1519,792263.6602789221,0,,792263.6602789221,758153.8699,34109.79038
1520,834109.3399,2.38119E-05,,834109.3399,801806.5927,32302.74725
1521,970257.2026,2.42027E-07,,970257.2026,894437.7133,75819.48928
1522,839776.2141280021,0,,839776.2141280021,803237.3069,36538.90726
1525,927411.7539,3.7452E-05,,927411.7539,892541.175,34870.57892
1526,906691.7587,-3.7048E-05,,906691.7587,873453.5309,33238.22779
1527,793475.8847,1.27519E-05,,793475.8847,772622.6986,20853.18614
1528,538777.4491,2.7872E-05,,538777.4491,538275.955,501.4940992
1529,471676.4523,-2.0338E-05,,471676.4523,469983.4078,1693.04446
1533,375063.009,2.2242E-05,,375063.009,375063.009,0
1534,848328.5966,3.9452E-05,,848328.5966,848328.5966,0
1535,637389.0262,4.3922E-05,,637389.0262,637389.0262,0
1536,649534.3874,-3.99681E-05,,649534.3874,649534.3874,0
1537,1062916.709,2.31399E-05,,1062916.709,1062916.709,0
1538,702900.4316,-3.8608E-05,,702900.4316,702900.4316,0
1539,1191782.911,6.59099E-05,,1191782.911,1191782.911,0
1540,1013603.475,0.00028516,,1013603.475,1010444.912,3158.562905
1541,1002087.51,-0.00027558,,1002087.51,998928.9468,3158.562905
1542,333844.6812,-1.5393E-05,,333844.6812,333844.6812,0
1543,1087608.693,0.00019594,,1087608.693,1087608.693,0
1544,1088241.375,3.04007E-06,,1088241.375,1088241.375,0
1545,1078286.246,-6.70995E-06,,1078286.246,1077775.483,510.7633557
1546,563240.1664,-4.4548E-05,,563240.1664,563240.1664,0
1547,961296.3719,-4.9238E-05,,961296.3719,956606.4261,4689.945751
1548,1002957.972,-0.00039024,,1002957.972,1002957.972,0
1549,879002.9943,-4.8138E-05,,879002.9943,878501.5002,501.4940992
1550,1019611.640606432,0,,1019611.640606432,1009800.152661632,9811.487945
1551,853806.334,2.9642E-05,,853806.334,853806.334,0
1552,1144088.195,-0.00026849,,1144088.195,1128799.469,15288.72593
1553,1322814.98,0.00025537,,1322814.98,1313876.853,8938.12676
1554,882544.1563,2.29219E-05,,882544.1563,868405.8216,14138.33477
1555,804232.8602,-9.54804E-06,,804232.8602,804232.8602,0
1556,771257.5481,1.9712E-05,,771257.5481,771257.5481,0
1557,855758.2738,-2.75379E-05,,855758.2738,855054.9954,703.2783814
1558,721466.8773,-3.77881E-05,,721466.8773,721466.8773,0
1559,709838.8765,3.4197E-05,,709838.8765,709135.5982,703.2783814
1560,657042.1696,-3.58131E-05,,657042.1696,657042.1696,0
1561,339460.6772,-1.346E-05,,339460.6772,339460.6772,0
1562,1400624.845389682,0,,1400624.845389682,1387757.920614812,12866.92477
1563,216512.0934,2.24E-05,,216512.0934,203617.8784,12894.21506
1564,423796.1922,-4.008E-06,,423796.1922,423796.1922,0
1565,553602.7776,2.35219E-05,,553602.7776,552638.4343,964.3433038
1566,217313.2722,-3.385E-05,,217313.2722,217313.2722,0
1567,538384.2214,8.77702E-06,,538384.2214,523320.9752,15063.24622
1568,854827.8293,1.2249E-05,,854827.8293,847268.3271,7559.502218
1569,667763.8867,-4.45531E-05,,667763.8867,659846.0219,7917.864715
1570,753286.1356,-3.72131E-05,,753286.1356,736955.7005,16330.43511
1571,951999.6488,-9.94594E-06,,951999.6488,951006.4606,993.188214
1572,286701.55568704003,0,,286701.55568704003,280404.5534,6297.002283
1573,969560.0885,-8.78004E-07,,969560.0885,966017.5414,3542.547051
1574,649684.7773,1.94421E-05,,649684.7773,647863.6696,1821.10774
1575,658234.9781,2.61101E-05,,658234.9781,645902.4134,12332.56471
1576,1066893.788046832,0,,1066893.788046832,1056679.487011632,10214.30104
1577,666134.8247,2.5042E-05,,666134.8247,663995.6768,2139.147924
1578,607351.3331,-1.8053E-05,,607351.3331,592195.7602,15155.57284
1581,961954.1472,-4.5698E-05,,961954.1472,958883.1151,3071.032075
1582,363253.4101,-3.213E-06,,363253.4101,363253.4101,0
1583,1143256.395528742,0,,1143256.395528742,1141389.897630042,1866.497899
1584,1157918.916752202,0,,1157918.916752202,1150097.127534602,7821.789218
1585,929669.3296,-4.73261E-05,,929669.3296,928031.6757,1637.653825
1586,1029384.003984662,0,,1029384.003984662,1024989.639412562,4394.364572
1587,1042295.463330182,0,,1042295.463330182,1040503.187578182,1792.275752
1588,361012.7784,-3.508E-05,,361012.7784,360193.1646,819.6137417
1589,1354058.031723894,0,,1354058.031723894,1328633.398398024,25424.63333
1590,1061098.078589802,0,,1061098.078589802,1053276.289372202,7821.789218
1591,1198717.980027132,0,,1198717.980027132,1183068.833452432,15649.14657
1600,10871.69294,-9.1E-07,,10871.69294,10871.69294,0
1601,14290.3676,-3.11E-06,,14290.3676,14290.3676,0
1602,13662.43108,-2.10001E-07,,13662.43108,13662.43108,0
1603,33298.23771,-2.20003E-07,,33298.23771,33298.23771,0
1604,30849.654593979998,0,,30849.654593979998,30849.654593979998,0
1605,416.6828021,0,,416.6828021,416.6828021,0
1606,41308.473012919996,0,,41308.473012919996,41308.473012919996,0
1607,92607.79013,-1.85E-06,,92607.79013,92607.79013,0
1608,10747.53992,1.7E-06,,10747.53992,10747.53992,0
1609,176161.82343048698,0,,176161.82343048698,176161.82343048698,0
1612,290.5788461,-2E-08,,290.5788461,290.5788461,0
1613,290.5788461,-2E-08,,290.5788461,290.5788461,0
1614,229.2911926,0,,229.2911926,229.2911926,0
1615,1175.7762883999999,0,,1175.7762883999999,1175.7762883999999,0
1616,10093.031571399999,0,,10093.031571399999,10093.031571399999,0
1617,11306.13678,-1.10002E-07,,11306.13678,11306.13678,0
1618,18747.75196,-3.31E-06,,18747.75196,18747.75196,0
1619,129278.5781,3.947E-06,,129278.5781,129278.5781,0
1620,265101.5966,3.2687E-05,,265101.5966,265101.5966,0
1621,83087.01022,-1.5E-06,,83087.01022,83087.01022,0
1622,23453.65933,2.78E-06,,23453.65933,23453.65933,0
1623,33532.39876,-2.91999E-06,,33532.39876,33532.39876,0
1624,116836.0661,-2.1103E-05,,116836.0661,116836.0661,0
1625,539867.1477,-9.75793E-06,,539867.1477,539867.1477,0
1626,83826.86731,-4.68E-06,,83826.86731,83826.86731,0
1627,672268.0689,4.28121E-05,,672268.0689,672268.0689,0
1628,333408.5846,-2.3103E-05,,333408.5846,333408.5846,0
1629,298413.951,1.757E-06,,298413.951,298413.951,0
1630,458677.1619,-3.7598E-05,,458677.1619,458677.1619,0
1631,622913.546,-3.4368E-05,,622913.546,622913.546,0
1632,190069.6347,3.6997E-05,,190069.6347,190069.6347,0
1633,204479.9522,1.8087E-05,,204479.9522,204479.9522,0
1634,259052.2012,1.8877E-05,,259052.2012,259052.2012,0
1635,557121.4858,-2.8028E-05,,557121.4858,557121.4858,0
1637,33742.06663,4.82E-06,,33742.06663,33742.06663,0
1638,37205.37608,1.26995E-07,,37205.37608,37205.37608,0
1639,77454.28644,4.39701E-06,,77454.28644,77454.28644,0
1640,250726.2386,3.2887E-05,,250726.2386,250726.2386,0
1641,69596.96294,7.97008E-07,,69596.96294,69596.96294,0
1642,89832.32818,8.97009E-07,,89832.32818,89832.32818,0
1643,174031.2381,4.5197E-05,,174031.2381,174031.2381,0
1644,137673.2305,-4.0613E-05,,137673.2305,137673.2305,0
1645,276533.2217,-3.3658E-05,,276533.2217,276533.2217,0
1700,320873.5293,-4.979E-05,,320873.5293,320873.5293,0
1701,696891.262,-2.036E-05,,696891.262,696389.7679,501.4940992
1702,39439.40378,2.5E-06,,39439.40378,39439.40378,0
1703,823201.4084,-3.1153E-05,,823201.4084,821054.5304,2146.877939
1704,320964.5446,2.426E-05,,320964.5446,320964.5446,0
1705,785979.5757,3.32469E-05,,785979.5757,785874.844,104.731737
1706,672143.1561,-3.67101E-05,,672143.1561,672143.1561,0
1707,275086.6414,-4.721E-05,,275086.6414,275086.6414,0
1708,638715.7631,1.62401E-05,,638715.7631,638715.7631,0
1710,703246.0792,4.956E-05,,703246.0792,702542.8009,703.2783814
1711,879869.9286,-4.7803E-05,,879869.9286,879359.1652,510.7633557
1712,816102.299,3.451E-05,,816102.299,791574.6136,24527.6854
1713,716209.79,7.99994E-06,,716209.79,715708.2959,501.4940992
1714,1048494.9328584321,0,,1048494.9328584321,1029323.635423462,19171.29743
1715,220652.4833,-1.493E-05,,220652.4833,220652.4833,0
1716,891471.6094,9.70904E-08,,891471.6094,883977.5016,7494.10783
1717,566977.7111,-4.34499E-05,,566977.7111,566977.7111,0
1720,270048.4311,2.222E-05,,270048.4311,270048.4311,0
1721,664513.9076,-2.701E-05,,664513.9076,664513.9076,0
1722,422345.5816,-4.737E-05,,422345.5816,422345.5816,0
1723,63700.50064,-2.51E-06,,63700.50064,63700.50064,0
1724,413412.7912,-1.868E-05,,413412.7912,413412.7912,0
1725,243948.69837216698,0,,243948.69837216698,243948.69837216698,0
1726,585690.0908,2.47021E-05,,585690.0908,585690.0908,0
1729,16888.03798,-2.2E-06,,16888.03798,16888.03798,0
1730,28369.92865,-3.81E-06,,28369.92865,28369.92865,0
1731,101704.45992087999,0,,101704.45992087999,101704.45992087999,0
1732,363306.2757,3.274E-05,,363306.2757,363306.2757,0
1733,22290.33118,-4.41E-06,,22290.33118,22290.33118,0
1734,121780.4619,2.68001E-06,,121780.4619,121780.4619,0
1735,25834.19731,1.49E-06,,25834.19731,25834.19731,0
1736,481020.77450698003,0,,481020.77450698003,481020.77450698003,0
1739,2995.895639,-9.99999E-08,,2995.895639,2995.895639,0
1740,148288.3648,4.687E-05,,148288.3648,148288.3648,0
1741,56266.22782,-1.01E-06,,56266.22782,56266.22782,0
1742,649220.3939,1.92369E-05,,649220.3939,649220.3939,0
1743,213325.0264,4.377E-05,,213325.0264,213325.0264,0
1744,227698.5246,4.522E-05,,227698.5246,227698.5246,0
1745,135253.2456,3.328E-05,,135253.2456,135253.2456,0
1748,21025.734640889998,0,,21025.734640889998,21025.734640889998,0
1749,112881.3218,1.221E-05,,112881.3218,112881.3218,0
1750,64424.60016,4.08E-06,,64424.60016,64424.60016,0
1751,536491.1053,2.70969E-05,,536491.1053,536491.1053,0
1752,149611.0872,-3.8323E-05,,149611.0872,149611.0872,0
1753,641818.4828,1.33703E-06,,641818.4828,641818.4828,0
1754,98373.85863,-3.19997E-07,,98373.85863,98373.85863,0
1755,35189.477605349995,0,,35189.477605349995,35189.477605349995,0
1800,763139.6182,-3.12331E-05,,763139.6182,750357.0179,12782.60023
1801,888253.2345,12734.94529,,875518.2892,830617.765,44900.52414
1802,990651.3108,4.22921E-05,,990651.3108,983667.9664,6983.344474
1803,1096625.981890832,0,,1096625.981890832,1072255.814946062,24370.16694
1804,1021220.822099342,0,,1021220.822099342,983142.3878,38078.43431
1805,1285647.511387304,1932.938659,,1283714.572728304,1266958.167276934,16756.40545
1806,1358244.968726662,76.35194673,,1358168.616779932,1342712.297736962,15456.31904
1807,1165157.058533782,5454.527051,,1159702.531482782,1142420.500989612,17282.03049
1808,1099938.613750632,0,,1099938.613750632,1064724.078488262,35214.53526
1809,1156201.799759732,150.4727724,,1156051.326987332,1122260.087121562,33791.23987
1810,1151012.503898932,374.2601029,,1150638.243796032,1116847.003930262,33791.23987
1811,1268911.797108104,698.7010263,,1268213.096081804,1252113.925712134,16099.17037
1812,1241120.690629894,0,,1241120.690629894,1227221.128024624,13899.56261
1813,810906.5007,-4.57129E-05,,810906.5007,810801.7689,104.731737
1814,357654.3091,1.962E-05,,357654.3091,357654.3091,0
1815,881339.3118,-4.64281E-05,,881339.3118,880828.5484,510.7633557
1816,821785.7686,7.63708E-06,,821785.7686,794543.3539,27242.41472
1817,782103.7734,2.92703E-06,,782103.7734,761876.1966,20227.57677
1818,885235.494,4.35708E-06,,885235.494,840879.216,44356.27801
1819,924098.9555,-1.9243E-05,,924098.9555,879176.7086,44922.24687
1820,1063192.038038497,1707.585287,,1061484.452751197,991880.9742,69603.47858
1821,905756.2499,3.8067E-05,,905756.2499,860512.8261,45243.42385
1823,822597.8424,1.25007E-06,,822597.8424,777270.6725,45327.16995
1824,854761.9142,-2.027E-05,,854761.9142,823611.5057,31150.40847
1825,1039199.951,698.7011393,,1038501.25,968225.4622,70275.7879
1826,742883.162,1.481E-05,,742883.162,725902.3544,16980.80762
1827,711432.8527,4.95119E-05,,711432.8527,710345.5902,1087.262528
1828,840413.5966,-1.622E-05,,840413.5966,796029.7269,44383.86964
1829,788694.3159,-4.64601E-05,,788694.3159,764166.6305,24527.6854
1830,518411.2424,-2.665E-05,,518411.2424,517909.7483,501.4940992
1831,900070.7797619071,0,,900070.7797619071,870536.1072,29534.67254
1832,1129637.105373132,223.7873305,,1129413.318042632,1087603.318971562,41809.99907
1833,543445.9807,7.07002E-06,,543445.9807,543445.9807,0
1834,637743.9501,-1.842E-05,,637743.9501,637040.6717,703.2783814
1835,778579.8676,4.827E-05,,778579.8676,757654.337,20925.5307
1836,1133719.542429532,223.7873305,,1133495.755099032,1099359.368466462,34136.38663
1837,1196603.418531484,7162.112338,,1189441.306193184,1153288.086798114,36153.2194
1838,949362.7473,12734.94534,,936627.802,896204.5139,40423.28812
1839,1057418.672700277,1483.797957,,1055934.874743477,989842.7777,66092.09707
1840,917400.5121,374.2600671,,917026.252,865987.2807,51038.97127
1841,868573.9381,-8.19308E-06,,868573.9381,843275.6249,25298.31318
1842,1122171.286418932,698.7010263,,1121472.585392632,1077387.135673762,44085.44972
1843,1096608.488345712,0,,1096608.488345712,1056097.877432242,40510.61091
1844,1370576.332769954,0,,1370576.332769954,1337335.953528534,33240.37924
1845,1225396.518693494,8243.937735,,1217152.580958294,1181292.818682624,35859.76228
1846,1241849.856357154,238.1749406,,1241611.681416554,1211655.399918154,29956.2815
1847,311800.6095,-2.75E-05,,311800.6095,311800.6095,0
1848,716571.4094,-1.319E-05,,716571.4094,698486.7369,18084.6725
1849,549846.5922,-3.951E-05,,549846.5922,549143.3138,703.2783814
1850,1112873.991865187,7396.235284,,1105477.756581257,1050720.067788987,54757.68879
1851,758022.2588,-2.442E-05,,758022.2588,731378.3907,26643.86808
1852,579233.2833,-1.171E-05,,579233.2833,576487.8587,2745.424583
1853,1012382.394,1707.584856,,1010674.809,946418.8597,64255.94883
1854,1016705.7847224401,1709.151722,,1014996.633,956182.6851,58813.94825
1855,931741.5835,223.7873445,,931517.7962,886451.5917,45066.2045
1856,747257.3060850101,0,,747257.3060850101,712183.7013,35073.60481
1857,1138715.035657209,5769.053938,,1132945.981718879,1076754.810708409,56191.17101
1900,1112924.048962692,13251.274,,1099672.774963662,1045303.557615292,54369.21735
1901,658759.1298,5.39003E-06,,658759.1298,640203.372,18555.75778
1902,947066.6098,374.2601316,,946692.3497,902889.489,43802.86078
1903,1078396.4664611921,6938.325008,,1071458.141453392,1015621.6382288222,55836.50322
1904,975847.9043197221,223.7873305,,975624.1169892221,927468.8123785321,48155.30461
1905,1142787.362014574,5692.701992,,1137094.660022974,1082107.9868225742,54986.6732
1906,1015015.574,223.7874081,,1014791.787,950155.3201,64636.46695
1907,738589.7834,-4.014E-05,,738589.7834,697307.2875,41282.49583
1908,1107793.941094387,5678.314382,,1102115.626712887,1068604.104410617,33511.5223
1910,988009.3453,223.7872972,,987785.558,946225.476,41560.08198
1911,1093060.706479067,374.2601029,,1092686.446376167,1048206.224542197,44480.22183
1912,1102619.166239197,6153.228077,,1096465.938161897,1055491.781050027,40974.15711
1913,1191722.106238389,2789.410684,,1188932.695554189,1162784.156915819,26148.53864
1914,1160760.171723399,7955.567715,,1152804.604008099,1117841.567501029,34963.03651
1915,1121632.526869249,1945.760228,,1119686.766641349,1084396.022517279,35290.74412
1916,1267083.803184754,0,,1267083.803184754,1236132.193524554,30951.60966
1917,1274166.293300254,0,,1274166.293300254,1243214.683640054,30951.60966
1918,1282802.640579924,0,,1282802.640579924,1249780.712665704,33021.92791
1919,1266491.975829909,0,,1266491.975829909,1232316.873736589,34175.10209
1922,904339.4152,-4.3098E-05,,904339.4152,838288.6590016321,66050.75616
1923,884250.2315887221,0,,884250.2315887221,818820.9273,65429.30428
1924,801804.2983920121,0,,801804.2983920121,758196.9891274421,43607.30926
1925,979775.2912476021,374.2601029,,979401.0311447021,928970.1534049321,50430.87774
