num_opportunities,EMP_2016,,,,
2349,4139.748881,2E-07,4139.748881,4139.748881,0
2350,14784.03675,2.00002E-07,14784.03675,14784.03675,0
2351,7654.141648,2.5E-07,7654.141648,7654.141648,0
2352,4123.791726,-5.00004E-08,4123.791726,4123.791726,0
2353,12615.32594,2.8E-06,12615.32594,12615.32594,0
2356,22582.803194879998,0,22582.803194879998,22582.803194879998,0
2357,16213.58365,-1.3E-06,16213.58365,16213.58365,0
2358,23431.70804,3.18E-06,23431.70804,23431.70804,0
2359,8852.687986,2.99999E-07,8852.687986,8852.687986,0
2360,11801.09022,4.05E-06,11801.09022,11801.09022,0
2361,9911.862556,2.5E-07,9911.862556,9911.862556,0
2362,3371.195959,-2.5E-07,3371.195959,3371.195959,0
2363,2216.017819,9.99999E-08,2216.017819,2216.017819,0
2366,1115.674223,4E-07,1115.674223,1115.674223,0
2367,18519.3463,-3E-06,18519.3463,18519.3463,0
2368,16406.45058,-2E-06,16406.45058,16406.45058,0
2369,1244.762824,-2E-07,1244.762824,1244.762824,0
2370,6324.009218,-2.5E-07,6324.009218,6324.009218,0
2371,4208.650245,-9.99999E-08,4208.650245,4208.650245,0
2372,4378.4598095500005,0,4378.4598095500005,4378.4598095500005,0
2373,4914.35708,-3.99999E-07,4914.35708,4914.35708,0
2374,4175.575998,4.99995E-08,4175.575998,4175.575998,0
2375,1759.9690044000001,0,1759.9690044000001,1759.9690044000001,0
2376,4510.588617,4.5E-07,4510.588617,4510.588617,0
2377,604.8943128000001,0,604.8943128000001,604.8943128000001,0
2380,22392.29967,4.79999E-07,22392.29967,22392.29967,0
2381,20785.13109,-2.49998E-07,20785.13109,20785.13109,0
2382,9717.059662,1.00001E-07,9717.059662,9717.059662,0
2383,17820.92806,1.93E-06,17820.92806,17820.92806,0
2384,10252.66646,-2.7E-06,10252.66646,10252.66646,0
2385,6327.073548,2E-07,6327.073548,6327.073548,0
2386,4390.7856876000005,0,4390.7856876000005,4390.7856876000005,0
2387,3156.698356,4.5E-07,3156.698356,3156.698356,0
2390,16895.13941,-2E-06,16895.13941,16895.13941,0
2391,13581.54289,-4E-06,13581.54289,13581.54289,0
2392,11071.88795,-2.13E-06,11071.88795,11071.88795,0
2393,14572.43764,-4.63E-06,14572.43764,14572.43764,0
2394,17133.586054299998,0,17133.586054299998,17133.586054299998,0
2395,19540.90425,7.7E-07,19540.90425,19540.90425,0
2396,12160.45806,-2.93E-06,12160.45806,12160.45806,0
2397,20905.06963,3.97E-06,20905.06963,20905.06963,0
2398,14482.52574,6.70001E-07,14482.52574,14482.52574,0
2500,11074.01543,-4.4E-06,11074.01543,11074.01543,0
2501,11118.91772,3.6E-06,11118.91772,11118.91772,0
2502,9532.205294899999,0,9532.205294899999,9532.205294899999,0
2503,16529.33825,3.62E-06,16529.33825,16529.33825,0
2504,18553.46716,1.32E-06,18553.46716,18553.46716,0
2505,13364.96287,3.22E-06,13364.96287,13364.96287,0
2506,15267.03741,2.3E-06,15267.03741,15267.03741,0
2507,13541.99609,-4.48E-06,13541.99609,13541.99609,0
2508,14692.40328,5.49999E-07,14692.40328,14692.40328,0
2509,16167.14156,4.5E-06,16167.14156,16167.14156,0
2510,9906.183639,-3.50001E-07,9906.183639,9906.183639,0
2511,50772.23191,4.94E-06,50772.23191,50772.23191,0
2512,9873.832063,0,9873.832063,9873.832063,0
2513,10561.35641,-3.74E-06,10561.35641,10561.35641,0
2514,15752.58568,4E-06,15752.58568,15752.58568,0
2515,24805.87732,1.98E-06,24805.87732,24805.87732,0
2516,9856.527624,3E-07,9856.527624,9856.527624,0
2517,14202.02465,-4.7E-06,14202.02465,14202.02465,0
2518,10786.76114,-2.6E-06,10786.76114,10786.76114,0
2519,4747.822187,9E-08,4747.822187,4747.822187,0
2520,16739.97396,9.20001E-07,16739.97396,16739.97396,0
2521,3194.533728,3.5E-07,3194.533728,3194.533728,0
2522,8756.652604500001,0,8756.652604500001,8756.652604500001,0
2523,3312.76678,-4.8E-07,3312.76678,3312.76678,0
2524,5384.424511,-2.00001E-07,5384.424511,5384.424511,0
2525,7148.181239099999,0,7148.181239099999,7148.181239099999,0
2526,11670.531661500001,0,11670.531661500001,11670.531661500001,0
2527,7305.447094,9.99999E-08,7305.447094,7305.447094,0
2528,7699.652188,-9.99999E-08,7699.652188,7699.652188,0
2529,12855.15619,1.2E-06,12855.15619,12855.15619,0
2530,10881.01316,-9.40001E-07,10881.01316,10881.01316,0
2531,7358.544526,1.20001E-07,7358.544526,7358.544526,0
2532,6763.212984719999,0,6763.212984719999,6763.212984719999,0
2533,23562.11613,-2.79997E-07,23562.11613,23562.11613,0
2534,13082.04694,-1.08E-06,13082.04694,13082.04694,0
2535,22150.091139520002,0,22150.091139520002,22150.091139520002,0
2536,10482.32997,3.72E-06,10482.32997,10482.32997,0
2537,10541.38975,-4.78E-06,10541.38975,10541.38975,0
2538,17717.06415,-3.78E-06,17717.06415,17717.06415,0
2539,18074.5976,-3.38E-06,18074.5976,18074.5976,0
2540,8536.500665,2.20001E-07,8536.500665,8536.500665,0
2541,9243.711432,3.99999E-07,9243.711432,9243.711432,0
2542,13932.53816,8.90001E-07,13932.53816,13932.53816,0
2543,24823.39363,-2.89998E-07,24823.39363,24823.39363,0
2544,26906.37146,-1.28E-06,26906.37146,26906.37146,0
2545,18377.9591,-3.61E-06,18377.9591,18377.9591,0
2546,6579.012246,-9.99989E-09,6579.012246,6579.012246,0
2547,10741.59464,1.19E-06,10741.59464,10741.59464,0
2548,7992.01348,-1.1E-07,7992.01348,7992.01348,0
2549,5753.497039,3.9E-07,5753.497039,5753.497039,0
2550,7974.562324,1.99998E-08,7974.562324,7974.562324,0
2551,16938.84179,-4.38E-06,16938.84179,16938.84179,0
2552,6406.875217,-2.99997E-08,6406.875217,6406.875217,0
2553,9801.797915,4.70001E-07,9801.797915,9801.797915,0
2554,12149.29555,1.72E-06,12149.29555,12149.29555,0
2555,8822.446477,1.00001E-07,8822.446477,8822.446477,0
2556,6895.324059,1.00001E-07,6895.324059,6895.324059,0
2557,10319.98539,4.1E-07,10319.98539,10319.98539,0
2600,14192.989273500001,0,14192.989273500001,14192.989273500001,0
2601,14699.03386,3.2E-06,14699.03386,14699.03386,0
2602,15553.9167,5E-07,15553.9167,15553.9167,0
2603,16968.77527,3.00002E-07,16968.77527,16968.77527,0
2604,28860.7623,2.21E-06,28860.7623,28860.7623,0
2605,33247.21537,1.81E-06,33247.21537,33247.21537,0
2606,32276.70534,2.81E-06,32276.70534,32276.70534,0
2607,15424.377656710001,0,15424.377656710001,15424.377656710001,0
2608,30223.917173910002,0,30223.917173910002,30223.917173910002,0
2609,8840.238113399999,0,8840.238113399999,8840.238113399999,0
2610,17268.46023,-4.2E-06,17268.46023,17268.46023,0
2611,10002.348655599999,0,10002.348655599999,10002.348655599999,0
2612,23367.16693,-2.8E-06,23367.16693,23367.16693,0
2613,20821.610349100003,0,20821.610349100003,20821.610349100003,0
2614,22715.506417700002,0,22715.506417700002,22715.506417700002,0
2615,2344.755445,4E-07,2344.755445,2344.755445,0
2616,6189.656825,-9E-08,6189.656825,6189.656825,0
2617,1925.505297,3E-07,1925.505297,1925.505297,0
2620,7187.115095,-2E-07,7187.115095,7187.115095,0
2621,16627.08663,4.09E-06,16627.08663,16627.08663,0
2622,14405.83621,-4E-06,14405.83621,14405.83621,0
2623,8345.211457,1.00001E-07,8345.211457,8345.211457,0
2624,4634.533561,2E-07,4634.533561,4634.533561,0
2627,17324.86888,-1E-06,17324.86888,17324.86888,0
2628,14772.761804500002,0,14772.761804500002,14772.761804500002,0
2629,20334.49109,3.9E-06,20334.49109,20334.49109,0
2630,10046.06794,2.2E-06,10046.06794,10046.06794,0
2631,15889.754297610001,0,15889.754297610001,15889.754297610001,0
2632,955.0351500099999,0,955.0351500099999,955.0351500099999,0
2633,1479.231346,-4.9E-07,1479.231346,1479.231346,0
2636,15999.22402,3.9E-07,15999.22402,15999.22402,0
2637,4858.567262,0,4858.567262,4858.567262,0
2638,11230.07372,-4.00001E-07,11230.07372,11230.07372,0
2639,8711.740979,-3E-07,8711.740979,8711.740979,0
2640,5783.4597,2E-07,5783.4597,5783.4597,0
2641,4465.204433,2E-07,4465.204433,4465.204433,0
2642,2072.162447,2E-07,2072.162447,2072.162447,0
2643,1444.037822,-5E-07,1444.037822,1444.037822,0
2646,4956.424938,-3.1E-07,4956.424938,4956.424938,0
2647,8930.063881,-3.09999E-07,8930.063881,8930.063881,0
2648,10606.85801,-1.31E-06,10606.85801,10606.85801,0
2649,17965.79053,-2.71E-06,17965.79053,17965.79053,0
2652,32126.06567,-5.9E-07,32126.06567,32126.06567,0
2653,29148.54352,-9.9E-07,29148.54352,29148.54352,0
2654,15872.29919,4.01E-06,15872.29919,15872.29919,0
2655,4148.272206,1.00008E-08,4148.272206,4148.272206,0
2656,6972.6067747100005,0,6972.6067747100005,6972.6067747100005,0
2657,6076.516543,3E-07,6076.516543,6076.516543,0
2658,2548.618507,2E-07,2548.618507,2548.618507,0
2659,1912.127984,1E-07,1912.127984,1912.127984,0
2660,3014.1024187000003,0,3014.1024187000003,3014.1024187000003,0
2699,64730.12628,2.2E-06,64730.12628,64730.12628,0
2700,29707.4864,2.8E-06,29707.4864,29707.4864,0
2701,22674.3257,2.3E-06,22674.3257,22674.3257,0
2702,436149.4649,3222.813928,432926.651,425740.0002,7186.650777
2703,8388.553547,7.00002E-08,8388.553547,8388.553547,0
2704,25825.07764,-3.01E-06,25825.07764,25825.07764,0
2705,29013.26575,1.3E-06,29013.26575,29013.26575,0
2706,5434.367243,0,5434.367243,5434.367243,0
2707,21956.94509,-3.37E-06,21956.94509,21956.94509,0
2708,1204.829164,4.9E-07,1204.829164,1204.829164,0
2709,3819.1996722000004,0,3819.1996722000004,3819.1996722000004,0
2710,3940.216262,-3E-07,3940.216262,3940.216262,0
2711,12224.38729,2.6E-06,12224.38729,12224.38729,0
2712,17029.88093,4.4E-06,17029.88093,17029.88093,0
2713,12380.487786900001,0,12380.487786900001,12380.487786900001,0
2716,6936.658171,4E-07,6936.658171,6936.658171,0
2717,4989.078855,-2E-07,4989.078855,4989.078855,0
2718,20193.957963329998,0,20193.957963329998,20193.957963329998,0
2719,13285.998840299999,0,13285.998840299999,13285.998840299999,0
2720,15504.891948600001,0,15504.891948600001,15504.891948600001,0
2721,11026.39481,-1E-06,11026.39481,11026.39481,0
2722,21324.315859000002,2524.112929,18800.20293,18800.20293,0
2723,58501.542453810005,22416.95882,36084.58363,36084.58363,0
2724,23823.4658,4.3E-06,23823.4658,23823.4658,0
2725,34636.12736,2524.112931,32112.01443,32112.01443,0
2728,7561.392618,1.7E-07,7561.392618,7561.392618,0
2729,18597.07276,8.00002E-07,18597.07276,18597.07276,0
2730,8524.568894,2E-07,8524.568894,8524.568894,0
2731,9251.266041,3.99999E-07,9251.266041,9251.266041,0
2732,14081.61716,-2.83E-06,14081.61716,14081.61716,0
2733,4618.554016,-9.99999E-08,4618.554016,4618.554016,0
2736,77325.21658,38196.68936,39128.52722,39128.52722,0
2737,22337.03717,115.9651066,22221.072067600002,22221.072067600002,0
2738,22449.21924,4E-06,22449.21924,22449.21924,0
2739,16946.8109,6.00001E-07,16946.8109,16946.8109,0
2740,23023.39739,115.9651066,22907.432280200002,22907.432280200002,0
2741,16569.18133,-3.99999E-07,16569.18133,16569.18133,0
2744,30327.48201,1.00008E-08,30327.48201,30327.48201,0
2745,28609.149139009998,0,28609.149139009998,28609.149139009998,0
2746,18652.12234,1.31E-06,18652.12234,18652.12234,0
2747,4914.759135,-2.90001E-07,4914.759135,4914.759135,0
2748,17602.85746,1.1E-06,17602.85746,17602.85746,0
2749,9643.172421500001,0,9643.172421500001,9643.172421500001,0
2750,4851.031301,-9.99999E-08,4851.031301,4851.031301,0
2753,2629.787975,-3E-07,2629.787975,2629.787975,0
2754,2629.787975,-3E-07,2629.787975,2629.787975,0
2755,14820.93204,238.1749406,14582.7571,14582.7571,0
2756,13896.446286800001,5454.527051,8441.919236,8441.919236,0
2757,13119.40569,5454.527051,7664.878642,7664.878642,0
2758,10163.641125600001,5454.527051,4709.114075,4709.114075,0
2761,25112.15475,-4.3E-06,25112.15475,25112.15475,0
2762,12458.54807,2E-07,12458.54807,12458.54807,0
2763,15043.39864,-2.99999E-07,15043.39864,15043.39864,0
2764,37830.34446,-4.9E-06,37830.34446,37830.34446,0
2765,18369.00151,2524.112931,15844.888577599999,15844.888577599999,0
2766,25930.045468930002,0,25930.045468930002,25930.045468930002,0
2767,27601.29175,13089.08537,14512.20638,14512.20638,0
2768,26571.21084,4.93E-06,26571.21084,26571.21084,0
2769,50047.38776,29174.97355,20872.41421,20872.41421,0
2772,2786.538952,-2E-07,2786.538952,2786.538952,0
2773,4427.412133,3E-07,4427.412133,4427.412133,0
2774,9713.333997,3E-07,9713.333997,9713.333997,0
2775,3789.738589,3E-07,3789.738589,3789.738589,0
2776,5537.881364,-2E-07,5537.881364,5537.881364,0
2800,685.1777841,0,685.1777841,685.1777841,0
2801,3754.321677,-2E-07,3754.321677,3754.321677,0
2802,845.7192238,0,845.7192238,845.7192238,0
2803,3775.415868,0,3775.415868,3775.415868,0
2804,3247.0449062000002,0,3247.0449062000002,3247.0449062000002,0
2805,3350.0900477000005,0,3350.0900477000005,3350.0900477000005,0
2806,408.4159593,0,408.4159593,408.4159593,0
2807,3470.260506,-3E-07,3470.260506,3470.260506,0
2808,2990.646752,3E-07,2990.646752,2990.646752,0
2811,1076.13982,0,1076.13982,1076.13982,0
2812,513.1202152,0,513.1202152,513.1202152,0
2813,146.6724568,0,146.6724568,146.6724568,0
2816,295.3432846,0,295.3432846,295.3432846,0
2817,505.3065468,0,505.3065468,505.3065468,0
2818,1243.8161463000001,0,1243.8161463000001,1243.8161463000001,0
2819,2614.318252,3E-07,2614.318252,2614.318252,0
2822,99.58904151,0,99.58904151,99.58904151,0
2823,5771.5199606999995,0,5771.5199606999995,5771.5199606999995,0
2824,4042.780007,2E-07,4042.780007,4042.780007,0
2825,161.8581972,0,161.8581972,161.8581972,0
2826,2040.935457,-4E-07,2040.935457,2040.935457,0
2827,4673.115744,-9.99999E-08,4673.115744,4673.115744,0
2828,4042.780007,2E-07,4042.780007,4042.780007,0
2829,163.4075777,0,163.4075777,163.4075777,0
2830,1571.947975,9.99999E-08,1571.947975,1571.947975,0
2831,1757.19269,0,1757.19269,1757.19269,0
2834,2007.968735,-9.99999E-08,2007.968735,2007.968735,0
2835,954.4347025,0,954.4347025,954.4347025,0
2836,1503.698731,0,1503.698731,1503.698731,0
2837,701.0400935,0,701.0400935,701.0400935,0
2838,7651.983833799999,0,7651.983833799999,7651.983833799999,0
2839,9165.208954,-3.99999E-07,9165.208954,9165.208954,0
2840,12206.37686,4.8E-06,12206.37686,12206.37686,0
2841,15592.42176,-1.8E-06,15592.42176,15592.42176,0
2844,24.70804902,0,24.70804902,24.70804902,0
2845,76.38164877,0,76.38164877,76.38164877,0
2848,9500.234501,-3E-07,9500.234501,9500.234501,0
2849,12022.32067,1.1E-06,12022.32067,12022.32067,0
2850,4473.120049,-3E-07,4473.120049,4473.120049,0
2851,20301.00741,3.4E-06,20301.00741,20301.00741,0
2852,19392.472076899998,0,19392.472076899998,19392.472076899998,0
2853,6507.595931,-5E-07,6507.595931,6507.595931,0
2854,27295.98903,4.2E-06,27295.98903,27295.98903,0
2855,4755.144132,2E-07,4755.144132,4755.144132,0
2856,3194.1801100000002,0,3194.1801100000002,3194.1801100000002,0
2857,23563.37325,2.7E-06,23563.37325,23563.37325,0
2895,1836.177456,0,1836.177456,1836.177456,0
2896,4131.994341,-3.9E-07,4131.994341,4131.994341,0
2897,4157.942156409999,0,4157.942156409999,4157.942156409999,0
2898,4518.483364,2.10001E-07,4518.483364,4518.483364,0
2899,13775.42449,3.4E-06,13775.42449,13775.42449,0
2900,23505.4678,1E-06,23505.4678,23505.4678,0
2901,13613.98651,9.99999E-07,13613.98651,13613.98651,0
2902,26269.32227,-3.5E-06,26269.32227,26269.32227,0
2903,14765.54022,4E-06,14765.54022,14765.54022,0
2904,27389.7707,2.21E-06,27389.7707,27389.7707,0
2905,18325.64958,2.3E-06,18325.64958,18325.64958,0
2906,7752.594002,-5E-07,7752.594002,7752.594002,0
2907,4095.472759,2E-07,4095.472759,4095.472759,0
2908,4583.335841,1.1E-07,4583.335841,4583.335841,0
2909,3760.218518,4.1E-07,3760.218518,3760.218518,0
2910,3433.592547,3.1E-07,3433.592547,3433.592547,0
2913,273.3156578,0,273.3156578,273.3156578,0
2914,8619.414071,-9.99989E-08,8619.414071,8619.414071,0
2915,8500.263953,4.00001E-07,8500.263953,8500.263953,0
2916,14896.967852900001,0,14896.967852900001,14896.967852900001,0
2917,8977.344706,3E-07,8977.344706,8977.344706,0
2918,9251.529645,-2E-07,9251.529645,9251.529645,0
2919,23763.84839,8.00002E-07,23763.84839,23763.84839,0
2920,5053.521066400001,0,5053.521066400001,5053.521066400001,0
2921,1108.847494,9.99999E-08,1108.847494,1108.847494,0
2922,4061.181404,-4E-07,4061.181404,4061.181404,0
2923,98.01286134,0,98.01286134,98.01286134,0
2924,349.9696678,0,349.9696678,349.9696678,0
2927,22369.45292,-3E-06,22369.45292,22369.45292,0
2928,27090.79624,4.5E-06,27090.79624,27090.79624,0
2929,2075.145425,-1E-07,2075.145425,2075.145425,0
2930,1555.598832,0,1555.598832,1555.598832,0
2931,364.3909718,0,364.3909718,364.3909718,0
2932,13689.31551,-3.9E-06,13689.31551,13689.31551,0
2934,15501.92629,4.1E-06,15501.92629,15501.92629,0
2935,19418.41518,1E-06,19418.41518,19418.41518,0
2936,37418.74486,-3.4E-06,37418.74486,37418.74486,0
2937,32089.90748,-1.3E-06,32089.90748,32089.90748,0
2938,11559.76985,3.3E-06,11559.76985,11559.76985,0
2939,11344.72699,-1.8E-06,11344.72699,11344.72699,0
2940,585.5067825,0,585.5067825,585.5067825,0
2943,11313.91344,2.4E-06,11313.91344,11313.91344,0
2944,9977.048487,1.00001E-07,9977.048487,9977.048487,0
2945,2983.313151,-3E-07,2983.313151,2983.313151,0
2946,5316.443806,9.99999E-08,5316.443806,5316.443806,0
2947,6878.3415939999995,0,6878.3415939999995,6878.3415939999995,0
2948,8895.467359,0,8895.467359,8895.467359,0
2949,16142.787271000001,0,16142.787271000001,16142.787271000001,0
3000,812.1140136,0,812.1140136,812.1140136,0
3001,693.2713632,0,693.2713632,693.2713632,0
3002,197.3527728,0,197.3527728,197.3527728,0
3003,140.1087771,0,140.1087771,140.1087771,0
3004,78.21740112,0,78.21740112,78.21740112,0
3005,391.0864109,0,391.0864109,391.0864109,0
3006,232.3273929,0,232.3273929,232.3273929,0
3007,641.7225147,0,641.7225147,641.7225147,0
3008,226.9551137,0,226.9551137,226.9551137,0
3009,1181.443741,0,1181.443741,1181.443741,0
3010,172.3741644,0,172.3741644,172.3741644,0
3011,470.904942,0,470.904942,470.904942,0
3012,142.7458282,0,142.7458282,142.7458282,0
3013,2703.074812,0,2703.074812,2703.074812,0
3014,70.4392519,0,70.4392519,70.4392519,0
3015,552.9651472,0,552.9651472,552.9651472,0
3016,1373.481363,0,1373.481363,1373.481363,0
3017,136.8845557,0,136.8845557,136.8845557,0
3018,212.0823414,0,212.0823414,212.0823414,0
3019,153.5873238,0,153.5873238,153.5873238,0
3022,536.8016961,0,536.8016961,536.8016961,0
3023,901.9288435,0,901.9288435,901.9288435,0
3024,126.701625,0,126.701625,126.701625,0
3025,107.872614,0,107.872614,107.872614,0
3100,711.7761057,0,711.7761057,711.7761057,0
3101,8460.548543,-3E-07,8460.548543,8460.548543,0
3102,7851.327535,-5E-07,7851.327535,7851.327535,0
3103,4960.212212,-5E-07,4960.212212,4960.212212,0
3104,300.5395005,0,300.5395005,300.5395005,0
3105,4415.832974999999,0,4415.832974999999,4415.832974999999,0
3106,172.9949132,0,172.9949132,172.9949132,0
3108,1060.827838,3E-07,1060.827838,1060.827838,0
3109,1942.3635378899999,0,1942.3635378899999,1942.3635378899999,0
3111,3951.9431612999997,0,3951.9431612999997,3951.9431612999997,0
3112,3951.9431612999997,0,3951.9431612999997,3951.9431612999997,0
3113,1964.962278,0,1964.962278,1964.962278,0
3114,8878.350245,0,8878.350245,8878.350245,0
3115,7443.52247,-9.99999E-08,7443.52247,7443.52247,0
3116,7062.825246,-3E-07,7062.825246,7062.825246,0
3117,8336.420609,9.99989E-08,8336.420609,8336.420609,0
3120,7709.128742,0,7709.128742,7709.128742,0
3121,460.6352422,0,460.6352422,460.6352422,0
3122,7353.959533,3.6E-07,7353.959533,7353.959533,0
3123,2137.133211,1E-07,2137.133211,2137.133211,0
3124,2300.3299161600003,0,2300.3299161600003,2300.3299161600003,0
3125,2740.1554845600003,0,2740.1554845600003,2740.1554845600003,0
3126,1867.3068660400002,0,1867.3068660400002,1867.3068660400002,0
3127,842.5475388,0,842.5475388,842.5475388,0
3128,635.1047442,-2E-08,635.1047442,635.1047442,0
3129,842.5475388,0,842.5475388,842.5475388,0
3130,693.7477811,4E-08,693.7477811,693.7477811,0
3131,404.8854343,0,404.8854343,404.8854343,0
3200,10935.17598,2.26E-06,10935.17598,10935.17598,0
3201,1602.442242,-1E-07,1602.442242,1602.442242,0
3202,9582.012072,1.6E-07,9582.012072,9582.012072,0
3203,1073.728288,1E-07,1073.728288,1073.728288,0
3204,1372.923533,3.6E-07,1372.923533,1372.923533,0
3205,166.6333437,0,166.6333437,166.6333437,0
3206,1223.348168,1.7E-07,1223.348168,1223.348168,0
3207,218.09424287000002,0,218.09424287000002,218.09424287000002,0
3208,159.4864612,0,159.4864612,159.4864612,0
3209,2454.1784298999996,0,2454.1784298999996,2454.1784298999996,0
3210,17539.45483,3.9E-06,17539.45483,17539.45483,0
3211,4362.489549,-3.4E-07,4362.489549,4362.489549,0
3212,9862.053718,3E-07,9862.053718,9862.053718,0
3213,5033.037919,-3.4E-07,5033.037919,5033.037919,0
3214,10768.6259,-1.04E-06,10768.6259,10768.6259,0
3215,19314.03388,2.32E-06,19314.03388,19314.03388,0
3216,8882.960055,-3.29999E-07,8882.960055,8882.960055,0
3217,3145.6921853999997,0,3145.6921853999997,3145.6921853999997,0
3218,3655.73113,-3.3E-07,3655.73113,3655.73113,0
3219,9407.122990099999,0,9407.122990099999,9407.122990099999,0
3220,18806.26688,3.30001E-07,18806.26688,18806.26688,0
3221,16104.98782,-2.2E-06,16104.98782,16104.98782,0
3222,13339.6121,-1.4E-06,13339.6121,13339.6121,0
3224,399.6604593,0,399.6604593,399.6604593,0
3225,1284.570275,-4E-07,1284.570275,1284.570275,0
3226,208.8008821,0,208.8008821,208.8008821,0
3227,2971.3635345999996,0,2971.3635345999996,2971.3635345999996,0
3228,3432.3291877999995,0,3432.3291877999995,3432.3291877999995,0
3229,751.0532274,0,751.0532274,751.0532274,0
3230,1014.2073631000001,0,1014.2073631000001,1014.2073631000001,0
3231,632.5009821,0,632.5009821,632.5009821,0
3232,376.8059847,0,376.8059847,376.8059847,0
3238,70.4329662,0,70.4329662,70.4329662,0
3239,5689.942754,1.04001E-07,5689.942754,5689.942754,0
3240,90.23044323,-1E-09,90.23044323,90.23044323,0
3241,129.5436477,-1.00002E-09,129.5436477,129.5436477,0
3242,104.9280256,9E-09,104.9280256,104.9280256,0
3243,42.58298746,0,42.58298746,42.58298746,0
3244,10563.24246,4.1E-06,10563.24246,10563.24246,0
3245,98.61201898,0,98.61201898,98.61201898,0
3246,10563.24246,4.1E-06,10563.24246,10563.24246,0
3247,14888.392612399999,0,14888.392612399999,14888.392612399999,0
3248,7387.845772,-3.99999E-07,7387.845772,7387.845772,0
3249,6827.844507,-9.99999E-08,6827.844507,6827.844507,0
3250,1125.229955,0,1125.229955,1125.229955,0
3251,9440.133922,0,9440.133922,9440.133922,0
3252,7502.545889,-9.99999E-08,7502.545889,7502.545889,0
3253,871.3268991,0,871.3268991,871.3268991,0
3269,6946.897764,0,6946.897764,6946.897764,0
3270,262.3551522,0,262.3551522,262.3551522,0
3271,10647.06255,7.7E-07,10647.06255,10647.06255,0
3272,2935.974348,-1.3E-07,2935.974348,2935.974348,0
3273,450.40450369999996,0,450.40450369999996,450.40450369999996,0
3274,1235.320501,0,1235.320501,1235.320501,0
3277,480.8345824,0,480.8345824,480.8345824,0
3278,800.6954365,0,800.6954365,800.6954365,0
3279,11306.55844,1.264E-06,11306.55844,11306.55844,0
3280,1046.844288,-4E-07,1046.844288,1046.844288,0
3281,2245.064409,9.99999E-08,2245.064409,2245.064409,0
3282,2245.064409,9.99999E-08,2245.064409,2245.064409,0
3283,8803.141146400001,0,8803.141146400001,8803.141146400001,0
3284,156.1104119,0,156.1104119,156.1104119,0
3287,151.3164925,0,151.3164925,151.3164925,0
3288,2659.275616,-4E-07,2659.275616,2659.275616,0
3289,11528.35653,-3.8E-06,11528.35653,11528.35653,0
3290,9148.037276,2.00002E-07,9148.037276,9148.037276,0
3291,2518.646021,-5E-07,2518.646021,2518.646021,0
3292,2203.237146,2E-07,2203.237146,2203.237146,0
3293,5221.453828,0,5221.453828,5221.453828,0
3294,6657.149664,3E-07,6657.149664,6657.149664,0
3295,2758.047112,-4E-07,2758.047112,2758.047112,0
3298,409.08017199999995,0,409.08017199999995,409.08017199999995,0
3299,8578.923725,-2.3E-07,8578.923725,8578.923725,0
3300,212.3415914,0,212.3415914,212.3415914,0
3301,858.5066239,0,858.5066239,858.5066239,0
3302,3887.6302806999997,0,3887.6302806999997,3887.6302806999997,0
3303,8209.832956,-3.00006E-08,8209.832956,8209.832956,0
3304,1109.91114,4E-07,1109.91114,1109.91114,0
3305,74.51162139,0,74.51162139,74.51162139,0
3306,1597.999589,-4.3E-07,1597.999589,1597.999589,0
3307,114.0837497,0,114.0837497,114.0837497,0
3400,8992.746802,1.99998E-08,8992.746802,8992.746802,0
3401,3168.331166,9.99999E-08,3168.331166,3168.331166,0
3402,5353.463726,4.2E-07,5353.463726,5353.463726,0
3403,4213.507237,-2.8E-07,4213.507237,4213.507237,0
3404,11779.82286,4.64E-06,11779.82286,11779.82286,0
3405,3325.0349711199997,0,3325.0349711199997,3325.0349711199997,0
3408,163.7784277,0,163.7784277,163.7784277,0
3409,5633.454436,-3E-07,5633.454436,5633.454436,0
3410,5392.303653,4E-07,5392.303653,5392.303653,0
3411,5797.0389,1.20001E-07,5797.0389,5797.0389,0
3412,1186.86695,2E-07,1186.86695,1186.86695,0
3413,2578.844603,-2E-07,2578.844603,2578.844603,0
3416,22107.82531,-1.145E-06,22107.82531,22107.82531,0
3417,10947.93353,3.555E-06,10947.93353,10947.93353,0
3418,14993.36517,4.655E-06,14993.36517,14993.36517,0
3419,6113.368597,-3E-07,6113.368597,6113.368597,0
3420,38639.66775,-1.975E-06,38639.66775,38639.66775,0
3421,2424.9611978000003,0,2424.9611978000003,2424.9611978000003,0
3422,11046.00424,-1.45001E-07,11046.00424,11046.00424,0
3423,3244.909564,0,3244.909564,3244.909564,0
3424,5361.639671,-4.15E-07,5361.639671,5361.639671,0
3425,4246.914381,2.00001E-07,4246.914381,4246.914381,0
3426,1897.60991,4E-07,1897.60991,1897.60991,0
3429,7539.805678,0,7539.805678,7539.805678,0
3430,5968.246318,0,5968.246318,5968.246318,0
3431,3494.0732880200003,0,3494.0732880200003,3494.0732880200003,0
3432,767.7806054,0,767.7806054,767.7806054,0
3433,2905.23674,2.00002E-08,2905.23674,2905.23674,0
3434,21189.68748,-4.95002E-07,21189.68748,21189.68748,0
3437,1976.758918,1.8E-07,1976.758918,1976.758918,0
3438,10329.5507,1.3E-06,10329.5507,10329.5507,0
3439,6534.283563,-1.99998E-08,6534.283563,6534.283563,0
3440,8290.418089,3.8E-07,8290.418089,8290.418089,0
